club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Atlético Madrid,Josuha Guilavogui,22,Defensive Midfield,Saint-Étienne,£9.00m,in,9,Primera Division,2013,2013/2014
Atlético Madrid,Toby Alderweireld,24,Centre-Back,Ajax,£6.30m,in,6.3,Primera Division,2013,2013/2014
Atlético Madrid,Leo Baptistão,20,Right Winger,Rayo Vallecano,£6.30m,in,6.3,Primera Division,2013,2013/2014
Atlético Madrid,Roberto,27,Goalkeeper,Benfica,£5.40m,in,5.4,Primera Division,2013,2013/2014
Atlético Madrid,David Villa,31,Centre-Forward,FC Barcelona,£1.89m,in,1.89,Primera Division,2013,2013/2014
Atlético Madrid,Diego,28,Attacking Midfield,VfL Wolfsburg,£1.35m,in,1.35,Primera Division,2013,2013/2014
Atlético Madrid,José Sosa,28,Central Midfield,Metalist,Loan fee:£1.35m,in,1.35,Primera Division,2013,2013/2014
Atlético Madrid,José Giménez,18,Centre-Back,Danubio FC,£810k,in,0.81,Primera Division,2013,2013/2014
Atlético Madrid,Daniel Aranzubia,33,Goalkeeper,Dep. La Coruña,Free Transfer,in,0,Primera Division,2013,2013/2014
Atlético Madrid,Martín Demichelis,32,Centre-Back,Málaga CF,Free Transfer,in,0,Primera Division,2013,2013/2014
Atlético Madrid,Óliver Torres,18,Central Midfield,Atl. Madrid B,-,in,0,Primera Division,2013,2013/2014
Atlético Madrid,Javier Manquillo,19,Right-Back,Atl. Madrid B,-,in,0,Primera Division,2013,2013/2014
Atlético Madrid,Saúl Ñíguez,18,Central Midfield,Atl. Madrid B,-,in,0,Primera Division,2013,2013/2014
Atlético Madrid,Rubén Pérez,24,Defensive Midfield,Real Betis,"End of loanJun 30, 2013",in,0,Primera Division,2013,2013/2014
Atlético Madrid,Leandro Cabrera,22,Centre-Back,Hércules CF,"End of loanJun 30, 2013",in,0,Primera Division,2013,2013/2014
Atlético Madrid,Joel Robles,23,Goalkeeper,Wigan,"End of loanJun 30, 2013",in,0,Primera Division,2013,2013/2014
Atlético Madrid,Rúben Micael,26,Attacking Midfield,Braga,"End of loanJun 30, 2013",in,0,Primera Division,2013,2013/2014
Atlético Madrid,Sílvio,25,Right-Back,Dep. La Coruña,"End of loanJun 30, 2013",in,0,Primera Division,2013,2013/2014
Atlético Madrid,Pizzi,23,Right Midfield,Dep. La Coruña,"End of loanJun 30, 2013",in,0,Primera Division,2013,2013/2014
Atlético Madrid,Borja Bastón,20,Centre-Forward,SD Huesca,"End of loanJun 30, 2013",in,0,Primera Division,2013,2013/2014
Atlético Madrid,Falcao,27,Centre-Forward,Monaco,£38.70m,out,38.7,Primera Division,2013,2013/2014
Atlético Madrid,Pizzi,23,Right Midfield,Benfica,£12.60m,out,12.6,Primera Division,2013,2013/2014
Atlético Madrid,Martín Demichelis,32,Centre-Back,Man City,£4.50m,out,4.5,Primera Division,2013,2013/2014
Atlético Madrid,Joel Robles,23,Goalkeeper,Everton,£3.60m,out,3.6,Primera Division,2013,2013/2014
Atlético Madrid,Rúben Micael,26,Attacking Midfield,Braga,£2.70m,out,2.7,Primera Division,2013,2013/2014
Atlético Madrid,Leo Baptistão,21,Right Winger,Real Betis,Loan fee:£1.44m,out,1.44,Primera Division,2013,2013/2014
Atlético Madrid,Jorge Pulido,22,Centre-Back,RM Castilla,Free Transfer,out,0,Primera Division,2013,2013/2014
Atlético Madrid,Borja Bastón,21,Centre-Forward,Dep. La Coruña,Loan,out,0,Primera Division,2013,2013/2014
Atlético Madrid,Josuha Guilavogui,23,Defensive Midfield,Saint-Étienne,Loan,out,0,Primera Division,2013,2013/2014
Atlético Madrid,Leandro Cabrera,22,Centre-Back,RM Castilla,Free Transfer,out,0,Primera Division,2013,2013/2014
Atlético Madrid,Domingo Cisma,31,Left-Back,Elche CF,Free Transfer,out,0,Primera Division,2013,2013/2014
Atlético Madrid,Cata Díaz,34,Centre-Back,Boca Juniors,Free Transfer,out,0,Primera Division,2013,2013/2014
Atlético Madrid,Roberto,27,Goalkeeper,Olympiacos,Loan,out,0,Primera Division,2013,2013/2014
Atlético Madrid,Sílvio,25,Right-Back,Benfica,Loan,out,0,Primera Division,2013,2013/2014
Atlético Madrid,Rubén Pérez,24,Defensive Midfield,Elche CF,Loan,out,0,Primera Division,2013,2013/2014
Atlético Madrid,Sergio Asenjo,24,Goalkeeper,Villarreal,Loan,out,0,Primera Division,2013,2013/2014
Atlético Madrid,Saúl Ñíguez,18,Central Midfield,Rayo Vallecano,Loan,out,0,Primera Division,2013,2013/2014
Atlético Madrid,Óliver Torres,19,Central Midfield,Villarreal,Loan,out,0,Primera Division,2013,2013/2014
FC Barcelona,Neymar,21,Left Winger,Santos FC,£79.38m,in,79.38,Primera Division,2013,2013/2014
FC Barcelona,Bojan Krkic,22,Second Striker,AS Roma,£11.70m,in,11.7,Primera Division,2013,2013/2014
FC Barcelona,Oier Olazábal,23,Goalkeeper,FC Barcelona B,-,in,0,Primera Division,2013,2013/2014
FC Barcelona,Sergi Roberto,21,Right-Back,FC Barcelona B,-,in,0,Primera Division,2013,2013/2014
FC Barcelona,Gerard Deulofeu,19,Right Winger,FC Barcelona B,-,in,0,Primera Division,2013,2013/2014
FC Barcelona,Rafinha,20,Central Midfield,FC Barcelona B,-,in,0,Primera Division,2013,2013/2014
