club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
SL Benfica,Pizzi,23,Right Midfield,Atlético Madrid,£12.60m,in,12.6,Liga Nos,2013,2013/2014
SL Benfica,Lazar Markovic,19,Right Winger,Partizan,£9.00m,in,9,Liga Nos,2013,2013/2014
SL Benfica,Roberto,27,Goalkeeper,Real Zaragoza,£7.74m,in,7.74,Liga Nos,2013,2013/2014
SL Benfica,Filip Djuricic,21,Left Winger,Heerenveen,£7.20m,in,7.2,Liga Nos,2013,2013/2014
SL Benfica,Ljubomir Fejsa,25,Defensive Midfield,Olympiacos,£4.05m,in,4.05,Liga Nos,2013,2013/2014
SL Benfica,Lisandro López,23,Centre-Back,Arsenal FC,£3.60m,in,3.6,Liga Nos,2013,2013/2014
SL Benfica,Luis Fariña,22,Attacking Midfield,Racing Club,£2.29m,in,2.29,Liga Nos,2013,2013/2014
SL Benfica,Rogelio Funes Mori,22,Centre-Forward,River Plate,£1.80m,in,1.8,Liga Nos,2013,2013/2014
SL Benfica,Stefan Mitrovic,23,Centre-Back,KV Kortrijk,£990k,in,0.99,Liga Nos,2013,2013/2014
SL Benfica,Guilherme Siqueira,27,Left-Back,Granada CF,Loan fee:£900k,in,0.9,Liga Nos,2013,2013/2014
SL Benfica,Miralem Sulejmani,24,Left Midfield,Ajax,Free Transfer,in,0,Liga Nos,2013,2013/2014
SL Benfica,Steven Vitória,26,Centre-Back,Estoril,Free Transfer,in,0,Liga Nos,2013,2013/2014
SL Benfica,Sílvio,25,Right-Back,Atlético Madrid,Loan,in,0,Liga Nos,2013,2013/2014
SL Benfica,Bruno Cortez,26,Left-Back,São Paulo,Loan,in,0,Liga Nos,2013,2013/2014
SL Benfica,Airton,23,Defensive Midfield,Internacional,"End of loanDec 31, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Ivan Cavaleiro,19,Right Winger,Benfica B,-,in,0,Liga Nos,2013,2013/2014
SL Benfica,Hugo Vieira,24,Centre-Forward,Gil Vicente,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Rúben Amorim,28,Central Midfield,Braga,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Nélson Oliveira,21,Centre-Forward,Dep. La Coruña,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Nuno Coelho,25,Defensive Midfield,Aris Saloniki,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Djaniny,22,Centre-Forward,Olhanense,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,José Luis Fernández,25,Left Midfield,Godoy Cruz,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Franco Jara,24,Centre-Forward,San Lorenzo,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Rodrigo Mora,25,Centre-Forward,River Plate,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Michel,26,Centre-Forward,Braga,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Nolito,26,Left Winger,Granada CF,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Jan Oblak,20,Goalkeeper,Rio Ave FC,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,David Simão,23,Central Midfield,Marítimo,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Yannick Djaló,27,Left Winger,Toulouse,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
SL Benfica,Nemanja Matic,25,Defensive Midfield,Chelsea,£22.50m,out,22.5,Liga Nos,2013,2013/2014
SL Benfica,Roberto,27,Goalkeeper,Atlético Madrid,£5.40m,out,5.4,Liga Nos,2013,2013/2014
SL Benfica,Lorenzo Melgarejo,23,Left Winger,Kuban Krasnodar,£4.50m,out,4.5,Liga Nos,2013,2013/2014
SL Benfica,Rodrigo Mora,25,Centre-Forward,River Plate,£3.15m,out,3.15,Liga Nos,2013,2013/2014
SL Benfica,Nolito,26,Left Winger,Celta de Vigo,£2.34m,out,2.34,Liga Nos,2013,2013/2014
SL Benfica,Djaniny,22,Centre-Forward,Nacional,£1.08m,out,1.08,Liga Nos,2013,2013/2014
SL Benfica,Nélson Oliveira,21,Centre-Forward,Stade Rennais,Loan fee:£900k,out,0.9,Liga Nos,2013,2013/2014
SL Benfica,Roderick Miranda,22,Centre-Back,Rio Ave FC,Free Transfer,out,0,Liga Nos,2013,2013/2014
SL Benfica,David Simão,23,Central Midfield,Arouca,Free Transfer,out,0,Liga Nos,2013,2013/2014
SL Benfica,Lisandro López,24,Centre-Back,Getafe,Loan,out,0,Liga Nos,2013,2013/2014
SL Benfica,José Luis Fernández,25,Left Midfield,Godoy Cruz,Free Transfer,out,0,Liga Nos,2013,2013/2014
SL Benfica,Pablo Aimar,33,Attacking Midfield,Johor DT,Free Transfer,out,0,Liga Nos,2013,2013/2014
SL Benfica,Luisinho,28,Left-Back,Dep. La Coruña,Free Transfer,out,0,Liga Nos,2013,2013/2014
SL Benfica,Ola John,21,Left Winger,Hamburger SV,Loan,out,0,Liga Nos,2013,2013/2014
SL Benfica,Miguel Vítor,24,Centre-Back,PAOK Salonika,Free Transfer,out,0,Liga Nos,2013,2013/2014
SL Benfica,Michel,26,Centre-Forward,Al-Wakrah,Loan,out,0,Liga Nos,2013,2013/2014
SL Benfica,Franco Jara,25,Centre-Forward,Estudiantes,Loan,out,0,Liga Nos,2013,2013/2014
SL Benfica,Nuno Coelho,25,Defensive Midfield,Arouca,Free Transfer,out,0,Liga Nos,2013,2013/2014
SL Benfica,Sidnei,23,Centre-Back,Espanyol,Loan,out,0,Liga Nos,2013,2013/2014
SL Benfica,Leonardo da Silva,25,Central Midfield,Gil Vicente,?,out,NA,Liga Nos,2013,2013/2014
SL Benfica,Luis Fariña,22,Attacking Midfield,Baniyas SC,Loan,out,0,Liga Nos,2013,2013/2014
SL Benfica,Pizzi,23,Right Midfield,Espanyol,Loan,out,0,Liga Nos,2013,2013/2014
SL Benfica,Stefan Mitrovic,23,Centre-Back,Real Valladolid,Loan,out,0,Liga Nos,2013,2013/2014
SL Benfica,Yannick Djaló,27,Left Winger,Quakes,Loan,out,0,Liga Nos,2013,2013/2014
SL Benfica,Alan Kardec,24,Centre-Forward,Palmeiras,Loan,out,0,Liga Nos,2013,2013/2014
SL Benfica,Hugo Vieira,25,Centre-Forward,Braga,?,out,NA,Liga Nos,2013,2013/2014
SL Benfica,Airton,23,Defensive Midfield,Botafogo,Loan,out,0,Liga Nos,2013,2013/2014
SL Benfica,Felipe Menezes,25,Attacking Midfield,Palmeiras,?,out,NA,Liga Nos,2013,2013/2014
SL Benfica,Carlos Martins,31,Attacking Midfield,Benfica B,-,out,0,Liga Nos,2013,2013/2014
SL Benfica,Bruno Cortez,26,Left-Back,São Paulo,"End of loanDec 31, 2013",out,0,Liga Nos,2013,2013/2014
SL Benfica,Jonathan Urretaviscaya,23,Right Winger,Benfica B,-,out,0,Liga Nos,2013,2013/2014
Sporting CP,Héldon,25,Left Winger,Marítimo,£900k,in,0.9,Liga Nos,2013,2013/2014
Sporting CP,Fredy Montero,25,Centre-Forward,Sounders FC,Loan fee:£824k,in,0.824,Liga Nos,2013,2013/2014
Sporting CP,Jefferson,24,Left-Back,Estoril,£720k,in,0.72,Liga Nos,2013,2013/2014
Sporting CP,Maurício,24,Centre-Back,Sport Recife,£405k,in,0.405,Liga Nos,2013,2013/2014
Sporting CP,Islam Slimani,25,Centre-Forward,CR Belouizdad,£270k,in,0.27,Liga Nos,2013,2013/2014
Sporting CP,Shikabala,27,Right Winger,Zamalek,£171k,in,0.171,Liga Nos,2013,2013/2014
Sporting CP,Gerson Magrão,28,Left Midfield,Primavera,Free Transfer,in,0,Liga Nos,2013,2013/2014
Sporting CP,Iván Piris,24,Right-Back,São Paulo,Loan,in,0,Liga Nos,2013,2013/2014
Sporting CP,Vítor Silva,29,Attacking Midfield,Paços Ferreira,Free Transfer,in,0,Liga Nos,2013,2013/2014
Sporting CP,Carlos Mané,19,Right Winger,Sporting B,-,in,0,Liga Nos,2013,2013/2014
Sporting CP,Elias,28,Central Midfield,Flamengo,"End of loanDec 31, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,Gelson Fernandes,26,Defensive Midfield,FC Sion,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,William Carvalho,21,Defensive Midfield,Cercle Brugge,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,Wilson Eduardo,22,Second Striker,Coimbra,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,Oguchi Onyewu,31,Centre-Back,Málaga CF,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,Valeri Bojinov,27,Centre-Forward,Vicenza,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,Diogo Salomão,24,Left Winger,Dep. La Coruña,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,Evaldo,31,Left-Back,Dep. La Coruña,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,Atila Turan,21,Left-Back,Orduspor,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,Danijel Pranjic,31,Left-Back,Celta de Vigo,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,André Santos,24,Defensive Midfield,Dep. La Coruña,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,João Gonçalves,25,Right-Back,Vit. Guimarães,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,Leandro Grimi,28,Left-Back,Godoy Cruz,"End of loanJun 30, 2013",in,0,Liga Nos,2013,2013/2014
Sporting CP,Bruma,18,Left Winger,Galatasaray,£11.70m,out,11.7,Liga Nos,2013,2013/2014
Sporting CP,Ricky van Wolfswinkel,24,Centre-Forward,Norwich,£9.00m,out,9,Liga Nos,2013,2013/2014
Sporting CP,Tiago Ilori,20,Centre-Back,Liverpool,£6.75m,out,6.75,Liga Nos,2013,2013/2014
Sporting CP,Miguel Lopes,26,Right-Back,Olympique Lyon,Loan fee:£900k,out,0.9,Liga Nos,2013,2013/2014
Sporting CP,Stijn Schaars,29,Defensive Midfield,PSV Eindhoven,£765k,out,0.765,Liga Nos,2013,2013/2014
Sporting CP,Santiago Arias,21,Right-Back,PSV Eindhoven,£608k,out,0.608,Liga Nos,2013,2013/2014
Sporting CP,Fabián Rinaudo,26,Defensive Midfield,Catania,Loan fee:£450k,out,0.45,Liga Nos,2013,2013/2014
Sporting CP,Valentín Viola,21,Left Winger,Racing Club,Loan fee:£405k,out,0.405,Liga Nos,2013,2013/2014
Sporting CP,Gelson Fernandes,26,Defensive Midfield,SC Freiburg,£360k,out,0.36,Liga Nos,2013,2013/2014
Sporting CP,André Santos,24,Defensive Midfield,Vit. Guimarães,Free Transfer,out,0,Liga Nos,2013,2013/2014
Sporting CP,Jeffren,26,Right Winger,Real Valladolid,Free Transfer,out,0,Liga Nos,2013,2013/2014
Sporting CP,Leandro Grimi,28,Left-Back,Godoy Cruz,Free Transfer,out,0,Liga Nos,2013,2013/2014
Sporting CP,Danijel Pranjic,31,Left-Back,Panathinaikos,Free Transfer,out,0,Liga Nos,2013,2013/2014
Sporting CP,Atila Turan,21,Left-Back,Reims,£27k,out,0.027,Liga Nos,2013,2013/2014
