club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Manchester United,Marouane Fellaini,25,Central Midfield,Everton,£29.16m,in,Summer,29.16,Premier League,2013,2013/2014
Manchester United,Will Keane,20,Centre-Forward,Man Utd U21,-,in,Summer,0,Premier League,2013,2013/2014
Manchester United,Tom Thorpe,20,Centre-Back,Man Utd U21,-,in,Summer,0,Premier League,2013,2013/2014
Manchester United,Adnan Januzaj,18,Right Winger,Man Utd U21,-,in,Summer,0,Premier League,2013,2013/2014
Manchester United,Nick Powell,20,Attacking Midfield,Wigan,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Sam Johnstone,20,Goalkeeper,Yeovil Town,"End of loanAug 21, 2013",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Wilfried Zaha,21,Left Winger,Cardiff,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Sam Johnstone,21,Goalkeeper,Doncaster,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Will Keane,21,Centre-Forward,QPR,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Federico Macheda,21,Centre-Forward,VfB Stuttgart,"End of loanJun 30, 2013",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Tom Thorpe,21,Centre-Back,Birmingham,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Davide Petrucci,22,Central Midfield,Charlton,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Bebé,22,Left Winger,Rio Ave FC,"End of loanJun 30, 2013",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Frédéric Veseli,20,Centre-Back,Ipswich,free transfer,out,Summer,NA,Premier League,2013,2013/2014
Manchester United,Reece Brown,21,Centre-Back,Watford,free transfer,out,Summer,NA,Premier League,2013,2013/2014
Manchester United,Federico Macheda,22,Centre-Forward,Doncaster,loan transfer,out,Summer,NA,Premier League,2013,2013/2014
Manchester United,Sam Johnstone,20,Goalkeeper,Yeovil Town,loan transfer,out,Summer,NA,Premier League,2013,2013/2014
Manchester United,Nick Powell,19,Attacking Midfield,Wigan,loan transfer,out,Summer,NA,Premier League,2013,2013/2014
Manchester United,Davide Petrucci,21,Central Midfield,Royal Antwerp,loan transfer,out,Summer,NA,Premier League,2013,2013/2014
Manchester United,Bebé,23,Left Winger,Paços Ferreira,loan transfer,out,Summer,NA,Premier League,2013,2013/2014
Manchester United,Marnick Vermijl,21,Left-Back,NEC Nijmegen,loan transfer,out,Summer,NA,Premier League,2013,2013/2014
Manchester United,Paul Scholes,38,Central Midfield,Retired,-,out,Summer,0,Premier League,2013,2013/2014
Manchester United,Ángelo Henríquez,19,Centre-Forward,Real Zaragoza,loan transfer,out,Summer,NA,Premier League,2013,2013/2014
Manchester City,Fernandinho,28,Defensive Midfield,Shakhtar D.,£36.00m,in,Summer,36,Premier League,2013,2013/2014
Manchester City,Stevan Jovetic,23,Centre-Forward,Fiorentina,£23.40m,in,Summer,23.4,Premier League,2013,2013/2014
Manchester City,Álvaro Negredo,27,Centre-Forward,Sevilla FC,£22.50m,in,Summer,22.5,Premier League,2013,2013/2014
Manchester City,Jesús Navas,27,Right-Back,Sevilla FC,£18.00m,in,Summer,18,Premier League,2013,2013/2014
