club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Dinamo Moscow,Aleksandr Kokorin,22,Centre-Forward,Anzhi,£17.10m,in,17.1,Premier Liga,2013,2013/2014
Dinamo Moscow,Igor Denisov,29,Defensive Midfield,Anzhi,£13.50m,in,13.5,Premier Liga,2013,2013/2014
Dinamo Moscow,Yuri Zhirkov,29,Left Midfield,Anzhi,£9.90m,in,9.9,Premier Liga,2013,2013/2014
Dinamo Moscow,Christopher Samba,29,Centre-Back,Anzhi,£9.00m,in,9,Premier Liga,2013,2013/2014
Dinamo Moscow,Vladimir Gabulov,29,Goalkeeper,Anzhi,£6.30m,in,6.3,Premier Liga,2013,2013/2014
Dinamo Moscow,Aleksey Ionov,24,Right Winger,Anzhi,£4.50m,in,4.5,Premier Liga,2013,2013/2014
Dinamo Moscow,Alan Kasaev,27,Left Winger,Rubin Kazan,Loan fee:£450k,in,0.45,Premier Liga,2013,2013/2014
Dinamo Moscow,Vladimir Dyadyun,24,Centre-Forward,Rubin Kazan,£360k,in,0.36,Premier Liga,2013,2013/2014
Dinamo Moscow,Douglas,25,Centre-Back,FC Twente,Free Transfer,in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,George Florescu,29,Defensive Midfield,Astra Giurgiu,Free Transfer,in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Aleksey Kozlov,27,Right-Back,Kuban Krasnodar,?,in,NA,Premier Liga,2013,2013/2014
Dinamo Moscow,Pavel Solomatin,20,Right Winger,Anzhi,"End of loanDec 31, 2013",in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Alexandru Epureanu,27,Centre-Back,Anzhi,"End of loanDec 31, 2013",in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Roman Zobnin,19,Central Midfield,Dinamo M II,-,in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Alan Gatagov,22,Left Midfield,Anzhi,"End of loanDec 31, 2013",in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Boris Rotenberg,27,Right-Back,Olympiakos N.,"End of loanJun 30, 2013",in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Andrii Voronin,33,Second Striker,F. Düsseldorf,"End of loanJun 30, 2013",in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Gordon Schildenfeld,28,Centre-Back,PAOK Salonika,"End of loanJun 30, 2013",in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Vladimir Kisenkov,31,Right-Back,Rostov,"End of loanJun 30, 2013",in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Igor Shitov,26,Right-Back,Mordovia,"End of loanJun 30, 2013",in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Fedor Smolov,23,Centre-Forward,Anzhi,"End of loanJun 30, 2013",in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Tomislav Dujmovic,32,Central Midfield,Mordovia,"End of loanJun 30, 2013",in,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Aleksandr Kokorin,22,Centre-Forward,Anzhi,£17.10m,out,17.1,Premier Liga,2013,2013/2014
Dinamo Moscow,Igor Semshov,35,Central Midfield,KS Samara,Free Transfer,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Vladimir Kisenkov,31,Right-Back,Tom Tomsk,Free Transfer,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Nikita Chicherin,23,Right-Back,Volga NN,Free Transfer,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Alan Gatagov,22,Left Midfield,Anzhi,Loan,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Denis Kolodin,31,Centre-Back,Volga NN,Free Transfer,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Alexandru Epureanu,27,Centre-Back,Anzhi,Free Transfer,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Pavel Solomatin,20,Right Winger,Anzhi,Loan,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Ivan Solovjev,20,Left Winger,Zenit S-Pb,Free Transfer,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Alexandru Epureanu,26,Centre-Back,Anzhi,Loan,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Igor Shitov,27,Right-Back,Mordovia,Free Transfer,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Otman Bakkal,28,Attacking Midfield,Feyenoord,Free Transfer,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Tomislav Dujmovic,32,Central Midfield,RNK Split,Free Transfer,out,0,Premier Liga,2013,2013/2014
Dinamo Moscow,Yuri Kirillov,23,Defensive Midfield,Ural,Free Transfer,out,0,Premier Liga,2013,2013/2014
