club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Racing Santander,Alexandros Tziolis,26,Defensive Midfield,Siena,free transfer,in,Summer,NA,Primera Division,2011,2011/2012
Racing Santander,Cristhian Stuani,24,Centre-Forward,Reggina,loan transfer,in,Summer,NA,Primera Division,2011,2011/2012
Racing Santander,Lautaro Acosta,23,Left Winger,Sevilla FC,loan transfer,in,Summer,NA,Primera Division,2011,2011/2012
Racing Santander,Bernardo Espinosa,22,Centre-Back,Sevilla FC,loan transfer,in,Summer,NA,Primera Division,2011,2011/2012
Racing Santander,Álvaro González,21,Centre-Back,Racing B,-,in,Summer,0,Primera Division,2011,2011/2012
Racing Santander,Julián Luque,19,Attacking Midfield,Racing B,-,in,Summer,0,Primera Division,2011,2011/2012
Racing Santander,Jairo Samperio,17,Left Winger,Racing U19,-,in,Summer,0,Primera Division,2011,2011/2012
Racing Santander,Edu Bedia,22,Defensive Midfield,UD Salamanca,"End of loanJun 30, 2011",in,Summer,0,Primera Division,2011,2011/2012
Racing Santander,José Picón,23,Centre-Back,Pontevedra,"End of loanJun 30, 2011",in,Summer,0,Primera Division,2011,2011/2012
Racing Santander,Brian Sarmiento,21,Attacking Midfield,UD Salamanca,"End of loanJun 30, 2011",in,Summer,0,Primera Division,2011,2011/2012
Racing Santander,Toño,32,Goalkeeper,Granada CF,free transfer,out,Summer,NA,Primera Division,2011,2011/2012
Racing Santander,Mehdi Lacen,27,Defensive Midfield,Getafe,free transfer,out,Summer,NA,Primera Division,2011,2011/2012
Racing Santander,Fabio Coltorti,30,Goalkeeper,Lausanne-Sport,free transfer,out,Summer,NA,Primera Division,2011,2011/2012
Racing Santander,Iván Bolado,21,Centre-Forward,FC Cartagena,?,out,Summer,NA,Primera Division,2011,2011/2012
Racing Santander,Brian Sarmiento,21,Attacking Midfield,Racing Club,?,out,Summer,NA,Primera Division,2011,2011/2012
Racing Santander,Pablo Pinillos,36,Right-Back,Retired,-,out,Summer,0,Primera Division,2011,2011/2012
Racing Santander,Giovani dos Santos,22,Second Striker,Spurs,"End of loanJun 30, 2011",out,Summer,0,Primera Division,2011,2011/2012
Racing Santander,Henrique,24,Centre-Back,Barcelona,"End of loanJun 30, 2011",out,Summer,0,Primera Division,2011,2011/2012
Racing Santander,Markus Rosenberg,28,Centre-Forward,Werder Bremen,"End of loanJun 30, 2011",out,Summer,0,Primera Division,2011,2011/2012
Racing Santander,Alexandros Tziolis,26,Defensive Midfield,Siena,"End of loanJun 30, 2011",out,Summer,0,Primera Division,2011,2011/2012
Racing Santander,Khouma Babacar,19,Centre-Forward,Fiorentina,"End of loanMay 9, 2012",out,Summer,0,Primera Division,2011,2011/2012
Granada CF,Pape Diakhaté,27,Centre-Back,Dynamo Kyiv,£4.05m,in,Summer,4.05,Primera Division,2011,2011/2012
Granada CF,Fran Rico,23,Central Midfield,RM Castilla,£900Th.,in,Summer,0.9,Primera Division,2011,2011/2012
Granada CF,Yohan Mollo,22,Right Winger,Monaco,£450Th.,in,Summer,0.45,Primera Division,2011,2011/2012
Granada CF,Franco Jara,23,Centre-Forward,Benfica,Loan fee:£360Th.,in,Summer,0.36,Primera Division,2011,2011/2012
Granada CF,Toti,23,Attacking Midfield,UD Salamanca,£180Th.,in,Summer,0.18,Primera Division,2011,2011/2012
Granada CF,Juanjo,25,Centre-Forward,CD Guadalajara,£81Th.,in,Summer,0.081,Primera Division,2011,2011/2012
Granada CF,Jorge Ribeiro,29,Left-Back,Benfica,free transfer,in,Summer,NA,Primera Division,2011,2011/2012
Granada CF,Gonzalo,23,Goalkeeper,Getafe CF B,free transfer,in,Summer,NA,Primera Division,2011,2011/2012
Granada CF,Hassan Yebda,27,Central Midfield,Benfica,free transfer,in,Summer,NA,Primera Division,2011,2011/2012
Granada CF,Noé Pamarot,32,Centre-Back,Hércules CF,free transfer,in,Summer,NA,Primera Division,2011,2011/2012
Granada CF,David Ferreiro,23,Right Winger,Zamora CF,free transfer,in,Summer,NA,Primera Division,2011,2011/2012
Granada CF,Toño,32,Goalkeeper,Racing,free transfer,in,Summer,NA,Primera Division,2011,2011/2012
Granada CF,David de Coz,31,Right-Back,Córdoba CF,free transfer,in,Summer,NA,Primera Division,2011,2011/2012
Granada CF,Héctor Yuste,23,Centre-Back,UD Salamanca,free transfer,in,Summer,NA,Primera Division,2011,2011/2012
