club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Atlético Madrid,Christian Vieri,23,Centre-Forward,Juventus,£15.80m,in,15.8,Primera Division,1997,1997/1998
Atlético Madrid,Paulo Futre,31,Left Winger,West Ham,Free Transfer,in,0,Primera Division,1997,1997/1998
Atlético Madrid,Pedro Luis Jaro,34,Goalkeeper,Real Betis,?,in,NA,Primera Division,1997,1997/1998
Atlético Madrid,Andrei Frascarelli,24,Defender,Atlético-PR,?,in,NA,Primera Division,1997,1997/1998
Atlético Madrid,Avi Nimni,25,Attacking Midfield,M. Tel Aviv,?,in,NA,Primera Division,1997,1997/1998
Atlético Madrid,Jordi Lardín,24,Left Winger,Espanyol,?,in,NA,Primera Division,1997,1997/1998
Atlético Madrid,Rade Bogdanovic,27,Centre-Forward,JEF Utd. Chiba,?,in,NA,Primera Division,1997,1997/1998
Atlético Madrid,José Mari,18,Centre-Forward,Sevilla B,?,in,NA,Primera Division,1997,1997/1998
Atlético Madrid,Ramón,22,Centre-Back,Real Valladolid,?,in,NA,Primera Division,1997,1997/1998
Atlético Madrid,Iván Rocha,29,Left-Back,RCD Mallorca,"End of loanJul 1, 1998",in,0,Primera Division,1997,1997/1998
Atlético Madrid,Rade Bogdanovic,27,Centre-Forward,NAC Breda,Loan,out,0,Primera Division,1997,1997/1998
Atlético Madrid,Roberto,24,Central Midfield,Espanyol,?,out,NA,Primera Division,1997,1997/1998
Atlético Madrid,Juan Esnáider,24,Centre-Forward,Espanyol,?,out,NA,Primera Division,1997,1997/1998
Atlético Madrid,Avi Nimni,25,Attacking Midfield,M. Tel Aviv,?,out,NA,Primera Division,1997,1997/1998
Atlético Madrid,Leo Biagini,20,Centre-Forward,Mérida UD,?,out,NA,Primera Division,1997,1997/1998
Atlético Madrid,Roberto Solozábal,27,Centre-Back,Real Betis,?,out,NA,Primera Division,1997,1997/1998
Atlético Madrid,Santiago Ezquerro,21,Centre-Forward,RCD Mallorca,Loan,out,0,Primera Division,1997,1997/1998
Atlético Madrid,Yordi,22,Centre-Forward,Real Zaragoza,?,out,NA,Primera Division,1997,1997/1998
Atlético Madrid,Juan Carlos,24,Forward,Real Valladolid,?,out,NA,Primera Division,1997,1997/1998
FC Barcelona,Rivaldo,25,Attacking Midfield,Dep. La Coruña,£21.15m,in,21.15,Primera Division,1997,1997/1998
FC Barcelona,Sonny Anderson,26,Centre-Forward,Monaco,£16.20m,in,16.2,Primera Division,1997,1997/1998
FC Barcelona,Michael Reiziger,24,Right-Back,Milan,£7.20m,in,7.2,Primera Division,1997,1997/1998
FC Barcelona,Christophe Dugarry,25,Centre-Forward,Milan,£3.60m,in,3.6,Primera Division,1997,1997/1998
FC Barcelona,Winston Bogarde,27,Centre-Back,Milan,£3.33m,in,3.33,Primera Division,1997,1997/1998
FC Barcelona,Ruud Hesp,31,Goalkeeper,Roda JC,£990k,in,0.99,Primera Division,1997,1997/1998
FC Barcelona,Dragan Ciric,22,Attacking Midfield,Partizan,£810k,in,0.81,Primera Division,1997,1997/1998
FC Barcelona,Emmanuel Amunike,26,Left Winger,Sporting CP,Free Transfer,in,0,Primera Division,1997,1997/1998
FC Barcelona,Toni Velamazán,20,Right Midfield,Real Oviedo,"End of loanJul 1, 1997",in,0,Primera Division,1997,1997/1998
FC Barcelona,Ibán Cuadrado,18,Centre-Back,FC Barcelona B,-,in,0,Primera Division,1997,1997/1998
FC Barcelona,Ronaldo,20,Centre-Forward,Inter,£25.20m,out,25.2,Primera Division,1997,1997/1998
FC Barcelona,Christophe Dugarry,25,Centre-Forward,Marseille,£4.95m,out,4.95,Primera Division,1997,1997/1998
FC Barcelona,Gheorghe Popescu,29,Centre-Back,Galatasaray,£4.05m,out,4.05,Primera Division,1997,1997/1998
FC Barcelona,Laurent Blanc,31,Sweeper,Marseille,£2.25m,out,2.25,Primera Division,1997,1997/1998
FC Barcelona,Ángel Cuéllar,24,Forward,Real Betis,£1.62m,out,1.62,Primera Division,1997,1997/1998
FC Barcelona,Hristo Stoichkov,31,Left Winger,CSKA Sofia,Free Transfer,out,0,Primera Division,1997,1997/1998
FC Barcelona,Julen Lopetegui,30,Goalkeeper,Rayo Vallecano,Free Transfer,out,0,Primera Division,1997,1997/1998
FC Barcelona,Quique Álvarez,21,Centre-Back,CD Logroñés,Loan,out,0,Primera Division,1997,1997/1998
FC Barcelona,Josep Setvalls,22,Midfielder,UE Lleida,?,out,NA,Primera Division,1997,1997/1998
FC Barcelona,Toni Velamazán,20,Right Midfield,Albacete,Loan,out,0,Primera Division,1997,1997/1998
FC Barcelona,Goran Vucevic,26,Central Midfield,1. FC Köln,?,out,NA,Primera Division,1997,1997/1998
Real Zaragoza,Yordi,22,Centre-Forward,Atlético Madrid,?,in,NA,Primera Division,1997,1997/1998
Real Zaragoza,Marcos Vales,22,Right Midfield,Sporting Gijón,?,in,NA,Primera Division,1997,1997/1998
Real Zaragoza,Gary Sundgren,29,Centre-Back,AIK,?,in,NA,Primera Division,1997,1997/1998
Real Zaragoza,Paulo Jamelli,23,Second Striker,Kashiwa Reysol,?,in,NA,Primera Division,1997,1997/1998
Real Zaragoza,Nordin Wooter,19,Right Winger,Ajax,?,in,NA,Primera Division,1997,1997/1998
Real Zaragoza,Luis Helguera,21,Defensive Midfield,CD Manchego,?,in,NA,Primera Division,1997,1997/1998
Real Zaragoza,José Ignacio,23,Defensive Midfield,Valencia,?,in,NA,Primera Division,1997,1997/1998
Real Zaragoza,Roberto Acuña,25,Central Midfield,Independiente,?,in,NA,Primera Division,1997,1997/1998
Real Zaragoza,Pier,25,Centre-Forward,Real Betis,?,in,NA,Primera Division,1997,1997/1998
Real Zaragoza,Javi Suárez,21,Centre-Back,Real Zaragoza B,-,in,0,Primera Division,1997,1997/1998
