club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Real Sociedad,Mikel Arteta,22,Central Midfield,Rangers,£3.60m,in,Summer,3.6,Primera Division,2004,2004/2005
Real Sociedad,Jérémie Bréchet,24,Centre-Back,Inter,£1.35m,in,Summer,1.35,Primera Division,2004,2004/2005
Real Sociedad,Rossato,26,Left-Back,FC Porto,£900Th.,in,Summer,0.9,Primera Division,2004,2004/2005
Real Sociedad,Gari Uranga,24,Attacking Midfield,Getafe,free transfer,in,Summer,NA,Primera Division,2004,2004/2005
Real Sociedad,Mikel Labaka,23,Centre-Back,Ciudad Murcia,loan transfer,in,Summer,NA,Primera Division,2004,2004/2005
Real Sociedad,Oskitz Estefanía,17,Left Winger,Real Sociedad B,-,in,Summer,0,Primera Division,2004,2004/2005
Real Sociedad,Javier Garrido,19,Left-Back,Real Sociedad B,-,in,Summer,0,Primera Division,2004,2004/2005
Real Sociedad,Juan Domínguez,20,Attacking Midfield,R. Sociedad U19,-,in,Summer,0,Primera Division,2004,2004/2005
Real Sociedad,Mikel Alonso,24,Central Midfield,CD Numancia,"End of loanJun 30, 2004",in,Summer,0,Primera Division,2004,2004/2005
Real Sociedad,Mikel Arteta,23,Central Midfield,Everton,"End of loanMay 16, 2005",in,Summer,0,Primera Division,2004,2004/2005
Real Sociedad,José Javier Barkero,25,Attacking Midfield,Poli Ejido,"End of loanJun 1, 2004",in,Summer,0,Primera Division,2004,2004/2005
Real Sociedad,Sebastián Romero,24,Right Midfield,SD Eibar,"End of loanJun 30, 2004",in,Summer,0,Primera Division,2004,2004/2005
Real Sociedad,Sebastián Romero,25,Right Midfield,Gimnasia,"End of loanJul 5, 2005",in,Summer,0,Primera Division,2004,2004/2005
Real Sociedad,Galder Zubizarreta,24,Centre-Back,Burgos CF,"End of loanJun 30, 2004",in,Summer,0,Primera Division,2004,2004/2005
Real Sociedad,Xabi Alonso,22,Defensive Midfield,Liverpool,£14.40m,out,Summer,14.4,Primera Division,2004,2004/2005
Real Sociedad,Agustín Aranzabal,31,Left-Back,Real Zaragoza,£720Th.,out,Summer,0.72,Primera Division,2004,2004/2005
Real Sociedad,Zuhaitz Gurrutxaga,23,Centre-Back,Algeciras CF,free transfer,out,Summer,NA,Primera Division,2004,2004/2005
Real Sociedad,Bjørn Tore Kvarme,32,Centre-Back,SC Bastia,free transfer,out,Summer,NA,Primera Division,2004,2004/2005
Real Sociedad,Gabriel Schürrer,32,Centre-Back,Olympiacos,free transfer,out,Summer,NA,Primera Division,2004,2004/2005
Real Sociedad,Javi de Pedro,30,Left Midfield,Blackburn,free transfer,out,Summer,NA,Primera Division,2004,2004/2005
Real Sociedad,Chun-soo Lee,22,Second Striker,CD Numancia,loan transfer,out,Summer,NA,Primera Division,2004,2004/2005
