club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
CSKA Moscow,Vágner Love,20,Centre-Forward,Palmeiras,£5.58m,in,Summer,5.58,Premier Liga,2004,2004/2005
CSKA Moscow,Milos Krasic,19,Right Winger,Vojvodina,£2.03m,in,Summer,2.03,Premier Liga,2004,2004/2005
CSKA Moscow,Serghei Dadu,23,Centre-Forward,Alania,£450Th.,in,Summer,0.45,Premier Liga,2004,2004/2005
CSKA Moscow,Denis Popov,25,Centre-Forward,Kuban Krasnodar,free transfer,out,Summer,NA,Premier Liga,2004,2004/2005
CSKA Moscow,Spartak Gogniev,23,Centre-Forward,Rotor Volgograd,loan transfer,out,Summer,NA,Premier Liga,2004,2004/2005
CSKA Moscow,Osmar Ferreyra,21,Attacking Midfield,PSV Eindhoven,loan transfer,out,Summer,NA,Premier Liga,2004,2004/2005
Spartak Moscow,Fernando Cavenaghi,20,Centre-Forward,River Plate,£7.74m,in,Summer,7.74,Premier Liga,2004,2004/2005
Spartak Moscow,Nemanja Vidic‎,22,Centre-Back,Red Star,£4.01m,in,Summer,4.01,Premier Liga,2004,2004/2005
Spartak Moscow,Martin Jiranek,25,Centre-Back,Reggina,£2.97m,in,Summer,2.97,Premier Liga,2004,2004/2005
Spartak Moscow,Dmitri Alenichev,31,Central Midfield,FC Porto,£900Th.,in,Summer,0.9,Premier Liga,2004,2004/2005
Spartak Moscow,Nikita Bazhenov,19,Centre-Forward,Saturn,free transfer,in,Summer,NA,Premier Liga,2004,2004/2005
Spartak Moscow,Ignas Dedura,26,Centre-Back,Skonto,?,in,Summer,NA,Premier Liga,2004,2004/2005
Spartak Moscow,Serghei Covalciuc,22,Central Midfield,Karpaty,loan transfer,in,Summer,NA,Premier Liga,2004,2004/2005
Spartak Moscow,Aleksandr Danishevski,20,Centre-Forward,Khimki,£720Th.,out,Summer,0.72,Premier Liga,2004,2004/2005
Spartak Moscow,Valeri Abramidze,24,Centre-Back,Khimki,£450Th.,out,Summer,0.45,Premier Liga,2004,2004/2005
Spartak Moscow,Marcelo Sosa,26,Defensive Midfield,Atlético Madrid,free transfer,out,Summer,NA,Premier Liga,2004,2004/2005
Spartak Moscow,Giorgi Lomaia,24,Goalkeeper,Khimki,?,out,Summer,NA,Premier Liga,2004,2004/2005
Spartak Moscow,Ales Urbanek,24,Left-Back,Sparta Prague,loan transfer,out,Summer,NA,Premier Liga,2004,2004/2005
Spartak Moscow,Pavel Pogrebnyak,20,Centre-Forward,Khimki,loan transfer,out,Summer,NA,Premier Liga,2004,2004/2005
Spartak Moscow,Emanuel Pogatetz,22,Centre-Back,Grazer AK,"End of loanMay 31, 2005",out,Summer,0,Premier Liga,2004,2004/2005
Lokomotiv Moscow,Francisco Lima,33,Defensive Midfield,AS Roma,£5.13m,in,Summer,5.13,Premier Liga,2004,2004/2005
Lokomotiv Moscow,Milan Jovanovic,23,Left Winger,Shakhtar D.,?,in,Summer,NA,Premier Liga,2004,2004/2005
Lokomotiv Moscow,Mindaugas Panka,20,Defensive Midfield,Vilnius,loan transfer,in,Summer,NA,Premier Liga,2004,2004/2005
