club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Milan AC,Jean-Pierre Papin,28,Centre-Forward,Marseille,£10.80m,in,10.8,Serie A,1992,1992/1993
Milan AC,Gianluigi Lentini,23,Right Winger,Torino,£8.60m,in,8.6,Serie A,1992,1992/1993
Milan AC,Dejan Savicevic,25,Attacking Midfield,Red Star,£4.14m,in,4.14,Serie A,1992,1992/1993
Milan AC,Rufo Emiliano Verga,23,Centre-Back,AC Venezia 1907,?,in,NA,Serie A,1992,1992/1993
Milan AC,Davide Dionigi,18,Centre-Forward,Modena,?,in,NA,Serie A,1992,1992/1993
Milan AC,Stefano Eranio,25,Right Midfield,Genoa,?,in,NA,Serie A,1992,1992/1993
Milan AC,Fernando De Napoli,28,Central Midfield,SSC Napoli,?,in,NA,Serie A,1992,1992/1993
Milan AC,Guido Bistazzoni,32,Goalkeeper,Taranto,?,in,NA,Serie A,1992,1992/1993
Milan AC,Martino Traversa,18,Right-Back,Bologna,?,in,NA,Serie A,1992,1992/1993
Milan AC,Giuseppe Cardone,18,Right-Back,Milan U19,-,in,0,Serie A,1992,1992/1993
Milan AC,Costantino Borneo,19,Centre-Forward,Milan U19,-,in,0,Serie A,1992,1992/1993
Milan AC,Giuseppe Zappella,19,Right-Back,Milan U19,-,in,0,Serie A,1992,1992/1993
Milan AC,Carlo Cudicini,18,Goalkeeper,Milan U19,-,in,0,Serie A,1992,1992/1993
Milan AC,Massimiliano Cappellini,21,Centre-Forward,Atalanta,"End of loanSep 30, 1992",in,0,Serie A,1992,1992/1993
Milan AC,Zvonimir Boban,23,Attacking Midfield,Bari,"End of loanJun 30, 1992",in,0,Serie A,1992,1992/1993
Milan AC,Massimiliano Cappellini,21,Centre-Forward,Piacenza,"End of loanJun 30, 1992",in,0,Serie A,1992,1992/1993
Milan AC,Stefano Nava,23,Centre-Back,AC Parma,"End of loanJun 30, 1992",in,0,Serie A,1992,1992/1993
Milan AC,Diego Fuser,23,Right Midfield,Lazio,£1.80m,out,1.8,Serie A,1992,1992/1993
Milan AC,Roberto Bandirali,20,Centre-Back,Como,?,out,NA,Serie A,1992,1992/1993
Milan AC,Giovanni Cornacchini,26,Centre-Forward,Perugia,?,out,NA,Serie A,1992,1992/1993
Milan AC,Costantino Borneo,20,Centre-Forward,Olbia,?,out,NA,Serie A,1992,1992/1993
Milan AC,Massimiliano Cappellini,21,Centre-Forward,Atalanta,Loan,out,0,Serie A,1992,1992/1993
Milan AC,Angelo Carbone,24,Right Midfield,SSC Napoli,Loan,out,0,Serie A,1992,1992/1993
Milan AC,Massimiliano Cappellini,21,Centre-Forward,Como,Loan,out,0,Serie A,1992,1992/1993
Milan AC,Carlo Ancelotti,33,Central Midfield,Retired,-,out,0,Serie A,1992,1992/1993
AS Roma,Siniša Mihajlović,23,Centre-Back,Red Star,£4.05m,in,4.05,Serie A,1992,1992/1993
AS Roma,Claudio Caniggia,25,Right Winger,Atalanta,?,in,NA,Serie A,1992,1992/1993
AS Roma,Dario Rossi,19,Defender,Ternana,?,in,NA,Serie A,1992,1992/1993
AS Roma,Francesco Totti,16,Centre-Forward,Roma U19,-,in,0,Serie A,1992,1992/1993
AS Roma,Rudi Völler,32,Centre-Forward,Marseille,?,out,NA,Serie A,1992,1992/1993
AS Roma,Fabrizio Di Mauro,27,Defensive Midfield,Fiorentina,?,out,NA,Serie A,1992,1992/1993
AS Roma,Alessio Scarchilli,19,Attacking Midfield,Lecce,?,out,NA,Serie A,1992,1992/1993
AS Roma,Fabrizio Carli,17,Forward,SSC Napoli,?,out,NA,Serie A,1992,1992/1993
AS Roma,Ferro Tontini,22,Goalkeeper,Catania,?,out,NA,Serie A,1992,1992/1993
