club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Arsenal FC,Martin Keown,26,Centre-Back,Everton,£2.70m,in,2.7,Premier League,1992,1992/1993
Arsenal FC,John Jensen,27,Central Midfield,Bröndby IF,£1.44m,in,1.44,Premier League,1992,1992/1993
Arsenal FC,Gavin McGowan,16,Defender,Arsenal U18,-,in,0,Premier League,1992,1992/1993
Arsenal FC,Alan Miller,22,Goalkeeper,Birmingham,,in,NA,Premier League,1992,1992/1993
Arsenal FC,Jim Will,20,Goalkeeper,Sheffield Utd.,,in,NA,Premier League,1992,1992/1993
Arsenal FC,Steve Morrow,21,Right-Back,Barnet,"End of loanJun 30, 1992",in,0,Premier League,1992,1992/1993
Arsenal FC,David Rocastle,25,Attacking Midfield,Leeds,£2.16m,out,2.16,Premier League,1992,1992/1993
Arsenal FC,Perry Groves,27,Left Winger,Southampton,£765k,out,0.765,Premier League,1992,1992/1993
Arsenal FC,Ty Gooden,19,Midfielder,Wycombe,?,out,NA,Premier League,1992,1992/1993
Ipswich Town,Geraint Williams,30,Defensive Midfield,Derby,£675k,in,0.675,Premier League,1992,1992/1993
Ipswich Town,Jason Winters,20,Goalkeeper,Chelsea Res.,?,in,NA,Premier League,1992,1992/1993
Ipswich Town,Clive Baker,33,Goalkeeper,Coventry,?,in,NA,Premier League,1992,1992/1993
Ipswich Town,Bontcho Guentchev,28,Attacking Midfield,Sporting CP,?,in,NA,Premier League,1992,1992/1993
Ipswich Town,Paul Goddard,32,Centre-Forward,Millwall,?,in,NA,Premier League,1992,1992/1993
Ipswich Town,Boncho Genchev,28,Midfielder,Sporting CP,?,in,NA,Premier League,1992,1992/1993
Ipswich Town,Vlado Bozinoski,28,Central Midfield,Beira-Mar,?,in,NA,Premier League,1992,1992/1993
Ipswich Town,Glenn Pennyfather,30,Defender,Bristol City,"End of loanMar 1, 1993",in,0,Premier League,1992,1992/1993
Ipswich Town,Adam Tanner,18,Midfielder,Ipswich U18,-,in,0,Premier League,1992,1992/1993
Ipswich Town,Lee Durrant,18,Midfielder,Ipswich U18,-,in,0,Premier League,1992,1992/1993
Ipswich Town,David Lowe,26,Right Midfield,Leicester,£270k,out,0.27,Premier League,1992,1992/1993
Ipswich Town,Glenn Pennyfather,30,Defender,Bristol City,£90k,out,0.09,Premier League,1992,1992/1993
Ipswich Town,Glenn Pennyfather,29,Defender,Bristol City,Loan,out,0,Premier League,1992,1992/1993
Ipswich Town,Romeo Zondervan,33,Defensive Midfield,NAC Breda,?,out,NA,Premier League,1992,1992/1993
Nottingham Forest,Neil Webb,28,Right Midfield,Man Utd,£833k,in,0.833,Premier League,1992,1992/1993
Nottingham Forest,Robert Rosario,26,Forward,Coventry,£437k,in,0.437,Premier League,1992,1992/1993
Nottingham Forest,Gary Bannister,32,Centre-Forward,West Brom,Free Transfer,in,0,Premier League,1992,1992/1993
Nottingham Forest,Stephen Blatherwick,18,Centre-Back,Notts County,?,in,NA,Premier League,1992,1992/1993
Nottingham Forest,Ray McKinnon,21,Midfielder,Dundee United,?,in,NA,Premier League,1992,1992/1993
Nottingham Forest,Steve Guinan,16,Centre-Forward,Nottingham U18,-,in,0,Premier League,1992,1992/1993
Nottingham Forest,Craig Armstrong,17,Left Midfield,Nottingham U18,-,in,0,Premier League,1992,1992/1993
Nottingham Forest,Teddy Sheringham,26,Centre-Forward,Spurs,£2.84m,out,2.84,Premier League,1992,1992/1993
Nottingham Forest,Des Walker,26,Centre-Back,Sampdoria,£1.53m,out,1.53,Premier League,1992,1992/1993
Nottingham Forest,Gary Bannister,32,Centre-Forward,Stoke City,Free Transfer,out,0,Premier League,1992,1992/1993
