club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Cambuur-Leeuwarden bvo,Bert Konterman,21,Centre-Back,FC Zwolle,£122k,in,0.122,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Guus Uhlenbeek,21,Right-Back,Ajax,?,in,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Mark Oosterhof,20,Defender,Wolvega,?,in,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Ulrich Landvreugd,20,Midfielder,Ajax U21,?,in,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Michel van Oostrum,26,Centre-Forward,Emmen,?,in,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Milko Gjurovski,29,Forward,FC Groningen,Loan,in,0,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Martin Cruijff,20,Sweeper,Ajax U21,?,in,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Winnie Haatrecht,28,Forward,Chaux-de-Fonds,?,in,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Jan Gösgens,25,Defender,FC Den Bosch,?,in,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Henk Koetje,33,Central Midfield,Harlingen,?,in,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Michael Mols,22,Centre-Forward,FC Twente,£491k,out,0.491,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Gerard de Haan,24,Defender,FVC,Free Transfer,out,0,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Lodewijk Roembiak,23,Defensive Midfield,FC Zwolle,Free Transfer,out,0,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Jaap de Jong,24,Defender,Unitas,?,out,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Martin Cruijff,20,Sweeper,Haarlem,?,out,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Frans Alma,22,Centre-Forward,Heerenveen,?,out,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Nico-Jan Hoogma,23,Centre-Back,FC Twente,?,out,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Ulrich Crüden,26,Right Midfield,NEC Nijmegen,?,out,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Ronald Steenge,28,Defender,Achilles 1894,?,out,NA,Eredivisie,1992,1992/1993
Cambuur-Leeuwarden bvo,Roland Kuitert,24,Forward,Retired,-,out,0,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Peter Hofstede,25,Centre-Forward,De Graafschap,£286k,in,0.286,Eredivisie,1992,1992/1993
Roda JC Kerkrade,David Nascimento,26,Centre-Back,RKC Waalwijk,Free Transfer,in,0,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Arkadiusz Kaliszan,20,Defensive Midfield,Warta Poznan,?,in,NA,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Anton Scheutjens,24,Goalkeeper,PSV U21,?,in,NA,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Erwin Vanderbroeck,24,Midfielder,VVV-Venlo,?,in,NA,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Sergey Pogodin,24,Midfielder,Shakhtar D.,?,in,NA,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Ronald Waterreus,21,Goalkeeper,Roda JC U19,-,in,0,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Tijani Babangida,19,Right Winger,VVV-Venlo,"End of loanMay 1, 1993",in,0,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Michel Haan,25,Forward,VVV-Venlo,"End of loanJun 1, 1992",in,0,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Michel Boerebach,29,Midfielder,Burgos CF,£327k,out,0.327,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Eugène Hanssen,33,Defender,Verdy Kawasaki,?,out,NA,Eredivisie,1992,1992/1993
Roda JC Kerkrade,René Hofman,31,Right Winger,Fortuna Sittard,?,out,NA,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Silvio Diliberto,28,Sweeper,FC Vinkenslag,?,out,NA,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Graham Arnold,28,Centre-Forward,Standard Liège,?,out,NA,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Wilson Ogechukwu Ajah,20,Forward,VVV-Venlo,Loan,out,0,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Frits Nöllgen,27,Midfielder,Unknown,?,out,NA,Eredivisie,1992,1992/1993
Roda JC Kerkrade,Bert Verhagen,25,Centre-Back,Willem II,?,out,NA,Eredivisie,1992,1992/1993
FC Utrecht,Edwin de Kruyff,22,Attacking Midfield,De Graafschap,?,in,NA,Eredivisie,1992,1992/1993
FC Utrecht,Raymond Graanoogst,17,Forward,Unknown,?,in,NA,Eredivisie,1992,1992/1993
FC Utrecht,Edwin de Kruyff,22,Attacking Midfield,De Graafschap,?,out,NA,Eredivisie,1992,1992/1993
FC Utrecht,Willem van der Ark,29,Centre-Forward,ADO Den Haag,?,out,NA,Eredivisie,1992,1992/1993
FC Utrecht,Jan Oosterhuis,29,Midfielder,De Graafschap,?,out,NA,Eredivisie,1992,1992/1993
FC Utrecht,Marcel Lindenaar,24,Midfielder,Kozakken Boys,?,out,NA,Eredivisie,1992,1992/1993
FC Groningen,Eric van Kessel,26,Defender,De Graafschap,£307k,in,0.307,Eredivisie,1992,1992/1993
FC Groningen,Rick Slor,20,Right-Back,Veendam,Free Transfer,in,0,Eredivisie,1992,1992/1993
FC Groningen,Ronald Hamming,19,Centre-Forward,Achilles 1894,?,in,NA,Eredivisie,1992,1992/1993
FC Groningen,Jerry de Jong,27,Centre-Back,PSV Eindhoven,Loan,in,0,Eredivisie,1992,1992/1993
FC Groningen,Lucian Ilie,24,Central Midfield,FC Wageningen,?,in,NA,Eredivisie,1992,1992/1993
FC Groningen,Alex Pijper,18,Defender,Groningen U19,-,in,0,Eredivisie,1992,1992/1993
FC Groningen,Bas Roorda,19,Goalkeeper,Groningen U19,-,in,0,Eredivisie,1992,1992/1993
FC Groningen,Martin Drent,22,Centre-Forward,Veendam,Loan,out,0,Eredivisie,1992,1992/1993
FC Groningen,Andrey Zygmantovich,29,Central Midfield,Dinamo Minsk,Free Transfer,out,0,Eredivisie,1992,1992/1993
FC Groningen,Hennie Meijer,31,Forward,Verdy Kawasaki,?,out,NA,Eredivisie,1992,1992/1993
