club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Ajax Amsterdam,Mohamed Daramy,19,Right Winger,FC Copenhagen,£10.80m,in,Summer,10.8,Eredivisie,2021,2021/2022
Ajax Amsterdam,Steven Berghuis,29,Right Winger,Feyenoord,£4.95m,in,Summer,4.95,Eredivisie,2021,2021/2022
Ajax Amsterdam,Jay Gorter,21,Goalkeeper,Go Ahead Eagles,£900Th.,in,Summer,0.9,Eredivisie,2021,2021/2022
Ajax Amsterdam,Remko Pasveer,37,Goalkeeper,Vitesse,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Ajax Amsterdam,Razvan Marin,25,Central Midfield,Cagliari Calcio,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Ajax Amsterdam,Danilo,22,Centre-Forward,Ajax U21,-,in,Summer,0,Eredivisie,2021,2021/2022
Ajax Amsterdam,Noa Lang,22,Left Winger,Club Brugge,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Ajax Amsterdam,Carel Eiting,23,Defensive Midfield,Huddersfield,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Ajax Amsterdam,Lisandro Magallán,27,Centre-Back,Crotone,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Ajax Amsterdam,Razvan Marin,25,Central Midfield,Cagliari Calcio,£9.00m,out,Summer,9,Eredivisie,2021,2021/2022
Ajax Amsterdam,Lassina Traoré,20,Centre-Forward,Shakhtar D.,£9.00m,out,Summer,9,Eredivisie,2021,2021/2022
Ajax Amsterdam,Noa Lang,22,Left Winger,Club Brugge,£5.40m,out,Summer,5.4,Eredivisie,2021,2021/2022
Ajax Amsterdam,Kjell Scherpen,21,Goalkeeper,Brighton,£4.50m,out,Summer,4.5,Eredivisie,2021,2021/2022
Ajax Amsterdam,Jurgen Ekkelenkamp,21,Central Midfield,Hertha BSC,£2.70m,out,Summer,2.7,Eredivisie,2021,2021/2022
Ajax Amsterdam,Carel Eiting,23,Defensive Midfield,KRC Genk,?,out,Summer,NA,Eredivisie,2021,2021/2022
Ajax Amsterdam,Lisandro Magallán,27,Centre-Back,RSC Anderlecht,loan transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Ajax Amsterdam,Dominik Kotarski,21,Goalkeeper,HNK Gorica,loan transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Ajax Amsterdam,Oussama Idrissi,25,Left Winger,Sevilla FC,"End of loanJun 30, 2021",out,Summer,0,Eredivisie,2021,2021/2022
AZ Alkmaar,Vangelis Pavlidis,22,Centre-Forward,Willem II,£2.25m,in,Summer,2.25,Eredivisie,2021,2021/2022
AZ Alkmaar,Peter Vindahl,23,Goalkeeper,Nordsjaelland,£1.62m,in,Summer,1.62,Eredivisie,2021,2021/2022
AZ Alkmaar,Aslak Fonn Witry,25,Right-Back,Djurgarden,£1.58m,in,Summer,1.58,Eredivisie,2021,2021/2022
AZ Alkmaar,Sam Beukema,22,Centre-Back,Go Ahead Eagles,£810Th.,in,Summer,0.81,Eredivisie,2021,2021/2022
AZ Alkmaar,Bruno Martins Indi,29,Centre-Back,Stoke City,?,in,Summer,NA,Eredivisie,2021,2021/2022
AZ Alkmaar,Maxim Gullit,20,Left-Back,AZ Alkmaar U21,-,in,Summer,0,Eredivisie,2021,2021/2022
AZ Alkmaar,Jelle Duin,22,Centre-Forward,AZ Alkmaar U21,-,in,Summer,0,Eredivisie,2021,2021/2022
AZ Alkmaar,Peer Koopmeiners,21,Defensive Midfield,AZ Alkmaar U21,-,in,Summer,0,Eredivisie,2021,2021/2022
AZ Alkmaar,Beau Reus,19,Goalkeeper,AZ Alkmaar U21,-,in,Summer,0,Eredivisie,2021,2021/2022
AZ Alkmaar,Jasper Schendelaar,20,Goalkeeper,Telstar,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
AZ Alkmaar,Thijs Oosting,21,Attacking Midfield,RKC Waalwijk,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
AZ Alkmaar,Joris Kramer,25,Centre-Back,SC Cambuur,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
AZ Alkmaar,Thomas Ouwejan,24,Left Midfield,Udinese Calcio,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
AZ Alkmaar,Rody de Boer,24,Goalkeeper,De Graafschap,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
AZ Alkmaar,Myron Boadu,20,Centre-Forward,Monaco,£15.30m,out,Summer,15.3,Eredivisie,2021,2021/2022
AZ Alkmaar,Calvin Stengs,22,Right Winger,OGC Nice,£13.50m,out,Summer,13.5,Eredivisie,2021,2021/2022
AZ Alkmaar,Teun Koopmeiners,23,Defensive Midfield,Atalanta BC,£10.80m,out,Summer,10.8,Eredivisie,2021,2021/2022
AZ Alkmaar,Marco Bizot,30,Goalkeeper,Stade Brest 29,£4.50m,out,Summer,4.5,Eredivisie,2021,2021/2022
AZ Alkmaar,Jonas Svensson,28,Right-Back,Adana Demirspor,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
AZ Alkmaar,Jasper Schendelaar,20,Goalkeeper,PEC Zwolle,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
AZ Alkmaar,Ramon Leeuwin,34,Centre-Back,Almere City,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
AZ Alkmaar,Rody de Boer,24,Goalkeeper,Roda JC,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
AZ Alkmaar,Maxim Gullit,20,Left-Back,SC Cambuur,?,out,Summer,NA,Eredivisie,2021,2021/2022
AZ Alkmaar,Thomas Ouwejan,24,Left Midfield,FC Schalke 04,loan transfer,out,Summer,NA,Eredivisie,2021,2021/2022
AZ Alkmaar,Kenzo Goudmijn,19,Central Midfield,Sparta R.,loan transfer,out,Summer,NA,Eredivisie,2021,2021/2022
AZ Alkmaar,Joris Kramer,25,Centre-Back,Go Ahead Eagles,loan transfer,out,Summer,NA,Eredivisie,2021,2021/2022
AZ Alkmaar,Bruno Martins Indi,29,Centre-Back,Stoke City,"End of loanJun 30, 2021",out,Summer,0,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Marco Tol,23,Centre-Back,FC Volendam,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Sam Hendriks,26,Centre-Forward,Go Ahead Eagles,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Tom Boere,28,Centre-Forward,SV Meppen,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Maxim Gullit,20,Left-Back,AZ Alkmaar,?,in,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Roberts Uldrikis,23,Centre-Forward,FC Sion,?,in,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Tamás Kiss,20,Left Winger,Puskás AFC,loan transfer,in,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Filip Krastev,19,Attacking Midfield,Lommel SK,loan transfer,in,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Sven Nieuwpoort,28,Centre-Back,Excelsior,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Ragnar Oratmangoen,23,Right Winger,Go Ahead Eagles,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Giovanni Korte,28,Right Winger,De Graafschap,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Maarten Pouwels,23,Centre-Forward,Almere City,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Jarchinio Antonia,30,Right Winger,NAC Breda,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Stanley Akoy,24,Attacking Midfield,Without Club,-,out,Summer,0,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Delano Ladan,21,Centre-Forward,Without Club,-,out,Summer,0,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Robert Mühren,32,Centre-Forward,Zulte Waregem,"End of loanJun 30, 2021",out,Summer,0,Eredivisie,2021,2021/2022
SC Cambuur-Leeuwarden,Joris Kramer,25,Centre-Back,AZ Alkmaar,"End of loanJun 30, 2021",out,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Marcus Holmgren Pedersen,21,Right-Back,Molde,£900Th.,in,Summer,0.9,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Gernot Trauner,29,Centre-Back,LASK,£900Th.,in,Summer,0.9,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Fredrik Aursnes,25,Defensive Midfield,Molde,£405Th.,in,Summer,0.405,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Ofir Marciano,31,Goalkeeper,Hibernian FC,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Alireza Jahanbakhsh,28,Right Winger,Brighton,?,in,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Guus Til,23,Attacking Midfield,Spartak Moscow,loan transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Reiss Nelson,21,Right Winger,Arsenal,loan transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Cyriel Dessers,26,Centre-Forward,KRC Genk,loan transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Naoufal Bannis,19,Centre-Forward,Feyenoord U21,-,in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Dylan Vente,22,Centre-Forward,Feyenoord U21,-,in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Lennard Hartjes,18,Defensive Midfield,Feyenoord U18,-,in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Ramon Hendriks,20,Centre-Back,Feyenoord U21,-,in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Denzel Hall,20,Right-Back,Feyenoord U21,-,in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Thijs Jansen,19,Goalkeeper,Feyenoord U21,-,in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Achraf El Bouchataoui,21,Central Midfield,Feyenoord U21,-,in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Marouan Azarkan,19,Left Winger,Feyenoord U21,-,in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Antoni Milambo,16,Attacking Midfield,Feyenoord U18,-,in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Francesco Antonucci,22,Attacking Midfield,FC Volendam,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Sven van Beek,27,Centre-Back,Willem II,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,George Johnston,23,Centre-Back,Wigan,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Luciano Narsingh,30,Right Winger,Twente FC,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Wouter Burger,20,Central Midfield,Sparta R.,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Liam Kelly,25,Central Midfield,Oxford United,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Steven Berghuis,29,Right Winger,Ajax,£4.95m,out,Summer,4.95,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Wouter Burger,20,Central Midfield,FC Basel,£630Th.,out,Summer,0.63,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Ridgeciano Haps,28,Left-Back,Venezia,£450Th.,out,Summer,0.45,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Ramón ten Hove,23,Goalkeeper,Esbjerg fB,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Nicolai Jörgensen,30,Centre-Forward,Kasimpasa,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Eric Botteghin,34,Centre-Back,Ascoli,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Dylan Vente,22,Centre-Forward,Roda JC,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Liam Kelly,25,Central Midfield,Rochdale,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Nick Marsman,30,Goalkeeper,Inter Miami CF,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,George Johnston,23,Centre-Back,Bolton,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Sven van Beek,27,Centre-Back,Heerenveen,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Bart Nieuwkoop,25,Right-Back,Union SG,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Leroy Fer,31,Defensive Midfield,Alanyaspor,free transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Marouan Azarkan,19,Left Winger,Excelsior,loan transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Achraf El Bouchataoui,21,Central Midfield,RKC Waalwijk,loan transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Christian Conteh,22,Left Winger,SV Sandhausen,loan transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Robert Bozenik,21,Centre-Forward,F. Düsseldorf,loan transfer,out,Summer,NA,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Luciano Narsingh,30,Right Winger,Without Club,-,out,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Lucas Pratto,33,Centre-Forward,River Plate,"End of loanJun 30, 2021",out,Summer,0,Eredivisie,2021,2021/2022
Feyenoord Rotterdam,Uros Spajic,28,Centre-Back,Krasnodar,"End of loanJun 30, 2021",out,Summer,0,Eredivisie,2021,2021/2022
Fortuna Sittard,Tijjani Noslin,22,Centre-Forward,TOP Oss,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Fortuna Sittard,Yigit Emre Celtik,18,Central Midfield,Altinordu,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Fortuna Sittard,Samy Baghdadi,24,Centre-Forward,RC Grasse,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Fortuna Sittard,Ruben van Kouwen,20,Goalkeeper,NEC U21,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Fortuna Sittard,Deroy Duarte,22,Central Midfield,Sparta R.,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Fortuna Sittard,Felix Dornebusch,27,Goalkeeper,E. Braunschweig,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Fortuna Sittard,Arianit Ferati,23,Attacking Midfield,Waldh. Mannheim,free transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Fortuna Sittard,Mickaël Tirpan,27,Defensive Midfield,Kasimpasa,?,in,Summer,NA,Eredivisie,2021,2021/2022
Fortuna Sittard,Ryan Johansson,20,Central Midfield,Sevilla Atl.,loan transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Fortuna Sittard,Ivo Pinto,31,Right-Back,Dinamo Zagreb,loan transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Fortuna Sittard,Nigel Lonwijk,18,Centre-Back,Wolves U23,loan transfer,in,Summer,NA,Eredivisie,2021,2021/2022
Fortuna Sittard,Arian Kastrati,20,Centre-Forward,Sittard U21,-,in,Summer,0,Eredivisie,2021,2021/2022
Fortuna Sittard,Tom Hendriks,19,Goalkeeper,Sittard U21,-,in,Summer,0,Eredivisie,2021,2021/2022
Fortuna Sittard,Ronan Pluijmen,18,Left-Back,Sittard U21,-,in,Summer,0,Eredivisie,2021,2021/2022
Fortuna Sittard,Özgür Aktas,24,Centre-Back,FC Dordrecht,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Fortuna Sittard,Rasmus Karjalainen,25,Centre-Forward,Örebro SK,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
Fortuna Sittard,Dimitrios Ioannidis,21,Defensive Midfield,SF Lotte,"End of loanJun 30, 2021",in,Summer,0,Eredivisie,2021,2021/2022
