club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
ADO Den Haag,Luuk Koopmans,26,Goalkeeper,PSV Eindhoven,Free transfer,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Pascu,20,Central Midfield,Valencia B,Free transfer,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Vicente Besuijen,19,Right Winger,Roma U19,Free transfer,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Ravel Morrison,27,Attacking Midfield,Sheff Utd,Free transfer,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Peet Bijen,25,Centre-Back,Twente FC,Free transfer,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Ricardo Kishna,25,Left Winger,Lazio,Free transfer,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Amar Catic,21,Centre-Forward,PSV U21,Free transfer,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Kees de Boer,20,Central Midfield,Swansea U23,Free transfer,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Andrei Ratiu,22,Right-Back,Villarreal,Loan,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Jonas Arweiler,23,Centre-Forward,FC Utrecht,Loan,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Dante Rigo,21,Defensive Midfield,PSV Eindhoven,Loan,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,David Philipp,20,Right Winger,W. Bremen II,Loan,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Lassana Faye,22,Left-Back,Sparta R.,Loan,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Ilay Elmkies,20,Central Midfield,TSG Hoffenheim,Loan,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Samy Bourard,24,Attacking Midfield,FC Eindhoven,?,in,Summer,NA,Eredivisie,2020,2020/2021
ADO Den Haag,Dario Del Fabro,25,Centre-Back,Juventus U23,Loan,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Boy Kemper,21,Centre-Back,Ajax U21,?,in,Summer,NA,Eredivisie,2020,2020/2021
ADO Den Haag,Sem Steijn,18,Central Midfield,ADO U21,-,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Youri Schoonderwaldt,20,Goalkeeper,ADO U21,-,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Yahya Boussakou,20,Right Winger,ADO U21,-,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Maarten Rieder,20,Central Midfield,ADO U21,-,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Jamal Amofa,21,Left-Back,ADO U21,-,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Evan Rottier,18,Centre-Forward,ADO U19,-,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Amine Essabri,18,Right Winger,ADO U19,-,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Nikolaos Karelis,28,Centre-Forward,Without Club,-,in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Hennos Asmelash,20,Right-Back,TOP Oss,"End of loanJun 30, 2020",in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Thijmen Goppel,23,Right Winger,MVV Maastricht,"End of loanJun 30, 2020",in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Thom Haye,25,Central Midfield,NAC Breda,"End of loanJun 30, 2020",in,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Thom Haye,25,Central Midfield,NAC Breda,Free transfer,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Thijmen Goppel,23,Right Winger,Roda JC,Free transfer,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Dion Malone,31,Defensive Midfield,NAC Breda,Free transfer,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Tom Beugelsdijk,30,Centre-Back,Sparta R.,Free transfer,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Lex Immers,34,Attacking Midfield,NAC Breda,Free transfer,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Erik Falkenburg,32,Attacking Midfield,Roda JC,Free transfer,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Elson Hooi,28,Right Winger,Muaither SC,Free transfer,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Lorenzo van Kleef,19,Central Midfield,FC Eindhoven,Loan,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Robin Polley,21,Right-Back,FC Dordrecht,Loan,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Dehninio Muringen,21,Centre-Back,FC Dordrecht,Loan,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Mike Havekotte,24,Goalkeeper,MVV Maastricht,Loan,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Aaron Meijers,32,Left-Back,Sparta R.,Loan,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Danny Bakker,25,Central Midfield,Roda JC,Loan,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Tomas Necid,30,Centre-Forward,Without Club,-,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Hennos Asmelash,21,Right-Back,Without Club,-,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Jordan Spence,30,Right-Back,Without Club,-,out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Luuk Koopmans,26,Goalkeeper,PSV Eindhoven,"End of loanJun 30, 2020",out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Aleksandar Bjelica,26,Centre-Back,Korona Kielce,"End of loanJun 30, 2020",out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Sam Stubbs,21,Centre-Back,Boro U23,"End of loanJun 30, 2020",out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,George Thomas,23,Attacking Midfield,Leicester,"End of loanMay 31, 2020",out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Laurens De Bock,27,Left-Back,Leeds,"End of loanJun 30, 2020",out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Mick van Buren,27,Right Winger,Slavia Prague,"End of loanJun 30, 2020",out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Tudor Baluta,21,Defensive Midfield,Brighton,"End of loanJun 30, 2020",out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Omar Bogle,27,Centre-Forward,Cardiff,"End of loanJun 30, 2020",out,Summer,0,Eredivisie,2020,2020/2021
ADO Den Haag,Mark Duffy,34,Right Midfield,Sheff Utd,"End of loanJun 30, 2020",out,Summer,0,Eredivisie,2020,2020/2021
Ajax Amsterdam,Antony,20,Right Winger,São Paulo,£14.18m,in,Summer,14.18,Eredivisie,2020,2020/2021
Ajax Amsterdam,Davy Klaassen,27,Central Midfield,Werder Bremen,£9.90m,in,Summer,9.9,Eredivisie,2020,2020/2021
Ajax Amsterdam,Mohammed Kudus,19,Attacking Midfield,Nordsjaelland,£8.10m,in,Summer,8.1,Eredivisie,2020,2020/2021
Ajax Amsterdam,Sean Klaiber,26,Right-Back,FC Utrecht,£3.83m,in,Summer,3.83,Eredivisie,2020,2020/2021
Ajax Amsterdam,Maarten Stekelenburg,37,Goalkeeper,Everton,Free transfer,in,Summer,0,Eredivisie,2020,2020/2021
Ajax Amsterdam,Jurrien Timber,19,Centre-Back,Ajax U21,-,in,Summer,0,Eredivisie,2020,2020/2021
Ajax Amsterdam,Lisandro Magallán,26,Centre-Back,Alavés,"End of loanJul 20, 2020",in,Summer,0,Eredivisie,2020,2020/2021
Ajax Amsterdam,Hakim Ziyech,27,Right Winger,Chelsea,£36.00m,out,Summer,36,Eredivisie,2020,2020/2021
Ajax Amsterdam,Donny van de Beek,23,Central Midfield,Man Utd,£35.10m,out,Summer,35.1,Eredivisie,2020,2020/2021
Ajax Amsterdam,Sergiño Dest,19,Right-Back,FC Barcelona,£18.90m,out,Summer,18.9,Eredivisie,2020,2020/2021
Ajax Amsterdam,Joël Veltman,28,Centre-Back,Brighton,£900Th.,out,Summer,0.9,Eredivisie,2020,2020/2021
Ajax Amsterdam,Kik Pierie,19,Centre-Back,Twente FC,Loan,out,Summer,0,Eredivisie,2020,2020/2021
