club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Juventus FC,Arthur,24,Central Midfield,FC Barcelona,£64.80m,in,64.8,Serie A,2020,2020/2021
Juventus FC,Weston McKennie,22,Central Midfield,FC Schalke 04,Loan fee:£4.05m,in,4.05,Serie A,2020,2020/2021
Juventus FC,Stefano Gori,24,Goalkeeper,AC Pisa,£2.70m,in,2.7,Serie A,2020,2020/2021
Juventus FC,Miralem Pjanic,30,Defensive Midfield,FC Barcelona,£54.00m,out,54,Serie A,2020,2020/2021
Juventus FC,Emre Can,26,Defensive Midfield,Bor. Dortmund,£22.50m,out,22.5,Serie A,2020,2020/2021
Juventus FC,Simone Muratore,22,Central Midfield,Atalanta,£6.30m,out,6.3,Serie A,2020,2020/2021
Juventus FC,Cristian Romero,22,Centre-Back,Atalanta,Loan fee:£1.80m,out,1.8,Serie A,2020,2020/2021
Juventus FC,Matteo Stoppa,19,Second Striker,Sampdoria,£900Th.,out,0.9,Serie A,2020,2020/2021
Juventus FC,Blaise Matuidi,33,Central Midfield,Inter Miami CF,Free transfer,out,0,Serie A,2020,2020/2021
Juventus FC,Gonzalo Higuaín,32,Centre-Forward,Inter Miami CF,Free transfer,out,0,Serie A,2020,2020/2021
Juventus FC,Marko Pjaca,25,Left Winger,Genoa,Loan,out,0,Serie A,2020,2020/2021
Inter Milan,Achraf Hakimi,21,Right Midfield,Real Madrid,£36.00m,in,36,Serie A,2020,2020/2021
Inter Milan,Nicolò Barella,23,Central Midfield,Cagliari Calcio,£22.50m,in,22.5,Serie A,2020,2020/2021
Inter Milan,Stefano Sensi,25,Central Midfield,Sassuolo,£18.00m,in,18,Serie A,2020,2020/2021
Inter Milan,Andrea Pinamonti,21,Centre-Forward,Genoa,£7.20m,in,7.2,Serie A,2020,2020/2021
Inter Milan,Darian Males,19,Centre-Forward,FC Luzern,£2.25m,in,2.25,Serie A,2020,2020/2021
