club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Vitória Guimarães SC,Sinisa Radanovic,27,Centre-Back,Hajduk Kula,£198Th.,in,Summer,0.198,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Fajardo,28,Attacking Midfield,Naval,free transfer,in,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Márcio Martins,27,Centre-Back,GE Juventus-SC,free transfer,in,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Andrézinho,25,Right-Back,Vila Nova FC,free transfer,in,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Miljan Mrdakovic,25,Centre-Forward,M. Tel Aviv,free transfer,in,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,João Alves,26,Central Midfield,Sporting CP,free transfer,in,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Carlitos,30,Right Winger,Belenenses,free transfer,in,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Alan,27,Right Winger,FC Porto,loan transfer,in,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Rabiola,18,Centre-Forward,FC Porto,loan transfer,in,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Felipe Conceição,27,Centre-Forward,Tupi FC,?,in,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Paulo Henrique,20,Defensive Midfield,JMalucelli,?,in,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Luciano Amaral,24,Left-Back,Villa Rio,loan transfer,in,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Tiago Ronaldo,17,Central Midfield,Guimarães U19,-,in,Summer,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Vítor Pinto,21,Centre-Back,Maria da Fonte,"End of loanJun 30, 2007",in,Summer,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Pelé,19,Central Midfield,Inter,£1.80m,out,Summer,1.8,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Rabiola,17,Centre-Forward,FC Porto,£585Th.,out,Summer,0.585,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Paulo Adriano,30,Defensive Midfield,FC Brasov,£360Th.,out,Summer,0.36,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Bacari,23,Centre-Forward,AC Vila Meã,free transfer,out,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Amadou Dembelé,28,Defensive Midfield,Villemomble,free transfer,out,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Henrique,27,Centre-Forward,Santa Clara,free transfer,out,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Hélder Cabral,23,Left-Back,CF Estrela,free transfer,out,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Rissutt,30,Right-Back,Boavista,free transfer,out,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Vítor Moreno,26,Right-Back,CF Estrela,free transfer,out,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Vinícius,20,Centre-Back,Itaperuna-RJ,?,out,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Cristiano Brasília,29,Centre-Forward,Daejeon Citizen,?,out,Summer,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Oumar Tchomogo,29,Attacking Midfield,Without Club,-,out,Summer,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Otacílio,34,Defensive Midfield,Retired,-,out,Summer,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Pedro Franco,33,Centre-Back,Without Club,-,out,Summer,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Anderson Costa,23,Centre-Forward,Dinamo Zagreb,"End of loanJun 30, 2007",out,Summer,0,Liga Nos,2007,2007/2008
FC Porto,Ernesto Farías,27,Centre-Forward,River Plate,£3.60m,in,Summer,3.6,Liga Nos,2007,2007/2008
FC Porto,Milan Stepanov,24,Centre-Back,Trabzonspor,£3.15m,in,Summer,3.15,Liga Nos,2007,2007/2008
FC Porto,Mario Bolatti,22,Defensive Midfield,Belgrano,£1.80m,in,Summer,1.8,Liga Nos,2007,2007/2008
FC Porto,Edgar Silva,20,Centre-Forward,Beira-Mar,£1.80m,in,Summer,1.8,Liga Nos,2007,2007/2008
FC Porto,Leandro Lima,21,Attacking Midfield,São Caetano,£1.35m,in,Summer,1.35,Liga Nos,2007,2007/2008
FC Porto,Przemyslaw Kazmierczak,25,Defensive Midfield,Pogon Szczecin,£1.26m,in,Summer,1.26,Liga Nos,2007,2007/2008
FC Porto,Mariano González,26,Right Midfield,US Palermo,Loan fee:£1.08m,in,Summer,1.08,Liga Nos,2007,2007/2008
FC Porto,Luis Aguiar,21,Central Midfield,Liverpool FC,£810Th.,in,Summer,0.81,Liga Nos,2007,2007/2008
FC Porto,Fernando,19,Defensive Midfield,Vila Nova FC,£648Th.,in,Summer,0.648,Liga Nos,2007,2007/2008
FC Porto,Rabiola,17,Centre-Forward,Vit. Guimarães,£585Th.,in,Summer,0.585,Liga Nos,2007,2007/2008
FC Porto,Jorge Fucile,22,Right-Back,Liverpool FC,£360Th.,in,Summer,0.36,Liga Nos,2007,2007/2008
FC Porto,Nuno Espírito Santo,33,Goalkeeper,Desportivo Aves,free transfer,in,Summer,NA,Liga Nos,2007,2007/2008
FC Porto,Lino,30,Left-Back,Coimbra,free transfer,in,Summer,NA,Liga Nos,2007,2007/2008
FC Porto,Jorge Monteiro,18,Left Winger,FC Porto U19,-,in,Summer,0,Liga Nos,2007,2007/2008
