club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Dinamo Moscow,Tsvetan Genkov,23,Centre-Forward,Lok. Sofia,£2.25m,in,Summer,2.25,Premier Liga,2007,2007/2008
Dinamo Moscow,Custódio,24,Defensive Midfield,Sporting CP,£1.35m,in,Summer,1.35,Premier Liga,2007,2007/2008
Dinamo Moscow,Aleksandr Dimidko,21,Centre-Back,SKA-Energia,£225Th.,in,Summer,0.225,Premier Liga,2007,2007/2008
Dinamo Moscow,Joseph Enakarhire,24,Centre-Back,G. Bordeaux,"End of loanJun 30, 2007",in,Summer,0,Premier Liga,2007,2007/2008
Dinamo Moscow,Derlei,31,Centre-Forward,Benfica,"End of loanJun 30, 2007",in,Summer,0,Premier Liga,2007,2007/2008
Dinamo Moscow,Jorge Ribeiro,25,Left-Back,Desportivo Aves,"End of loanJun 30, 2007",in,Summer,0,Premier Liga,2007,2007/2008
Dinamo Moscow,Joseph Enakarhire,24,Centre-Back,Panathinaikos,Loan fee:£270Th.,out,Summer,0.27,Premier Liga,2007,2007/2008
Dinamo Moscow,Derlei,31,Centre-Forward,Sporting CP,free transfer,out,Summer,NA,Premier Liga,2007,2007/2008
Dinamo Moscow,Dmitri Bulykin,27,Centre-Forward,Bay. Leverkusen,free transfer,out,Summer,NA,Premier Liga,2007,2007/2008
Dinamo Moscow,Jorge Ribeiro,25,Left-Back,Boavista,free transfer,out,Summer,NA,Premier Liga,2007,2007/2008
FC Moscow,Maxi Moralez,20,Attacking Midfield,Racing Club,£4.50m,in,Summer,4.5,Premier Liga,2007,2007/2008
FC Moscow,Roman Hubnik,23,Centre-Back,Sigma Olomouc,£2.25m,in,Summer,2.25,Premier Liga,2007,2007/2008
FC Moscow,Maxi López,23,Centre-Forward,Barcelona,£1.80m,in,Summer,1.8,Premier Liga,2007,2007/2008
FC Moscow,Anton Amelchenko,22,Goalkeeper,FC Moscow II,-,in,Summer,0,Premier Liga,2007,2007/2008
FC Moscow,Dilaver Zrnanovic,22,Centre-Back,Daugavpils,"End of loanJun 30, 2007",in,Summer,0,Premier Liga,2007,2007/2008
FC Moscow,Andrey Topchu,27,Left Winger,Kuban Krasnodar,?,out,Summer,NA,Premier Liga,2007,2007/2008
FC Moscow,Roman Hubnik,23,Centre-Back,Sigma Olomouc,"End of loanJun 30, 2007",out,Summer,0,Premier Liga,2007,2007/2008
Amkar Perm,Predrag Sikimic,24,Centre-Forward,Vojvodina,£113Th.,in,Summer,0.113,Premier Liga,2007,2007/2008
Amkar Perm,Pavel Alikin,23,Centre-Back,Salyut Belgorod,loan transfer,out,Summer,NA,Premier Liga,2007,2007/2008
Luch Vladivostok,Igor Strelkov,25,Centre-Forward,Kuban Krasnodar,free transfer,in,Summer,NA,Premier Liga,2007,2007/2008
Luch Vladivostok,Levan Gvazava,26,Attacking Midfield,Спартак-Нальчик,free transfer,in,Summer,NA,Premier Liga,2007,2007/2008
Luch Vladivostok,Vitali Lanko,30,Centre-Forward,Спартак-Нальчик,free transfer,in,Summer,NA,Premier Liga,2007,2007/2008
Luch Vladivostok,Marian Palat,30,Left-Back,Mlada Boleslav,£36Th.,in,Summer,0.036,Premier Liga,2007,2007/2008
Luch Vladivostok,Anatoliy Skvortsov,30,Centre-Back,Shinnik,loan transfer,in,Summer,NA,Premier Liga,2007,2007/2008
Luch Vladivostok,Aleksey Ivanov,25,Right Midfield,Saturn,free transfer,out,Summer,NA,Premier Liga,2007,2007/2008
Terek Grozny,Jean Blaise Bouli,26,Right Winger,Dinamo Bryansk,£180Th.,in,Summer,0.18,Premier Liga,2007,2007/2008
Terek Grozny,Shamil Lakhiyalov,27,Second Striker,Anzhi,?,in,Summer,NA,Premier Liga,2007,2007/2008
Terek Grozny,Anatoli Romanovich,27,Centre-Back,Shinnik,?,in,Summer,NA,Premier Liga,2007,2007/2008
Terek Grozny,Shamil Asildarov,24,Centre-Forward,Kuban Krasnodar,loan transfer,in,Summer,NA,Premier Liga,2007,2007/2008
Terek Grozny,Ognjen Koroman,28,Right Winger,Red Star,£945Th.,out,Summer,0.945,Premier Liga,2007,2007/2008
FK Khimki,Dragan Mrdja,23,Centre-Forward,Lierse SK,£383Th.,in,Summer,0.383,Premier Liga,2007,2007/2008
FK Khimki,Victor Golovatenco,23,Centre-Back,FC Sheriff,£270Th.,in,Summer,0.27,Premier Liga,2007,2007/2008
FK Khimki,Aleksandr Evstafjev,22,Centre-Forward,Zenit II,£225Th.,in,Summer,0.225,Premier Liga,2007,2007/2008
FK Khimki,Robert Zebelyan,23,Centre-Forward,Kuban Krasnodar,£203Th.,in,Summer,0.203,Premier Liga,2007,2007/2008
FK Khimki,Marko Simic,19,Centre-Forward,NK Zagreb U19,?,in,Summer,NA,Premier Liga,2007,2007/2008
FK Khimki,Aleksey Semenov,24,Central Midfield,SKA-Energia,?,in,Summer,NA,Premier Liga,2007,2007/2008
FK Khimki,Anton Arkhipov,21,Centre-Forward,Tom Tomsk,£270Th.,out,Summer,0.27,Premier Liga,2007,2007/2008
FK Khimki,Dmitri Parfenov,32,Right-Back,Arsenal Kyiv,?,out,Summer,NA,Premier Liga,2007,2007/2008
