club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
FC Internazionale,Cristian Chivu,26,Centre-Back,AS Roma,£14.40m,in,14.4,Serie A,2007,2007/2008
FC Internazionale,David Suazo,27,Centre-Forward,Cagliari Calcio,£11.70m,in,11.7,Serie A,2007,2007/2008
FC Internazionale,Nelson Rivas,24,Centre-Back,River Plate,£6.75m,in,6.75,Serie A,2007,2007/2008
FC Internazionale,Pelé,19,Central Midfield,Vit. Guimarães,£1.80m,in,1.8,Serie A,2007,2007/2008
FC Internazionale,Enrico Alfonso,19,Goalkeeper,Chievo Verona,£1.17m,in,1.17,Serie A,2007,2007/2008
FC Internazionale,Maniche,30,Central Midfield,Atlético Madrid,Loan fee:£900k,in,0.9,Serie A,2007,2007/2008
FC Internazionale,Luis Jiménez,23,Attacking Midfield,Ternana,Loan fee:£900k,in,0.9,Serie A,2007,2007/2008
FC Internazionale,Robert Acquafresca,19,Centre-Forward,Treviso,?,in,NA,Serie A,2007,2007/2008
FC Internazionale,Matteo Lombardo,22,Left Midfield,Portogruaro,Loan,in,0,Serie A,2007,2007/2008
FC Internazionale,Gianluca Litteri,19,Centre-Forward,Treviso,?,in,NA,Serie A,2007,2007/2008
FC Internazionale,Mario Balotelli,16,Centre-Forward,Inter U19,-,in,0,Serie A,2007,2007/2008
FC Internazionale,Attila Filkor,18,Central Midfield,Inter U19,-,in,0,Serie A,2007,2007/2008
FC Internazionale,Ivan Fatic,19,Centre-Back,Inter U19,-,in,0,Serie A,2007,2007/2008
FC Internazionale,Francesco Bolzoni,18,Central Midfield,Inter U19,-,in,0,Serie A,2007,2007/2008
FC Internazionale,Simone Fautario,20,Left-Back,Pro Sesto,"End of loanDec 1, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Simone Fautario,20,Left-Back,Inter U19,-,in,0,Serie A,2007,2007/2008
FC Internazionale,Jonathan Biabiany,19,Right Winger,Chievo Verona,"End of loanDec 31, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Giacomo Bindi,20,Goalkeeper,Sambenedettese,"End of loanDec 31, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Ianis Zicu,23,Attacking Midfield,Rapid Bucharest,"End of loanJun 30, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Tijani Belaid,19,Attacking Midfield,PSV Eindhoven,"End of loanJun 30, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Mattia Altobelli,23,Attacking Midfield,FC Chiasso,"End of loanJun 30, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Fabrizio Biava,23,Midfielder,Pro Patria,"End of loanJun 30, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Domenico Germinale,20,Centre-Forward,Torres,"End of loanJun 30, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,César,32,Left Midfield,AS Livorno,"End of loanJun 30, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Daniel Maa Boumsong,20,Defensive Midfield,Treviso,"End of loanJun 30, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Giacomo Bindi,20,Goalkeeper,Varese,"End of loanJun 30, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Francesco Coco,30,Left-Back,Torino,"End of loanJun 30, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Nicola Beati,24,Defensive Midfield,Perugia,"End of loanJun 30, 2007",in,0,Serie A,2007,2007/2008
FC Internazionale,Fabio Grosso,29,Left-Back,Olympique Lyon,£7.83m,out,7.83,Serie A,2007,2007/2008
FC Internazionale,Marco Andreolli,21,Centre-Back,AS Roma,£4.95m,out,4.95,Serie A,2007,2007/2008
FC Internazionale,Ianis Zicu,23,Attacking Midfield,Dinamo Bukarest,Free Transfer,out,0,Serie A,2007,2007/2008
FC Internazionale,Adriano,25,Centre-Forward,São Paulo,Loan,out,0,Serie A,2007,2007/2008
FC Internazionale,Fabián Carini,27,Goalkeeper,Real Murcia,Free Transfer,out,0,Serie A,2007,2007/2008
FC Internazionale,Lampros Choutos,28,Centre-Forward,Panionios,Free Transfer,out,0,Serie A,2007,2007/2008
FC Internazionale,Daniel Maa Boumsong,20,Defensive Midfield,Treviso,Free Transfer,out,0,Serie A,2007,2007/2008
FC Internazionale,Tijani Belaid,19,Attacking Midfield,Slavia Prag,Loan fee:£36k,out,0.036,Serie A,2007,2007/2008
FC Internazionale,Jonathan Biabiany,19,Right Winger,Modena,Loan,out,0,Serie A,2007,2007/2008
FC Internazionale,Robert Acquafresca,19,Centre-Forward,Cagliari Calcio,Loan,out,0,Serie A,2007,2007/2008
FC Internazionale,Matteo Lombardo,22,Left Midfield,US Caravaggese,Loan,out,0,Serie A,2007,2007/2008
FC Internazionale,Abdoulaye Diarra,20,Left Midfield,Cagliari Calcio,?,out,NA,Serie A,2007,2007/2008
FC Internazionale,Mattia Altobelli,23,Attacking Midfield,Lecco,?,out,NA,Serie A,2007,2007/2008
FC Internazionale,Enrico Alfonso,19,Goalkeeper,SSC Venezia,Loan,out,0,Serie A,2007,2007/2008
