club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
FC Internazionale,Adriano,21,Centre-Forward,AC Parma,£21.06m,in,21.06,Serie A,2003,2003/2004
FC Internazionale,Andy van der Meyde,23,Right Winger,Ajax,£10.80m,in,10.8,Serie A,2003,2003/2004
FC Internazionale,Julio Cruz,28,Centre-Forward,Bologna,£8.55m,in,8.55,Serie A,2003,2003/2004
FC Internazionale,Dejan Stanković,25,Central Midfield,Lazio,£3.60m,in,3.6,Serie A,2003,2003/2004
FC Internazionale,Jérémie Bréchet,24,Centre-Back,Olympique Lyon,£2.70m,in,2.7,Serie A,2003,2003/2004
FC Internazionale,Mauricio Pinilla,19,Centre-Forward,U. de Chile,£2.52m,in,2.52,Serie A,2003,2003/2004
FC Internazionale,Kily González,28,Left Midfield,Valencia,£2.25m,in,2.25,Serie A,2003,2003/2004
FC Internazionale,Ianis Zicu,19,Attacking Midfield,Dinamo Bukarest,£2.25m,in,2.25,Serie A,2003,2003/2004
FC Internazionale,Khalilou Fadiga,28,Left Winger,AJ Auxerre,£270k,in,0.27,Serie A,2003,2003/2004
FC Internazionale,Georgios Karagounis,26,Central Midfield,Panathinaikos,Free Transfer,in,0,Serie A,2003,2003/2004
FC Internazionale,Matteo Giordano,18,Centre-Back,Milan U19,?,in,NA,Serie A,2003,2003/2004
FC Internazionale,Sabri Lamouchi,31,Central Midfield,AC Parma,?,in,NA,Serie A,2003,2003/2004
FC Internazionale,Luciano,27,Right Midfield,Chievo Verona,Loan,in,0,Serie A,2003,2003/2004
FC Internazionale,Horacio Peralta,21,Centre-Forward,Nacional,?,in,NA,Serie A,2003,2003/2004
FC Internazionale,Aco Stojkov,20,Left Winger,Górnik Zabrze,"End of loanDec 31, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Alessandro Potenza,19,Centre-Back,Inter U19,-,in,0,Serie A,2003,2003/2004
FC Internazionale,Mathieu Moreau,20,Goalkeeper,Inter U19,-,in,0,Serie A,2003,2003/2004
FC Internazionale,Gonzalo Sorondo,24,Centre-Back,Standard Liège,"End of loanMay 1, 2004",in,0,Serie A,2003,2003/2004
FC Internazionale,Alessandro Potenza,19,Centre-Back,Ancona,"End of loanDec 1, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Mario Rebecchi,19,Central Midfield,Inter U19,-,in,0,Serie A,2003,2003/2004
FC Internazionale,Nicola Beati,20,Defensive Midfield,Inter U19,-,in,0,Serie A,2003,2003/2004
FC Internazionale,Dimitar Makriev,19,Centre-Forward,Inter U19,-,in,0,Serie A,2003,2003/2004
FC Internazionale,Mauricio Pinilla,19,Centre-Forward,Chievo Verona,"End of loanDec 1, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Fabrizio Biava,19,Midfielder,Inter U19,-,in,0,Serie A,2003,2003/2004
FC Internazionale,Francisco Farinós,25,Defensive Midfield,Villarreal,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Julien Brellier,21,Central Midfield,Lecco,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Goran Pandev,19,Second Striker,Spezia,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Giuseppe Ticli,24,Left Midfield,Calcio Monza,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Alex Cordaz,20,Goalkeeper,Spezia,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Antonio Pacheco,27,Second Striker,Peñarol,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Aco Stojkov,20,Left Winger,Spezia,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Sébastien Frey,23,Goalkeeper,AC Parma,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Ümit Davala,29,Right Midfield,Galatasaray,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Alberto Quadri,20,Defensive Midfield,Mantova,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
FC Internazionale,Hernán Crespo,28,Centre-Forward,Chelsea,£23.40m,out,23.4,Serie A,2003,2003/2004
FC Internazionale,Sébastien Frey,23,Goalkeeper,AC Parma,£18.90m,out,18.9,Serie A,2003,2003/2004
FC Internazionale,Giuseppe Ticli,24,Left Midfield,Milan,£1.35m,out,1.35,Serie A,2003,2003/2004
FC Internazionale,Domenico Morfeo,27,Attacking Midfield,AC Parma,Loan fee:£900k,out,0.9,Serie A,2003,2003/2004
FC Internazionale,Ianis Zicu,20,Attacking Midfield,AC Parma,Loan fee:£194k,out,0.194,Serie A,2003,2003/2004
FC Internazionale,Guly,29,Left Midfield,Bologna,Loan fee:£77k,out,0.077,Serie A,2003,2003/2004
FC Internazionale,Matteo Giordano,19,Centre-Back,Castel di Sangr,Free Transfer,out,0,Serie A,2003,2003/2004
FC Internazionale,Aco Stojkov,20,Left Winger,Górnik Zabrze,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Mauricio Pinilla,19,Centre-Forward,Celta de Vigo,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Goran Pandev,19,Second Striker,Ancona,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Ümit Davala,29,Right Midfield,Werder Bremen,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Mauricio Pinilla,19,Centre-Forward,Chievo Verona,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Luigi Di Biagio,32,Defensive Midfield,Brescia,Free Transfer,out,0,Serie A,2003,2003/2004
FC Internazionale,Aco Stojkov,20,Left Winger,Castel di Sangr,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Antonio Pacheco,27,Second Striker,Albacete,Free Transfer,out,0,Serie A,2003,2003/2004
FC Internazionale,Sérgio Conceição,28,Right Winger,Lazio,Free Transfer,out,0,Serie A,2003,2003/2004
FC Internazionale,Gonzalo Sorondo,23,Centre-Back,Standard Liège,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Alessandro Potenza,19,Centre-Back,AC Parma,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Dimitar Makriev,19,Centre-Forward,Górnik Zabrze,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Nicola Beati,20,Defensive Midfield,Triestina,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Nelson Vivas,33,Right-Back,River Plate,?,out,NA,Serie A,2003,2003/2004
FC Internazionale,Alberto Quadri,20,Defensive Midfield,Padova,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Mattia Altobelli,19,Attacking Midfield,Spezia,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Julien Brellier,21,Central Midfield,Legnano,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Mario Rebecchi,20,Central Midfield,Genoa,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Mathieu Moreau,20,Goalkeeper,Spezia,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Nicola Ventola,25,Centre-Forward,Siena,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Alessandro Potenza,19,Centre-Back,Ancona,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Horacio Peralta,21,Centre-Forward,Nacional,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Stéphane Dalmat,24,Central Midfield,Spurs,Loan,out,0,Serie A,2003,2003/2004
FC Internazionale,Luciano,28,Right Midfield,Chievo Verona,"End of loanDec 31, 2003",out,0,Serie A,2003,2003/2004
FC Internazionale,Michele Serena,33,Right-Back,Retired,-,out,0,Serie A,2003,2003/2004
FC Internazionale,Gabriel Batistuta,34,Centre-Forward,AS Roma,"End of loanJun 30, 2003",out,0,Serie A,2003,2003/2004
Juventus FC,Stephen Appiah,22,Central Midfield,Brescia,£7.20m,in,7.2,Serie A,2003,2003/2004
Juventus FC,Nicola Legrottaglie,26,Centre-Back,Chievo Verona,£6.30m,in,6.3,Serie A,2003,2003/2004
Juventus FC,Roberto Merenda,19,Centre-Back,AC Venezia 1907,?,in,NA,Serie A,2003,2003/2004
Juventus FC,Luigi Lavecchia,21,Right Midfield,Ascoli,?,in,NA,Serie A,2003,2003/2004
Juventus FC,Andrea Masiello,17,Centre-Back,Lucchese,?,in,NA,Serie A,2003,2003/2004
Juventus FC,Antonio Mirante,19,Goalkeeper,Juventus U19,-,in,0,Serie A,2003,2003/2004
Juventus FC,Matteo Paro,20,Central Midfield,Chievo Verona,"End of loanDec 1, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Orlando Urbano,19,Centre-Back,Juventus U19,-,in,0,Serie A,2003,2003/2004
Juventus FC,Daniele Gastaldello,20,Centre-Back,Chievo Verona,"End of loanDec 1, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Davide Chiumiento,18,Attacking Midfield,Juventus U19,-,in,0,Serie A,2003,2003/2004
Juventus FC,Alessandro Frara,20,Defensive Midfield,Bologna,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Tomás Guzmán,21,Attacking Midfield,Ternana,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Felice Piccolo,19,Centre-Back,Lucchese,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Francesco Scardina,21,Centre-Back,L'Aquila,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Aboubacar Fofana,20,Left Midfield,AS Sora Calcio,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Manuele Blasi,22,Central Midfield,Perugia,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Andrea Gentile,23,Central Midfield,Triestina,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Mattia Cassani,19,Right-Back,Sampdoria,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Davide Baiocco,28,Defensive Midfield,Piacenza,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Andrea Gasbarroni,21,Second Striker,Sampdoria,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Fabrizio Miccoli,24,Centre-Forward,Perugia,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Giuseppe Sculli,22,Left Winger,Modena,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Emiliano Moretti,22,Centre-Back,Modena,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Massimiliano Vieri,24,Centre-Forward,Hellas Verona,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Enzo Maresca,23,Central Midfield,Piacenza,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Juventus FC,Andrea Gasbarroni,21,Second Striker,US Palermo,£2.43m,out,2.43,Serie A,2003,2003/2004
Juventus FC,Edgar Davids,30,Central Midfield,FC Barcelona,Loan fee:£1.80m,out,1.8,Serie A,2003,2003/2004
Juventus FC,Emiliano Moretti,22,Centre-Back,AC Parma,£1.62m,out,1.62,Serie A,2003,2003/2004
Juventus FC,Giuseppe Sculli,22,Left Winger,Chievo Verona,Loan fee:£405k,out,0.405,Serie A,2003,2003/2004
Juventus FC,Marcelo Zalayeta,25,Centre-Forward,Perugia,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Luigi Lavecchia,21,Right Midfield,Messina Peloro,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Landry Bonnefoi,19,Goalkeeper,Messina Peloro,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Marcelo Salas,28,Centre-Forward,River Plate,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Daniele Gastaldello,20,Centre-Back,Chievo Verona,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Daniele Gastaldello,20,Centre-Back,Crotone,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Mattia Cassani,19,Right-Back,Hellas Verona,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Aboubacar Fofana,20,Left Midfield,Millwall,Free Transfer,out,0,Serie A,2003,2003/2004
Juventus FC,Matteo Paro,20,Central Midfield,Chievo Verona,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Felice Piccolo,19,Centre-Back,Como,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Salvatore Fresi,30,Centre-Back,Perugia,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Roberto Merenda,19,Centre-Back,Cosenza,?,out,NA,Serie A,2003,2003/2004
Juventus FC,Massimiliano Vieri,24,Centre-Forward,SSC Napoli,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Andrea Gentile,23,Central Midfield,Messina Peloro,?,out,NA,Serie A,2003,2003/2004
Juventus FC,Matteo Paro,20,Central Midfield,Crotone,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Tomás Guzmán,21,Attacking Midfield,Messina Peloro,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Francesco Scardina,21,Centre-Back,Crotone,?,out,NA,Serie A,2003,2003/2004
Juventus FC,Davide Baiocco,28,Defensive Midfield,Reggina,?,out,NA,Serie A,2003,2003/2004
Juventus FC,Manuele Blasi,22,Central Midfield,AC Parma,Loan,out,0,Serie A,2003,2003/2004
Juventus FC,Rubén Olivera,20,Central Midfield,Atlético Madrid,Loan,out,0,Serie A,2003,2003/2004
AS Roma,Cristian Chivu,22,Centre-Back,Ajax,£16.20m,in,16.2,Serie A,2003,2003/2004
AS Roma,Olivier Dacourt,28,Defensive Midfield,Leeds,£4.73m,in,4.73,Serie A,2003,2003/2004
AS Roma,John Carew,23,Centre-Forward,Valencia,Loan fee:£1.80m,in,1.8,Serie A,2003,2003/2004
AS Roma,Denis Boshnjaku,19,Centre-Forward,Lazio,£180k,in,0.18,Serie A,2003,2003/2004
AS Roma,Mancini,22,Left Winger,AC Venezia 1907,£900,in,NA,Serie A,2003,2003/2004
AS Roma,Cristiano Lupatelli,25,Goalkeeper,Chievo Verona,?,in,NA,Serie A,2003,2003/2004
AS Roma,Daniele Galloppa,18,Central Midfield,Roma U19,-,in,0,Serie A,2003,2003/2004
AS Roma,Christian Scarlato,20,Midfielder,Teramo,"End of loanDec 31, 2003",in,0,Serie A,2003,2003/2004
AS Roma,Daniele Corvia,19,Centre-Forward,Roma U19,-,in,0,Serie A,2003,2003/2004
AS Roma,Olasunkanmi Akande Ajide,17,Centre-Forward,Roma U19,-,in,0,Serie A,2003,2003/2004
AS Roma,Alessandro Cremaschini,20,Defender,Roma U19,-,in,0,Serie A,2003,2003/2004
AS Roma,Alessio Cerci,15,Right Winger,Roma U19,-,in,0,Serie A,2003,2003/2004
AS Roma,Gaetano D'Agostino,21,Central Midfield,Bari,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
AS Roma,Daniele De Vezze,23,Central Midfield,Reggiana,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
AS Roma,Adewale Dauda Wahab,18,Central Midfield,Reggiana,"End of loanJun 1, 2003",in,0,Serie A,2003,2003/2004
AS Roma,Gabriel Batistuta,34,Centre-Forward,Inter,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
AS Roma,Christian Scarlato,19,Midfielder,Prato,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
AS Roma,Aldair,37,Centre-Back,Genoa,£180k,out,0.18,Serie A,2003,2003/2004
AS Roma,Francesco Antonioli,33,Goalkeeper,Sampdoria,Free Transfer,out,0,Serie A,2003,2003/2004
AS Roma,Diego Fuser,34,Right Midfield,Torino,Free Transfer,out,0,Serie A,2003,2003/2004
AS Roma,Gianni Guigou,28,Defensive Midfield,Siena,Loan,out,0,Serie A,2003,2003/2004
AS Roma,Gabriel Batistuta,34,Centre-Forward,Al Arabi,Free Transfer,out,0,Serie A,2003,2003/2004
AS Roma,Cafú,33,Right-Back,Milan,Free Transfer,out,0,Serie A,2003,2003/2004
AS Roma,Leandro Cufré,25,Left-Back,Siena,Loan,out,0,Serie A,2003,2003/2004
AS Roma,Alberto Aquilani,18,Central Midfield,Triestina,Loan,out,0,Serie A,2003,2003/2004
AS Roma,Damiano Ferronetti,18,Centre-Back,Triestina,Loan,out,0,Serie A,2003,2003/2004
AS Roma,Christian Scarlato,19,Midfielder,Teramo,Loan,out,0,Serie A,2003,2003/2004
AS Roma,Christian Scarlato,20,Midfielder,Grosseto,Loan,out,0,Serie A,2003,2003/2004
AS Roma,Davide Bombardini,29,Left Midfield,Salernitana,?,out,NA,Serie A,2003,2003/2004
AS Roma,Luigi Sartor,28,Right-Back,Ancona,Loan,out,0,Serie A,2003,2003/2004
AS Roma,Daniele De Vezze,23,Central Midfield,Fiorentina,?,out,NA,Serie A,2003,2003/2004
AS Roma,Denis Boshnjaku,20,Centre-Forward,Roma U19,-,out,0,Serie A,2003,2003/2004
AS Roma,Olivier Dacourt,28,Defensive Midfield,Leeds,"End of loanJun 30, 2003",out,0,Serie A,2003,2003/2004
AS Roma,Massimo Marazzina,28,Centre-Forward,Chievo Verona,"End of loanJun 30, 2003",out,0,Serie A,2003,2003/2004
Milan AC,Kaká,21,Attacking Midfield,São Paulo,£7.65m,in,7.65,Serie A,2003,2003/2004
Milan AC,Nicola Pozzi,17,Centre-Forward,Cesena,£1.80m,in,1.8,Serie A,2003,2003/2004
Milan AC,Giuseppe Ticli,24,Left Midfield,Inter,£1.35m,in,1.35,Serie A,2003,2003/2004
Milan AC,Filippo Porcari,19,Defensive Midfield,Parma U19,£900k,in,0.9,Serie A,2003,2003/2004
Milan AC,Cafú,33,Right-Back,AS Roma,Free Transfer,in,0,Serie A,2003,2003/2004
Milan AC,Patrick Kalambay,19,Right Midfield,Ancona,?,in,NA,Serie A,2003,2003/2004
Milan AC,Giuseppe Pancaro,31,Right-Back,Lazio,?,in,NA,Serie A,2003,2003/2004
Milan AC,Roque Júnior,27,Centre-Back,Leeds,"End of loanDec 1, 2003",in,0,Serie A,2003,2003/2004
Milan AC,Massimo Donati,22,Defensive Midfield,Torino,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Milan AC,Luca Antonini,20,Left-Back,Ancona,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Milan AC,José Mari,24,Centre-Forward,Atlético Madrid,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Milan AC,Marco Borriello,21,Centre-Forward,FC Empoli,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Milan AC,Marco Donadel,20,Defensive Midfield,Lecce,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Milan AC,Emanuele D'Anna,21,Defender,Chieti,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Milan AC,Fabricio Coloccini,21,Centre-Back,Atlético Madrid,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Milan AC,Vitali Kutuzov,23,Centre-Forward,Sporting CP,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Milan AC,Paolo Sammarco,20,Central Midfield,Viterbese,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Milan AC,Mohamed Sarr,19,Centre-Back,Ancona,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Milan AC,Demetrio Albertini,31,Defensive Midfield,Atlético Madrid,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Milan AC,José Mari,24,Centre-Forward,Villarreal,£8.10m,out,8.1,Serie A,2003,2003/2004
Milan AC,Luca Antonini,20,Left-Back,Sampdoria,£1.80m,out,1.8,Serie A,2003,2003/2004
Milan AC,Fabricio Coloccini,21,Centre-Back,Villarreal,Loan fee:£225k,out,0.225,Serie A,2003,2003/2004
Milan AC,Roque Júnior,26,Centre-Back,Leeds,Loan fee:£90k,out,0.09,Serie A,2003,2003/2004
Milan AC,Catilina Aubameyang,19,Left Midfield,Triestina,Loan,out,0,Serie A,2003,2003/2004
Milan AC,Demetrio Albertini,31,Defensive Midfield,Lazio,Free Transfer,out,0,Serie A,2003,2003/2004
Milan AC,Samuele Dalla Bona,22,Central Midfield,Bologna,Loan,out,0,Serie A,2003,2003/2004
Milan AC,Ibrahim Bá,29,Right Midfield,Bolton,Free Transfer,out,0,Serie A,2003,2003/2004
Milan AC,Paolo Sammarco,20,Central Midfield,Prato,Loan,out,0,Serie A,2003,2003/2004
Milan AC,Mohamed Sarr,20,Centre-Back,Atalanta,Loan,out,0,Serie A,2003,2003/2004
Milan AC,Roque Júnior,27,Centre-Back,Siena,Loan,out,0,Serie A,2003,2003/2004
Milan AC,Rivaldo,31,Attacking Midfield,Cruzeiro,Free Transfer,out,0,Serie A,2003,2003/2004
Milan AC,Marco Donadel,20,Defensive Midfield,AC Parma,Loan,out,0,Serie A,2003,2003/2004
Milan AC,Simone Giovanni Brunelli,20,Goalkeeper,Pro Sesto,?,out,NA,Serie A,2003,2003/2004
Milan AC,Emanuele D'Anna,21,Defender,Piacenza,?,out,NA,Serie A,2003,2003/2004
Milan AC,Vitali Kutuzov,23,Centre-Forward,Avellino,Loan,out,0,Serie A,2003,2003/2004
Milan AC,Giuseppe Ticli,24,Left Midfield,Calcio Monza,Loan,out,0,Serie A,2003,2003/2004
Milan AC,José Chamot,34,Left-Back,CD Leganés,?,out,NA,Serie A,2003,2003/2004
Milan AC,Filippo Porcari,19,Defensive Midfield,Padova,Loan,out,0,Serie A,2003,2003/2004
Milan AC,William Nava,18,Midfielder,Without Club,-,out,0,Serie A,2003,2003/2004
Udinese Calcio,Henok Goitom,18,Centre-Forward,Vasalund,Free Transfer,in,0,Serie A,2003,2003/2004
Udinese Calcio,Alessandro Cosimi,16,Forward,Livingston FC,Free Transfer,in,0,Serie A,2003,2003/2004
Udinese Calcio,Luis Helguera,27,Defensive Midfield,Alavés,?,in,NA,Serie A,2003,2003/2004
Udinese Calcio,Michele Pazienza,20,Defensive Midfield,Foggia,?,in,NA,Serie A,2003,2003/2004
Udinese Calcio,Asamoah Gyan,17,Centre-Forward,Liberty Prof.,?,in,NA,Serie A,2003,2003/2004
Udinese Calcio,Diego Gavilán,23,Central Midfield,Newcastle,Loan,in,0,Serie A,2003,2003/2004
Udinese Calcio,Alessandro Pierini,30,Centre-Back,AC Parma,?,in,NA,Serie A,2003,2003/2004
Udinese Calcio,Lucas Castromán,22,Attacking Midfield,Lazio,Loan,in,0,Serie A,2003,2003/2004
Udinese Calcio,Toni Bernal,26,Goalkeeper,Ciudad Murcia,?,in,NA,Serie A,2003,2003/2004
Udinese Calcio,Dino Fava,26,Centre-Forward,Triestina,?,in,NA,Serie A,2003,2003/2004
Udinese Calcio,Roberto Sosa,28,Centre-Forward,Ascoli,"End of loanDec 31, 2003",in,0,Serie A,2003,2003/2004
Udinese Calcio,Luis Helguera,27,Defensive Midfield,Fiorentina,"End of loanDec 1, 2003",in,0,Serie A,2003,2003/2004
Udinese Calcio,Mohammed Gargo,28,Centre-Back,AC Venezia 1907,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
Udinese Calcio,Zlatan Muslimovic,22,Centre-Forward,Ascoli,"End of loanJun 30, 2003",in,0,Serie A,2003,2003/2004
