club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Bayern Munich,Roy Makaay,28,Centre-Forward,Dep. La Coruña,£17.78m,in,17.78,1 Bundesliga,2003,2003/2004
Bayern Munich,Martín Demichelis,22,Centre-Back,River Plate,£4.50m,in,4.5,1 Bundesliga,2003,2003/2004
Bayern Munich,Tobias Rau,21,Left-Back,VfL Wolfsburg,£2.03m,in,2.03,1 Bundesliga,2003,2003/2004
Bayern Munich,Piotr Trochowski,19,Attacking Midfield,FC Bayern II,-,in,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Jan Schlösser,20,Goalkeeper,FC Bayern II,-,in,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Michael Rensing,19,Goalkeeper,FC Bayern II,-,in,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Christian Lell,18,Right-Back,FC Bayern II,-,in,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Giovane Elber,31,Centre-Forward,Olympique Lyon,£3.78m,out,3.78,1 Bundesliga,2003,2003/2004
Bayern Munich,Philipp Lahm,19,Right-Back,VfB Stuttgart,Loan fee:£180k,out,0.18,1 Bundesliga,2003,2003/2004
Bayern Munich,Markus Feulner,21,Central Midfield,1. FC Köln,£90k,out,0.09,1 Bundesliga,2003,2003/2004
Bayern Munich,Stefan Wessels,24,Goalkeeper,1. FC Köln,Free Transfer,out,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Niko Kovac,31,Defensive Midfield,Hertha BSC,Free Transfer,out,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Alexander Bugera,24,Left-Back,MSV Duisburg,Free Transfer,out,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Michael Tarnat,33,Left-Back,Man City,Free Transfer,out,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Thorsten Fink,35,Defensive Midfield,FC Bayern II,-,out,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Bernd Dreher,36,Goalkeeper,Career break,-,out,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Hamit Altintop,20,Right Midfield,Wattenscheid 09,£1.62m,in,1.62,1 Bundesliga,2003,2003/2004
FC Schalke 04,Eduard Glieder,34,Centre-Forward,FC Pasching,Loan fee:£180k,in,0.18,1 Bundesliga,2003,2003/2004
FC Schalke 04,Simon Cziommer,22,Central Midfield,FC Twente,Free Transfer,in,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Alcides,18,Centre-Back,EC Vitória,Loan,in,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Jochen Seitz,26,Left Winger,VfB Stuttgart,Free Transfer,in,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Levan Kobiashvili,25,Left Midfield,SC Freiburg,Free Transfer,in,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Thomas Kläsener,26,Centre-Back,Schalke 04 II,-,in,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Michael Delura,18,Right Winger,Schalke 04 U19,-,in,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Emile Mpenza,25,Centre-Forward,Standard Liège,£1.80m,out,1.8,1 Bundesliga,2003,2003/2004
FC Schalke 04,Simon Cziommer,23,Central Midfield,FC Twente,Loan fee:£135k,out,0.135,1 Bundesliga,2003,2003/2004
FC Schalke 04,Andreas Möller,35,Attacking Midfield,E. Frankfurt,Free Transfer,out,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Marco van Hoogdalem,31,Centre-Back,Roda JC,Loan,out,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Alcides,18,Centre-Back,EC Vitória,"End of loanDec 31, 2003",out,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Valérien Ismaël,27,Centre-Back,R. Strasbourg,Loan fee:£270k,in,0.27,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Pekka Lagerblom,21,Defensive Midfield,FC Lahti,£135k,in,0.135,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Andreas Reinke,34,Goalkeeper,Real Murcia,Free Transfer,in,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Ümit Davala,29,Right Midfield,Inter,Loan,in,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Nelson Valdez,19,Centre-Forward,W. Bremen II,-,in,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Holger Wehlage,26,Right Midfield,Union Berlin,"End of loanJun 30, 2003",in,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Simon Rolfes,21,Defensive Midfield,SSV Reutlingen,"End of loanJun 30, 2003",in,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Blaise Mamoum,23,Centre-Forward,Waldh. Mannheim,"End of loanJun 30, 2003",in,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Razundara Tjikuzu,23,Defensive Midfield,Hansa Rostock,£144k,out,0.144,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Manuel Friedrich,24,Centre-Back,1.FSV Mainz 05,Loan,out,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Mike Barten,29,Centre-Back,SC Weyhe,Free Transfer,out,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Marco Reich,26,Left Midfield,Derby,Free Transfer,out,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Jakub Wierzchowski,26,Goalkeeper,Wisla Plock,Free Transfer,out,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Blaise Mamoum,23,Centre-Forward,Hamburger SV II,Free Transfer,out,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Frank Verlaat,35,Centre-Back,Austria Vienna,Free Transfer,out,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Teddy Lucic,30,Centre-Back,AIK,£270k,in,0.27,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Ingo Hertzsch,25,Centre-Back,Hamburger SV,Free Transfer,in,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Jermaine Jones,22,Defensive Midfield,E. Frankfurt,Free Transfer,in,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Dzemal Berberovic,21,Defensive Midfield,FK Sarajevo,Loan,in,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Alexander Meyer,19,Left-Back,Leverkusen II,-,in,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Jan-Ingwer Callsen-Bracker,18,Centre-Back,Leverkusen II,-,in,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,René Adler,18,Goalkeeper,Leverkusen II,-,in,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Robson Ponté,26,Attacking Midfield,VfL Wolfsburg,"End of loanJun 30, 2003",in,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Emanuel Pogatetz,20,Centre-Back,FC Aarau,"End of loanJun 30, 2003",in,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Clemens Fritz,22,Central Midfield,Karlsruher SC,"End of loanJun 30, 2003",in,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Du-ri Cha,22,Right-Back,Arm. Bielefeld,"End of loanJun 30, 2003",in,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Michael Zepek,22,Centre-Back,LR Ahlen,"End of loanJun 30, 2003",in,0,1 Bundesliga,2003,2003/2004
