club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Olympique Lyon,Mahamadou Diarra,21,Defensive Midfield,Vitesse,£3.51m,in,3.51,Ligue 1,2002,2002/2003
Olympique Lyon,Tony Vairelles,29,Centre-Forward,SC Bastia,?,in,NA,Ligue 1,2002,2002/2003
Olympique Lyon,Rémy Vercoutre,22,Goalkeeper,Montpellier,?,in,NA,Ligue 1,2002,2002/2003
Olympique Lyon,Julien Viale,20,Centre-Forward,Olymp. Lyon B,-,in,0,Ligue 1,2002,2002/2003
Olympique Lyon,Alexandre Hauw,20,Left Midfield,Olymp. Lyon B,-,in,0,Ligue 1,2002,2002/2003
Olympique Lyon,Demba Touré,17,Second Striker,Olymp. Lyon B,-,in,0,Ligue 1,2002,2002/2003
Olympique Lyon,Vikash Dhorasoo,28,Central Midfield,G. Bordeaux,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
Olympique Lyon,Marc-Vivien Foé,27,Central Midfield,Man City,Loan fee:£630k,out,0.63,Ligue 1,2002,2002/2003
Olympique Lyon,Roland Vieira,23,Centre-Forward,FC Sion,Loan,out,0,Ligue 1,2002,2002/2003
Olympique Lyon,Angelo Hugues,35,Goalkeeper,Wisla Kraków,Free Transfer,out,0,Ligue 1,2002,2002/2003
Olympique Lyon,Anthony Braizat,24,Right Midfield,Toulouse,Free Transfer,out,0,Ligue 1,2002,2002/2003
Olympique Lyon,Pierre Laigle,31,Left Midfield,Montpellier,?,out,NA,Ligue 1,2002,2002/2003
Olympique Lyon,Tony Vairelles,29,Centre-Forward,Lens,?,out,NA,Ligue 1,2002,2002/2003
Olympique Lyon,David Linarès,26,Defensive Midfield,Troyes,?,out,NA,Ligue 1,2002,2002/2003
AS Monaco,Patrice Evra,21,Left-Back,OGC Nice,£3.69m,in,3.69,Ligue 1,2002,2002/2003
AS Monaco,Mazhar Abdelrahman,25,Forward,El Masry,£1.80m,in,1.8,Ligue 1,2002,2002/2003
AS Monaco,Cédric Stoll,20,Forward,Cannes,Free Transfer,in,0,Ligue 1,2002,2002/2003
AS Monaco,Akis Zikos,28,Defensive Midfield,AEK Athens,Free Transfer,in,0,Ligue 1,2002,2002/2003
AS Monaco,Jimmy Juan,19,Central Midfield,Monaco B,-,in,0,Ligue 1,2002,2002/2003
AS Monaco,Sébastien Grax,18,Centre-Forward,Monaco B,-,in,0,Ligue 1,2002,2002/2003
AS Monaco,Nicolas Hislen,19,Defensive Midfield,Monaco B,-,in,0,Ligue 1,2002,2002/2003
AS Monaco,Laurent Lanteri,17,Right Winger,Monaco U19,-,in,0,Ligue 1,2002,2002/2003
AS Monaco,Sébastien Squillaci,21,Centre-Back,Monaco B,-,in,0,Ligue 1,2002,2002/2003
AS Monaco,Hassan El Fakiri,25,Left-Back,Rosenborg BK,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
AS Monaco,Marco Simone,33,Centre-Forward,Milan,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
AS Monaco,Franck Jurietti,27,Left-Back,Marseille,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
AS Monaco,Uliano Courville,23,Midfielder,Portsmouth,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
AS Monaco,Cyril Domoraud,30,Centre-Back,Espanyol,£1.35m,out,1.35,Ligue 1,2002,2002/2003
AS Monaco,Éric Abidal,22,Left-Back,LOSC Lille,£270k,out,0.27,Ligue 1,2002,2002/2003
AS Monaco,Oliver Bierhoff,34,Centre-Forward,Chievo Verona,Free Transfer,out,0,Ligue 1,2002,2002/2003
AS Monaco,Djibril Sidibé,20,Defensive Midfield,LB Châteauroux,Loan,out,0,Ligue 1,2002,2002/2003
AS Monaco,Grégory Lacombe,20,Right Winger,AC Ajaccio,Loan,out,0,Ligue 1,2002,2002/2003
AS Monaco,Wagneau Eloi,28,Centre-Forward,Guingamp,?,out,NA,Ligue 1,2002,2002/2003
AS Monaco,Jaroslav Plasil,20,Central Midfield,US Créteil,Loan,out,0,Ligue 1,2002,2002/2003
AS Monaco,Florin Raducioiu,32,Centre-Forward,Without Club,-,out,0,Ligue 1,2002,2002/2003
AS Monaco,Alex Nyarko,28,Centre-Back,Everton,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
AS Monaco,Cyril Rool,27,Left-Back,Lens,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Dmitri Sychev,19,Centre-Forward,Spartak Moscow,£2.70m,in,2.7,Ligue 1,2002,2002/2003
Olympique Marseille,Salomon Olembé,21,Left Midfield,FC Nantes,£1.80m,in,1.8,Ligue 1,2002,2002/2003
Olympique Marseille,Johnny Ecker,29,Centre-Back,LOSC Lille,Free Transfer,in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Pascal Johansen,23,Central Midfield,R. Strasbourg,Free Transfer,in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Fabio Celestini,26,Defensive Midfield,Troyes,?,in,NA,Ligue 1,2002,2002/2003
Olympique Marseille,Fabien Laurenti,19,Right-Back,Marseille B,-,in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Alen Skoro,21,Centre-Forward,Servette FC,"End of loanAug 1, 2002",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Djamel Belmadi,27,Right Midfield,Man City,"End of loanMay 1, 2003",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Jérémy Gavanon,18,Goalkeeper,Marseille B,-,in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Jérôme Perez,20,Right-Back,Marseille B,-,in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Thierry Racon,18,Defensive Midfield,Marseille U19,-,in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Benjamin Gavanon,22,Central Midfield,Nottm Forest,"End of loanMay 31, 2003",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Sébastien Pérez,28,Right-Back,Galatasaray,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Philippe Brunel,29,Left Midfield,LOSC Lille,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Jérôme Leroy,27,Attacking Midfield,Paris SG,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Loris Reina,22,Left-Back,Servette FC,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Pablo Calandria,20,Centre-Forward,Málaga CF,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Florian Maurice,28,Centre-Forward,Celta de Vigo,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Cédric Carrasso,20,Goalkeeper,Crystal Palace,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Daniel Montenegro,23,Attacking Midfield,Huracán,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Cyrille Pouget,29,Centre-Forward,Saint-Étienne,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
Olympique Marseille,Pascal Nouma,30,Centre-Forward,Besiktas,£3.35m,out,3.35,Ligue 1,2002,2002/2003
Olympique Marseille,Joseph Yobo,21,Centre-Back,Everton,Loan fee:£1.35m,out,1.35,Ligue 1,2002,2002/2003
Olympique Marseille,Philippe Brunel,29,Left Midfield,LOSC Lille,£900k,out,0.9,Ligue 1,2002,2002/2003
Olympique Marseille,Benjamin Gavanon,22,Central Midfield,Nottm Forest,Loan,out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Djamel Belmadi,26,Right Midfield,Man City,Loan,out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Mickaël Marsiglia,27,Central Midfield,Racing Ferrol,Free Transfer,out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Florian Maurice,28,Centre-Forward,SC Bastia,Free Transfer,out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Vincent Gastine,20,Defensive Midfield,FC Martigues,Loan,out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Damien Grégorini,23,Goalkeeper,OGC Nice,Loan,out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Daniel Montenegro,23,Attacking Midfield,Independiente,?,out,NA,Ligue 1,2002,2002/2003
Olympique Marseille,Pablo Calandria,20,Centre-Forward,CD Leganés,?,out,NA,Ligue 1,2002,2002/2003
Olympique Marseille,Piotr Swierczewski,30,Defensive Midfield,Birmingham,Loan,out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Jérôme Leroy,27,Attacking Midfield,Paris SG,?,out,NA,Ligue 1,2002,2002/2003
Olympique Marseille,Jovan Stankovic,31,Left Midfield,Atlético Madrid,?,out,NA,Ligue 1,2002,2002/2003
Olympique Marseille,Cyrille Pouget,29,Centre-Forward,Without Club,-,out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Franck Jurietti,27,Left-Back,Monaco,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Alberto Rivera,24,Central Midfield,Real Madrid,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
Olympique Marseille,André Luiz,27,Attacking Midfield,CD Tenerife,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Wilfried Dalmat,19,Right Winger,FC Nantes,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Alfonso,29,Centre-Forward,FC Barcelona,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Dimas,33,Left-Back,Sporting CP,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Ibrahim Bá,28,Right Midfield,Milan,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
Olympique Marseille,Salomon Olembé,21,Left Midfield,FC Nantes,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Jean-Claude Darcheville,26,Centre-Forward,FC Lorient,£8.10m,in,8.1,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Marco Caneira,23,Centre-Back,Benfica,£1.35m,in,1.35,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Sávio,28,Left Winger,Real Madrid,Loan,in,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Daniel Deves,18,Goalkeeper,Toulouse,?,in,NA,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Anicet Adjamossi,18,Right-Back,Bordeaux U19,-,in,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Marc Planus,20,Centre-Back,G. Bordeaux B,-,in,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Nicolas Sahnoun,21,Defensive Midfield,AC Ajaccio,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Teddy Richert,27,Goalkeeper,FC Sochaux,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Mathieu Beda,20,Centre-Back,AS Nancy,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Christian,27,Centre-Forward,Palmeiras,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Pascal Feindouno,21,Right Winger,FC Lorient,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Hervé Bugnet,20,Right Winger,FC Martigues,"End of loanJun 30, 2002",in,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,David Sommeil,27,Centre-Back,Man City,£4.05m,out,4.05,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Christian,27,Centre-Forward,Galatasaray,£1.62m,out,1.62,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Christophe Dugarry,30,Centre-Forward,Birmingham,Free Transfer,out,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Benjamin Oliveras,21,Left-Back,Unknown,Free Transfer,out,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Jérôme Bonnissel,28,Left-Back,Rangers,Free Transfer,out,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Christophe Sanchez,30,Centre-Forward,AC Venezia 1907,Free Transfer,out,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Francois Dubourdeau,21,Goalkeeper,Motherwell FC,Free Transfer,out,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Hervé Bugnet,20,Right Winger,LB Châteauroux,Loan,out,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Teddy Richert,27,Goalkeeper,FC Sochaux,?,out,NA,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Hervé Alicarte,27,Sweeper,AC Ajaccio,Loan,out,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Kiki Musampa,24,Left Winger,Málaga CF,?,out,NA,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Paulo Miranda,28,Defensive Midfield,Flamengo,Loan,out,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Yksel Osmanovski,25,Left Midfield,Torino,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
FC Girondins Bordeaux,Vikash Dhorasoo,28,Central Midfield,Olympique Lyon,"End of loanJun 30, 2002",out,0,Ligue 1,2002,2002/2003
FC Sochaux-Montbéliard,Laurent Charvet,29,Right-Back,Man City,Free Transfer,in,0,Ligue 1,2002,2002/2003
FC Sochaux-Montbéliard,Basile de Carvalho,20,Centre-Forward,Louh.-Cuiseaux,Free Transfer,in,0,Ligue 1,2002,2002/2003
FC Sochaux-Montbéliard,Gérard Gnanhouan,23,Goalkeeper,Guingamp,Free Transfer,in,0,Ligue 1,2002,2002/2003
FC Sochaux-Montbéliard,Ibrahim Tall,21,Centre-Back,Louh.-Cuiseaux,Free Transfer,in,0,Ligue 1,2002,2002/2003
FC Sochaux-Montbéliard,Abderrahman Kabous,19,Defensive Midfield,RC Lens B,Free Transfer,in,0,Ligue 1,2002,2002/2003
FC Sochaux-Montbéliard,Johann Lonfat,29,Right Midfield,Servette FC,Free Transfer,in,0,Ligue 1,2002,2002/2003
FC Sochaux-Montbéliard,Wilson Oruma,25,Attacking Midfield,Servette FC,?,in,NA,Ligue 1,2002,2002/2003
