club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
PSV Eindhoven,Leandro Bonfim,18,Attacking Midfield,EC Vitória,£4.95m,in,4.95,Eredivisie,2002,2002/2003
PSV Eindhoven,Ji-sung Park,21,Attacking Midfield,Kyoto Sanga,£4.50m,in,4.5,Eredivisie,2002,2002/2003
PSV Eindhoven,Michael Lamey,22,Right-Back,RKC Waalwijk,£3.87m,in,3.87,Eredivisie,2002,2002/2003
PSV Eindhoven,Arjen Robben,18,Right Winger,FC Groningen,£3.87m,in,3.87,Eredivisie,2002,2002/2003
PSV Eindhoven,Remco van der Schaaf,23,Centre-Back,Vitesse,£2.70m,in,2.7,Eredivisie,2002,2002/2003
PSV Eindhoven,Yeong-pyo Lee,25,Left-Back,Anyang LG Cheeta,£1.40m,in,1.4,Eredivisie,2002,2002/2003
PSV Eindhoven,Jelle ten Rouwelaar,21,Goalkeeper,Emmen,Free Transfer,in,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Edno,19,Centre-Forward,Avaí FC,Free Transfer,in,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Edson,18,Centre-Forward,FC Luzern,Free Transfer,in,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Lindsay Wilson,23,Left Midfield,Sydney Olympic,?,in,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Frank Kooiman,32,Goalkeeper,Sparta R.,Loan,in,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Robert van Boxel,19,Centre-Back,Haarlem U19,?,in,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Klaas-Jan Huntelaar,18,Centre-Forward,PSV U19,-,in,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Yves Lenaerts,19,Goalkeeper,PSV U21,-,in,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Jürgen Colin,21,Centre-Back,KRC Genk,"End of loanJun 30, 2002",in,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Claudio,23,Centre-Forward,Fortuna Sittard,"End of loanJun 1, 2002",in,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Erik Korchagin,23,Centre-Forward,Dinamo Moscow,£180k,out,0.18,Eredivisie,2002,2002/2003
PSV Eindhoven,Dennis Bo Mortensen,21,Centre-Forward,BK Skjold,Free Transfer,out,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Yuri Nikiforov,31,Sweeper,RKC Waalwijk,Free Transfer,out,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Patrick Lodewijks,35,Goalkeeper,Feyenoord,Free Transfer,out,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Klaas-Jan Huntelaar,19,Centre-Forward,De Graafschap,Loan,out,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Jürgen Colin,21,Centre-Back,NAC Breda,Loan,out,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Ivica Kralj,29,Goalkeeper,Partizan,Free Transfer,out,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Léon Hese,21,Centre-Back,FC Eindhoven,Loan,out,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Gino Coutinho,19,Goalkeeper,FC Den Bosch,Loan,out,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Nyron Wau,19,Right Winger,MVV Maastricht,Loan,out,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Claudio,23,Centre-Forward,EC Bahia,?,out,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,John de Jong,25,Attacking Midfield,Heerenveen,Loan,out,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Martijn Besselink,27,Goalkeeper,De Graafschap,?,out,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Jelle ten Rouwelaar,22,Goalkeeper,FC Groningen,Loan,out,0,Eredivisie,2002,2002/2003
Ajax Amsterdam,Victor Sikora,24,Right Winger,Vitesse,£3.92m,in,3.92,Eredivisie,2002,2002/2003
