club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Paris Saint-Germain,Grzegorz Krychowiak,26,Defensive Midfield,Sevilla FC,£24.75m,in,Summer,24.75,Ligue 1,2016,2016/2017
Paris Saint-Germain,Jesé,23,Centre-Forward,Real Madrid,£22.50m,in,Summer,22.5,Ligue 1,2016,2016/2017
Paris Saint-Germain,Giovani Lo Celso,20,Central Midfield,Rosario Central,£9.00m,in,Summer,9,Ligue 1,2016,2016/2017
Paris Saint-Germain,Thomas Meunier,24,Right-Back,Club Brugge,£5.40m,in,Summer,5.4,Ligue 1,2016,2016/2017
Paris Saint-Germain,Hatem Ben Arfa,29,Attacking Midfield,OGC Nice,free transfer,in,Summer,NA,Ligue 1,2016,2016/2017
Paris Saint-Germain,Jonathan Ikoné,18,Right Winger,Paris SG U19,-,in,Summer,0,Ligue 1,2016,2016/2017
Paris Saint-Germain,Odsonne Edouard,18,Centre-Forward,Paris SG U19,-,in,Summer,0,Ligue 1,2016,2016/2017
Paris Saint-Germain,Jean-Christophe Bahebeck,23,Centre-Forward,Saint-Étienne,"End of loanJun 30, 2016",in,Summer,0,Ligue 1,2016,2016/2017
Paris Saint-Germain,Lucas Digne,22,Left-Back,AS Roma,"End of loanJun 30, 2016",in,Summer,0,Ligue 1,2016,2016/2017
Paris Saint-Germain,Youssouf Sabaly,23,Right-Back,FC Nantes,"End of loanJun 30, 2016",in,Summer,0,Ligue 1,2016,2016/2017
Paris Saint-Germain,Alphonse Areola,23,Goalkeeper,Villarreal,"End of loanJun 30, 2016",in,Summer,0,Ligue 1,2016,2016/2017
Paris Saint-Germain,David Luiz,29,Centre-Back,Chelsea,£31.50m,out,Summer,31.5,Ligue 1,2016,2016/2017
Paris Saint-Germain,Lucas Digne,22,Left-Back,Barcelona,£14.85m,out,Summer,14.85,Ligue 1,2016,2016/2017
Paris Saint-Germain,Benjamin Stambouli,26,Defensive Midfield,FC Schalke 04,£7.20m,out,Summer,7.2,Ligue 1,2016,2016/2017
