club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Atalanta BC,Alberto Paloschi,26,Centre-Forward,Swansea,£5.40m,in,5.4,Serie A,2016,2016/2017
Atalanta BC,Bryan Cabezas,19,Left Winger,Independiente,£1.44m,in,1.44,Serie A,2016,2016/2017
Atalanta BC,Alessandro Santopadre,18,Goalkeeper,Perugia,£900k,in,0.9,Serie A,2016,2016/2017
Atalanta BC,Ervin Zukanovic,29,Centre-Back,AS Roma,Loan fee:£900k,in,0.9,Serie A,2016,2016/2017
Atalanta BC,Nicolò Fazzi,21,Right Midfield,Perugia,£630k,in,0.63,Serie A,2016,2016/2017
Atalanta BC,Alberto Grassi,21,Central Midfield,SSC Napoli,Loan fee:£360k,in,0.36,Serie A,2016,2016/2017
Atalanta BC,Hans Hateboer,23,Right-Back,FC Groningen,£306k,in,0.306,Serie A,2016,2016/2017
Atalanta BC,Gianluca Mancini,20,Centre-Back,Perugia,£270k,in,0.27,Serie A,2016,2016/2017
Atalanta BC,Mattia Caldara,22,Centre-Back,Juventus,Loan,in,0,Serie A,2016,2016/2017
Atalanta BC,Aleksandar Pesic,24,Centre-Forward,Toulouse,Loan,in,0,Serie A,2016,2016/2017
Atalanta BC,Abdoulay Konko,32,Right-Back,Lazio,Free Transfer,in,0,Serie A,2016,2016/2017
Atalanta BC,Anthony Mounier,29,Left Winger,Bologna,Loan,in,0,Serie A,2016,2016/2017
Atalanta BC,Leonardo Spinazzola,23,Left-Back,Juventus,Loan,in,0,Serie A,2016,2016/2017
Atalanta BC,Pierluigi Gollini,21,Goalkeeper,Aston Villa,Loan,in,0,Serie A,2016,2016/2017
Atalanta BC,Etrit Berisha,27,Goalkeeper,Lazio,Loan,in,0,Serie A,2016,2016/2017
Atalanta BC,Bryan Cristante,21,Central Midfield,Benfica,Loan,in,0,Serie A,2016,2016/2017
Atalanta BC,Michele Canini,31,Centre-Back,Parma,"End of loanJan 30, 2017",in,0,Serie A,2016,2016/2017
Atalanta BC,Nadir Minotti,24,Defensive Midfield,Sambenedettese,"End of loanAug 30, 2016",in,0,Serie A,2016,2016/2017
Atalanta BC,Marcos De Paula,33,Centre-Forward,Resende,"End of loanDec 31, 2016",in,0,Serie A,2016,2016/2017
Atalanta BC,Luca Milesi,23,Centre-Back,Arezzo,"End of loanJan 12, 2017",in,0,Serie A,2016,2016/2017
Atalanta BC,Valerio Nava,23,Right-Back,Catania,"End of loanJan 17, 2017",in,0,Serie A,2016,2016/2017
