club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Internazionale,Wálter Samuel,27,Centre-Back,Real Madrid,£14.40m,in,Summer,14.4,Serie A,2005,2005/2006
FC Internazionale,David Pizarro,25,Central Midfield,Udinese,£10.80m,in,Summer,10.8,Serie A,2005,2005/2006
FC Internazionale,Santiago Solari,28,Left Midfield,Real Madrid,£1.80m,in,Summer,1.8,Serie A,2005,2005/2006
FC Internazionale,Paolo Orlandoni,32,Goalkeeper,Piacenza,free transfer,in,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Luís Figo,32,Right Winger,Real Madrid,free transfer,in,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Robert Acquafresca,17,Centre-Forward,Torino U19,free transfer,in,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Pierre Womé,26,Left-Back,Brescia,free transfer,in,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Giacomo Bindi,18,Goalkeeper,Inter U19,-,in,Summer,0,Serie A,2005,2005/2006
FC Internazionale,Daniel Maa Boumsong,18,Defensive Midfield,Inter U19,-,in,Summer,0,Serie A,2005,2005/2006
FC Internazionale,Marco Andreolli,19,Centre-Back,Inter U19,-,in,Summer,0,Serie A,2005,2005/2006
FC Internazionale,Matteo Lombardo,20,Left Midfield,Inter U19,-,in,Summer,0,Serie A,2005,2005/2006
FC Internazionale,Andy van der Meyde,25,Right Winger,Everton,£8.10m,out,Summer,8.1,Serie A,2005,2005/2006
FC Internazionale,Domenico Morfeo,29,Attacking Midfield,Parma,£6.75m,out,Summer,6.75,Serie A,2005,2005/2006
FC Internazionale,Emre Belözoglu,24,Central Midfield,Newcastle,£4.50m,out,Summer,4.5,Serie A,2005,2005/2006
FC Internazionale,Paolo Dellafiore,20,Centre-Back,Treviso,Loan fee:£540Th.,out,Summer,0.54,Serie A,2005,2005/2006
FC Internazionale,Francesco Coco,28,Left-Back,AS Livorno,Loan fee:£270Th.,out,Summer,0.27,Serie A,2005,2005/2006
FC Internazionale,Edgar Davids,32,Central Midfield,Spurs,free transfer,out,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Georgios Karagounis,28,Central Midfield,Benfica,free transfer,out,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Dimitar Makriev,21,Centre-Forward,Dijon,free transfer,out,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Sabri Lamouchi,33,Central Midfield,Marseille,free transfer,out,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Nicola Ventola,27,Centre-Forward,Atalanta BC,free transfer,out,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Stéphane Dalmat,26,Central Midfield,Racing,free transfer,out,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Javier Farinós,27,Defensive Midfield,RCD Mallorca,free transfer,out,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Carlos Gamarra,34,Centre-Back,Palmeiras,free transfer,out,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Christian Vieri,31,Centre-Forward,AC Milan,free transfer,out,Summer,NA,Serie A,2005,2005/2006
FC Internazionale,Gonzalo Sorondo,25,Centre-Back,Charlton,free transfer,out,Summer,NA,Serie A,2005,2005/2006
