club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
PSV Eindhoven,Timmy Simons,28,Defensive Midfield,Club Brugge,£4.50m,in,Summer,4.5,Eredivisie,2005,2005/2006
PSV Eindhoven,Michael Ball,25,Left-Back,Rangers,£495Th.,in,Summer,0.495,Eredivisie,2005,2005/2006
PSV Eindhoven,Michael Reiziger,32,Right-Back,Middlesbrough,free transfer,in,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Mika Väyrynen,23,Central Midfield,Heerenveen,free transfer,in,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Juan Carlos Carrizo,18,Left Winger,San Lorenzo,?,in,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Arouna Koné,21,Centre-Forward,Roda JC,loan transfer,in,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Roy Beerens,17,Right Winger,PSV U19,-,in,Summer,0,Eredivisie,2005,2005/2006
PSV Eindhoven,Ismail Aissati,16,Attacking Midfield,PSV U19,-,in,Summer,0,Eredivisie,2005,2005/2006
PSV Eindhoven,Jelle ten Rouwelaar,24,Goalkeeper,FC Zwolle,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
PSV Eindhoven,Johan Vonlanthen,19,Left Midfield,Brescia,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
PSV Eindhoven,Tim Janssen,19,Centre-Forward,FC Zwolle,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
PSV Eindhoven,Nyron Wau,22,Right Winger,Helmond Sport,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
PSV Eindhoven,Lindsay Wilson,26,Left Midfield,Helmond Sport,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
PSV Eindhoven,Csaba Fehér,29,Defensive Midfield,Újpest FC,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
PSV Eindhoven,Otman Bakkal,20,Attacking Midfield,FC Den Bosch,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
PSV Eindhoven,Jürgen Colin,24,Centre-Back,NAC Breda,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
PSV Eindhoven,Arvid Smit,24,Central Midfield,Willem II,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
PSV Eindhoven,Ji-sung Park,24,Attacking Midfield,Man Utd,£6.57m,out,Summer,6.57,Eredivisie,2005,2005/2006
PSV Eindhoven,Wilfred Bouma,27,Left-Back,Aston Villa,£4.23m,out,Summer,4.23,Eredivisie,2005,2005/2006
PSV Eindhoven,Young-pyo Lee,28,Left-Back,Spurs,£1.80m,out,Summer,1.8,Eredivisie,2005,2005/2006
PSV Eindhoven,Kasper Bögelund,24,Right-Back,Bor. M'gladbach,£900Th.,out,Summer,0.9,Eredivisie,2005,2005/2006
PSV Eindhoven,Jürgen Colin,24,Centre-Back,Norwich,£360Th.,out,Summer,0.36,Eredivisie,2005,2005/2006
PSV Eindhoven,Remco van der Schaaf,26,Centre-Back,Vitesse,£207Th.,out,Summer,0.207,Eredivisie,2005,2005/2006
PSV Eindhoven,Mark van Bommel,28,Defensive Midfield,Barcelona,free transfer,out,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Johann Vogel,28,Defensive Midfield,AC Milan,free transfer,out,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Nyron Wau,22,Right Winger,RBC Roosendaal,free transfer,out,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Arvid Smit,24,Central Midfield,Willem II,loan transfer,out,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Otman Bakkal,20,Attacking Midfield,FC Eindhoven,loan transfer,out,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Jelle ten Rouwelaar,24,Goalkeeper,FC Eindhoven,loan transfer,out,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Lasse Qvist,18,Centre-Forward,FC Copenhagen,?,out,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Johan Vonlanthen,19,Left Midfield,NAC Breda,loan transfer,out,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Csaba Fehér,29,Defensive Midfield,Willem II,loan transfer,out,Summer,NA,Eredivisie,2005,2005/2006
PSV Eindhoven,Jordi Hoogstrate,22,Central Midfield,FC Emmen,loan transfer,out,Summer,NA,Eredivisie,2005,2005/2006
Ajax Amsterdam,Markus Rosenberg,22,Centre-Forward,Malmö FF,£4.77m,in,Summer,4.77,Eredivisie,2005,2005/2006
Ajax Amsterdam,Olaf Lindenbergh,31,Defensive Midfield,AZ Alkmaar,£1.08m,in,Summer,1.08,Eredivisie,2005,2005/2006
Ajax Amsterdam,Juanfran,29,Left-Back,Besiktas,loan transfer,in,Summer,NA,Eredivisie,2005,2005/2006
Ajax Amsterdam,Kenneth Vermeer,19,Goalkeeper,Ajax U19,-,in,Summer,0,Eredivisie,2005,2005/2006
Ajax Amsterdam,Urby Emanuelson,19,Central Midfield,Ajax U19,-,in,Summer,0,Eredivisie,2005,2005/2006
Ajax Amsterdam,Emmanuel Boakye,20,Right-Back,Ajax U21,-,in,Summer,0,Eredivisie,2005,2005/2006
Ajax Amsterdam,Victor Sikora,28,Right Winger,Heerenveen,"End of loanMay 1, 2006",in,Summer,0,Eredivisie,2005,2005/2006
Ajax Amsterdam,Abubakari Yakubu,23,Defensive Midfield,Vitesse,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
Ajax Amsterdam,Wesley Sonck,26,Centre-Forward,Bor. M'gladbach,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
Ajax Amsterdam,Thomas Vermaelen,19,Centre-Back,RKC Waalwijk,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
Ajax Amsterdam,Daniël de Ridder,22,Left Winger,Celta de Vigo,"End of loanMay 1, 2006",in,Summer,0,Eredivisie,2005,2005/2006
Ajax Amsterdam,Pius Ikedia,24,Right Winger,RBC Roosendaal,"End of loanJun 30, 2005",in,Summer,0,Eredivisie,2005,2005/2006
Ajax Amsterdam,Rafael van der Vaart,22,Attacking Midfield,Hamburger SV,£4.59m,out,Summer,4.59,Eredivisie,2005,2005/2006
Ajax Amsterdam,Wesley Sonck,26,Centre-Forward,Bor. M'gladbach,£2.25m,out,Summer,2.25,Eredivisie,2005,2005/2006
Ajax Amsterdam,Abubakari Yakubu,23,Defensive Midfield,Vitesse,£675Th.,out,Summer,0.675,Eredivisie,2005,2005/2006
