club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Real Sociedad,Daniel Cifuentes,25,Centre-Back,SD Eibar,free transfer,in,Summer,NA,Primera Division,2005,2005/2006
Real Sociedad,Álvaro Novo,27,Right Midfield,Atlético Madrid,?,in,Summer,NA,Primera Division,2005,2005/2006
Real Sociedad,Gaizka Garitano,29,Defensive Midfield,SD Eibar,?,in,Summer,NA,Primera Division,2005,2005/2006
Real Sociedad,Iñigo Díaz de Cerio,21,Centre-Forward,Real Sociedad B,-,in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Ion Ansotegi,22,Centre-Back,Real Sociedad B,-,in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Gorka Larrea,21,Central Midfield,Real Sociedad B,-,in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Chun-soo Lee,23,Second Striker,CD Numancia,"End of loanJun 30, 2005",in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Sergio Boris,25,Centre-Back,Córdoba CF,"End of loanJun 30, 2005",in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Sander Westerveld,30,Goalkeeper,RCD Mallorca,"End of loanJun 30, 2005",in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Oskitz Estefanía,18,Left Winger,SD Eibar,"End of loanJun 30, 2005",in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Mikel Arteta,23,Central Midfield,Everton,£2.52m,out,Summer,2.52,Primera Division,2005,2005/2006
Real Sociedad,Chun-soo Lee,23,Second Striker,Ulsan Hyundai,£1.80m,out,Summer,1.8,Primera Division,2005,2005/2006
Real Sociedad,Sander Westerveld,30,Goalkeeper,Portsmouth,free transfer,out,Summer,NA,Primera Division,2005,2005/2006
Real Sociedad,Luiz Alberto,27,Centre-Back,Santos FC,free transfer,out,Summer,NA,Primera Division,2005,2005/2006
Real Sociedad,Rossato,27,Left-Back,SC Braga,loan transfer,out,Summer,NA,Primera Division,2005,2005/2006
Real Sociedad,Sebastián Romero,25,Right Midfield,CA Banfield,loan transfer,out,Summer,NA,Primera Division,2005,2005/2006
Real Sociedad,Dragan Mladenovic,29,Defensive Midfield,Rangers,"End of loanJun 30, 2005",out,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Bittor Alkiza,34,Left Midfield,Retired,-,out,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Valeriy Karpin,36,Right Midfield,Retired,-,out,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Oskitz Estefanía,18,Left Winger,Real Sociedad B,-,out,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Jhon Viáfara,27,Defensive Midfield,Portsmouth,"End of loanMay 1, 2006",out,Summer,0,Primera Division,2005,2005/2006
