club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Boavista Porto FC,Elpídio Silva,24,Centre-Forward,Braga,£630k,in,0.63,Liga Nos,2000,2000/2001
Boavista Porto FC,Rui Óscar,24,Right-Back,Marítimo,Free Transfer,in,0,Liga Nos,2000,2000/2001
Boavista Porto FC,Marçal,25,Defender,Leiria,Free Transfer,in,0,Liga Nos,2000,2000/2001
Boavista Porto FC,Pedro Santos,24,Central Midfield,Gil Vicente,?,in,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Artur Jorge Vicente,27,Forward,Rio Ave FC,?,in,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Geraldo,27,Central Midfield,Bragantino,?,in,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Khadim Fayé,29,Goalkeeper,Felgueiras,?,in,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Petit,23,Defensive Midfield,Gil Vicente,?,in,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Frechaut,22,Right-Back,Vitória Setúbal,?,in,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Duda,26,Centre-Forward,Alverca,?,in,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Filipe Gouveia,27,Left Midfield,Montpellier,?,in,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Erivan,25,Left-Back,Freamunde,?,in,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Bosingwa,17,Right-Back,Boavista U19,-,in,0,Liga Nos,2000,2000/2001
Boavista Porto FC,João Paulo,20,Centre-Forward,Desportivo Aves,"End of loanJun 30, 2000",in,0,Liga Nos,2000,2000/2001
Boavista Porto FC,Rui Lima,22,Attacking Midfield,Chaves,"End of loanJun 30, 2000",in,0,Liga Nos,2000,2000/2001
Boavista Porto FC,César de Loma,24,Left Midfield,CP Mérida,"End of loanJun 30, 2000",in,0,Liga Nos,2000,2000/2001
Boavista Porto FC,Rui Bento,28,Defensive Midfield,Sporting CP,Free Transfer,out,0,Liga Nos,2000,2000/2001
Boavista Porto FC,Bosingwa,17,Right-Back,Freamunde,Loan,out,0,Liga Nos,2000,2000/2001
Boavista Porto FC,Pedro Martins,29,Defensive Midfield,Alverca,Free Transfer,out,0,Liga Nos,2000,2000/2001
Boavista Porto FC,Pedro Albergaria,19,Goalkeeper,Gondomar,?,out,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Augustine Ahinful,26,Centre-Forward,Ankaragücü,?,out,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Nílton,21,Central Midfield,Desportivo Aves,?,out,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Paulo Sousa,33,Right-Back,União Lamas,?,out,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,César de Loma,24,Left Midfield,Real Betis,?,out,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Emanuel,25,Central Midfield,Rio Ave FC,?,out,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,João Paulo,20,Centre-Forward,Vitória Setúbal,Loan,out,0,Liga Nos,2000,2000/2001
Boavista Porto FC,Douala,21,Left Winger,Desportivo Aves,Loan,out,0,Liga Nos,2000,2000/2001
Boavista Porto FC,Luís Manuel,29,Defensive Midfield,Beira-Mar,?,out,NA,Liga Nos,2000,2000/2001
Boavista Porto FC,Gilmar,33,Forward,Chaves,?,out,NA,Liga Nos,2000,2000/2001
