club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Arsenal FC,Sylvain Wiltord,26,Second Striker,G. Bordeaux,£15.75m,in,15.75,Premier League,2000,2000/2001
Arsenal FC,Francis Jeffers,20,Centre-Forward,Everton,£13.77m,in,13.77,Premier League,2000,2000/2001
Arsenal FC,Laurén,23,Right-Back,RCD Mallorca,£9.63m,in,9.63,Premier League,2000,2000/2001
Arsenal FC,Robert Pirès,26,Left Midfield,Marseille,£8.82m,in,8.82,Premier League,2000,2000/2001
Arsenal FC,Tomas Danilevicius,21,Centre-Forward,Lausanne-Sport,£1.35m,in,1.35,Premier League,2000,2000/2001
Arsenal FC,Igors Stepanovs,24,Centre-Back,Skonto Riga,£1.35m,in,1.35,Premier League,2000,2000/2001
Arsenal FC,Sebastian Svärd,17,Defensive Midfield,KB (FCK II),Free Transfer,in,0,Premier League,2000,2000/2001
Arsenal FC,Guy Demel,19,Right-Back,Nîmes Olympique,Free Transfer,in,0,Premier League,2000,2000/2001
Arsenal FC,Liam Chilvers,19,Centre-Back,Northampt. Town,"End of loanJan 23, 2001",in,0,Premier League,2000,2000/2001
Arsenal FC,Stuart Taylor,20,Goalkeeper,Peterborough,"End of loanMar 15, 2001",in,0,Premier League,2000,2000/2001
Arsenal FC,Stuart Taylor,19,Goalkeeper,Crystal Palace,"End of loanOct 1, 2000",in,0,Premier League,2000,2000/2001
Arsenal FC,Stuart Taylor,19,Goalkeeper,Arsenal Res.,-,in,0,Premier League,2000,2000/2001
Arsenal FC,James Harper,19,Central Midfield,Arsenal U18,-,in,0,Premier League,2000,2000/2001
Arsenal FC,Lee Canoville,19,Right-Back,Northampt. Town,"End of loanFeb 1, 2001",in,0,Premier League,2000,2000/2001
Arsenal FC,Tomas Danilevicius,22,Centre-Forward,Dunfermline A.,"End of loanMay 31, 2001",in,0,Premier League,2000,2000/2001
Arsenal FC,Graham Barrett,19,Centre-Forward,Bristol City,"End of loanDec 31, 2000",in,0,Premier League,2000,2000/2001
Arsenal FC,Liam Chilvers,18,Centre-Back,Arsenal U18,-,in,0,Premier League,2000,2000/2001
Arsenal FC,James Harper,20,Central Midfield,Cardiff,"End of loanJan 25, 2001",in,0,Premier League,2000,2000/2001
Arsenal FC,Matthew Upson,22,Centre-Back,Crystal Palace,"End of loanMay 31, 2001",in,0,Premier League,2000,2000/2001
Arsenal FC,Matthew Upson,21,Centre-Back,Nottm Forest,"End of loanDec 31, 2000",in,0,Premier League,2000,2000/2001
Arsenal FC,Graham Stack,18,Goalkeeper,Arsenal U18,-,in,0,Premier League,2000,2000/2001
Arsenal FC,John Halls,18,Defensive Midfield,Arsenal U18,-,in,0,Premier League,2000,2000/2001
Arsenal FC,Alberto Méndez,25,Attacking Midfield,Unterhaching,"End of loanJun 30, 2000",in,0,Premier League,2000,2000/2001
Arsenal FC,Christopher Wreh,25,Centre-Forward,FC Den Bosch,"End of loanJun 30, 2000",in,0,Premier League,2000,2000/2001
Arsenal FC,David Grondin,20,Left-Back,Saint-Étienne,"End of loanJun 30, 2000",in,0,Premier League,2000,2000/2001
Arsenal FC,Marc Overmars,27,Left Winger,FC Barcelona,£36.00m,out,36,Premier League,2000,2000/2001
Arsenal FC,Emmanuel Petit,29,Defensive Midfield,FC Barcelona,£13.50m,out,13.5,Premier League,2000,2000/2001
Arsenal FC,Stephen Hughes,23,Defensive Midfield,Everton,£3.15m,out,3.15,Premier League,2000,2000/2001
Arsenal FC,Tommy Black,20,Right Midfield,Crystal Palace,£675k,out,0.675,Premier League,2000,2000/2001
Arsenal FC,Paolo Vernazza,21,Central Midfield,Watford,£473k,out,0.473,Premier League,2000,2000/2001
Arsenal FC,James Harper,20,Central Midfield,Reading,£450k,out,0.45,Premier League,2000,2000/2001
Arsenal FC,Rhys Weston,20,Right-Back,Cardiff,£405k,out,0.405,Premier League,2000,2000/2001
Arsenal FC,Nigel Winterburn,36,Left-Back,West Ham,Free Transfer,out,0,Premier League,2000,2000/2001
Arsenal FC,David Grondin,20,Left-Back,Cannes,Loan,out,0,Premier League,2000,2000/2001
Arsenal FC,Matthew Upson,21,Centre-Back,Nottm Forest,Loan,out,0,Premier League,2000,2000/2001
Arsenal FC,Matthew Upson,21,Centre-Back,Crystal Palace,Loan,out,0,Premier League,2000,2000/2001
Arsenal FC,James Harper,20,Central Midfield,Cardiff,Loan,out,0,Premier League,2000,2000/2001
Arsenal FC,Lee Canoville,19,Right-Back,Northampt. Town,Loan,out,0,Premier League,2000,2000/2001
Arsenal FC,Stuart Taylor,20,Goalkeeper,Peterborough,Loan,out,0,Premier League,2000,2000/2001
Arsenal FC,Liam Chilvers,19,Centre-Back,Northampt. Town,Loan,out,0,Premier League,2000,2000/2001
Arsenal FC,Davor Suker,32,Centre-Forward,West Ham,Free Transfer,out,0,Premier League,2000,2000/2001
Arsenal FC,Stuart Taylor,19,Goalkeeper,Crystal Palace,Loan,out,0,Premier League,2000,2000/2001
Arsenal FC,Tomas Danilevicius,22,Centre-Forward,Dunfermline A.,Loan,out,0,Premier League,2000,2000/2001
Arsenal FC,Carlos Alberto Moreno,27,Midfielder,San Lorenzo,?,out,NA,Premier League,2000,2000/2001
Arsenal FC,Christopher Wreh,25,Centre-Forward,Hilal,?,out,NA,Premier League,2000,2000/2001
Arsenal FC,Narada Bernard,18,Defender,Bournemouth,?,out,NA,Premier League,2000,2000/2001
Arsenal FC,Graham Barrett,19,Centre-Forward,Bristol City,Loan,out,0,Premier League,2000,2000/2001
Aston Villa,Juan Pablo Ángel,25,Centre-Forward,River Plate,£12.96m,in,12.96,Premier League,2000,2000/2001
Aston Villa,Alpay Özalan,27,Centre-Back,Fenerbahce,£8.10m,in,8.1,Premier League,2000,2000/2001
Aston Villa,Thomas Hitzlsperger,18,Central Midfield,FC Bayern U19,Free Transfer,in,0,Premier League,2000,2000/2001
Aston Villa,Steve Staunton,31,Left-Back,Liverpool,Free Transfer,in,0,Premier League,2000,2000/2001
Aston Villa,Luc Nilis,33,Centre-Forward,PSV Eindhoven,?,in,NA,Premier League,2000,2000/2001
Aston Villa,David Ginola,33,Left Winger,Spurs,?,in,NA,Premier League,2000,2000/2001
Aston Villa,Gustavo Bartelt,25,Centre-Forward,AS Roma,?,in,NA,Premier League,2000,2000/2001
Aston Villa,Gilles De Bilde,29,Centre-Forward,Sheff Wed,Loan,in,0,Premier League,2000,2000/2001
Aston Villa,Richard Walker,23,Centre-Forward,Blackpool,"End of loanMay 1, 2001",in,0,Premier League,2000,2000/2001
Aston Villa,Stephen Cooke,17,Right Midfield,Aston Villa U18,-,in,0,Premier League,2000,2000/2001
Aston Villa,Neil Cutler,24,Goalkeeper,Oxford United,"End of loanFeb 1, 2001",in,0,Premier League,2000,2000/2001
Aston Villa,Jonathan Bewers,17,Right-Back,Aston Villa U18,-,in,0,Premier League,2000,2000/2001
Aston Villa,Mark DeBolla,17,Forward,Aston Villa U18,-,in,0,Premier League,2000,2000/2001
Aston Villa,Neil Tarrant,21,Centre-Forward,York City,"End of loanDec 1, 2000",in,0,Premier League,2000,2000/2001
Aston Villa,Jay Smith,18,Central Midfield,Aston Villa U18,-,in,0,Premier League,2000,2000/2001
Aston Villa,Mark Draper,29,Attacking Midfield,Rayo Vallecano,"End of loanJun 30, 2000",in,0,Premier League,2000,2000/2001
Aston Villa,Ugo Ehiogu,27,Centre-Back,Middlesbrough,£10.98m,out,10.98,Premier League,2000,2000/2001
Aston Villa,Alan Thompson,26,Left Midfield,Celtic,£3.96m,out,3.96,Premier League,2000,2000/2001
Aston Villa,Steve Watson,26,Right Midfield,Everton,£3.38m,out,3.38,Premier League,2000,2000/2001
Aston Villa,Aaron Lescott,22,Left-Back,Sheff Wed,£135k,out,0.135,Premier League,2000,2000/2001
Aston Villa,Darren Byfield,23,Centre-Forward,Walsall,Free Transfer,out,0,Premier League,2000,2000/2001
Aston Villa,Matthew Ghent,20,Goalkeeper,Lincoln City,Free Transfer,out,0,Premier League,2000,2000/2001
Aston Villa,Richard Walker,23,Centre-Forward,Blackpool,Loan,out,0,Premier League,2000,2000/2001
Aston Villa,Neil Cutler,24,Goalkeeper,Oxford United,Loan,out,0,Premier League,2000,2000/2001
Aston Villa,Benny Carbone,28,Second Striker,Bradford,?,out,NA,Premier League,2000,2000/2001
Aston Villa,Neil Tarrant,21,Centre-Forward,York City,Loan,out,0,Premier League,2000,2000/2001
Aston Villa,Gustavo Bartelt,26,Centre-Forward,Rayo Vallecano,?,out,NA,Premier League,2000,2000/2001
Aston Villa,Najwan Ghrayib,26,Left-Back,Hapoel Haifa,?,out,NA,Premier League,2000,2000/2001
Aston Villa,Gilles De Bilde,29,Centre-Forward,Sheff Wed,"End of loanFeb 1, 2001",out,0,Premier League,2000,2000/2001
Aston Villa,Colin Calderwood,36,Centre-Back,Retired,-,out,0,Premier League,2000,2000/2001
Chelsea FC,Jimmy Floyd Hasselbaink,28,Centre-Forward,Atlético Madrid,£20.25m,in,20.25,Premier League,2000,2000/2001
Chelsea FC,Jesper Grönkjaer,23,Left Winger,Ajax,£10.67m,in,10.67,Premier League,2000,2000/2001
Chelsea FC,Mario Stanic,28,Right Winger,AC Parma,£7.56m,in,7.56,Premier League,2000,2000/2001
Chelsea FC,Eidur Gudjohnsen,21,Centre-Forward,Bolton,£6.75m,in,6.75,Premier League,2000,2000/2001
Chelsea FC,Slavisa Jokanovic,32,Defensive Midfield,Dep. La Coruña,£1.71m,in,1.71,Premier League,2000,2000/2001
Chelsea FC,Carlo Cudicini,26,Goalkeeper,Castel di Sangr,£216k,in,0.216,Premier League,2000,2000/2001
Chelsea FC,Jon Harley,21,Left-Back,Wimbledon FC,Free Transfer,in,0,Premier League,2000,2000/2001
Chelsea FC,Christian Panucci,27,Right-Back,Inter,Loan,in,0,Premier League,2000,2000/2001
Chelsea FC,Pierre Issa,25,Centre-Back,Marseille,Loan,in,0,Premier League,2000,2000/2001
Chelsea FC,Sebastian Kneißl,17,Attacking Midfield,Frankfurt U17,Free Transfer,in,0,Premier League,2000,2000/2001
Chelsea FC,Winston Bogarde,30,Centre-Back,FC Barcelona,Free Transfer,in,0,Premier League,2000,2000/2001
Chelsea FC,Rati Aleksidze,21,Centre-Forward,Dinamo Tbilisi,?,in,NA,Premier League,2000,2000/2001
Chelsea FC,Warren Cummings,19,Left-Back,Chelsea U18,-,in,0,Premier League,2000,2000/2001
Chelsea FC,Sam Parkin,19,Centre-Forward,Wycombe,"End of loanFeb 1, 2001",in,0,Premier League,2000,2000/2001
Chelsea FC,Sam Parkin,20,Centre-Forward,Oldham Athletic,"End of loanMay 1, 2001",in,0,Premier League,2000,2000/2001
Chelsea FC,Neil Barrett,18,Right Midfield,Chelsea U18,-,in,0,Premier League,2000,2000/2001
Chelsea FC,Stuart Reddington,22,Defender,Kalmar FF,"End of loanOct 22, 2000",in,0,Premier League,2000,2000/2001
Chelsea FC,Leon Knight,18,Centre-Forward,QPR,"End of loanMay 1, 2001",in,0,Premier League,2000,2000/2001
Chelsea FC,Warren Cummings,20,Left-Back,Bournemouth,"End of loanDec 31, 2000",in,0,Premier League,2000,2000/2001
Chelsea FC,Sam Parkin,19,Centre-Forward,Chelsea U18,-,in,0,Premier League,2000,2000/2001
Chelsea FC,Mikael Forssell,20,Centre-Forward,Crystal Palace,"End of loanMay 7, 2001",in,0,Premier League,2000,2000/2001
Chelsea FC,Sam Parkin,19,Centre-Forward,Millwall,"End of loanNov 1, 2000",in,0,Premier League,2000,2000/2001
Chelsea FC,Tore André Flo,27,Centre-Forward,Rangers,£16.20m,out,16.2,Premier League,2000,2000/2001
Chelsea FC,Chris Sutton,27,Centre-Forward,Celtic,£8.55m,out,8.55,Premier League,2000,2000/2001
Chelsea FC,Émerson Thome,28,Centre-Back,Sunderland,£6.03m,out,6.03,Premier League,2000,2000/2001
Chelsea FC,Didier Deschamps,31,Defensive Midfield,Valencia,£3.15m,out,3.15,Premier League,2000,2000/2001
Chelsea FC,Bjarne Goldbaek,32,Central Midfield,Fulham,£878k,out,0.878,Premier League,2000,2000/2001
Chelsea FC,Sam Parkin,19,Centre-Forward,Wycombe,Loan,out,0,Premier League,2000,2000/2001
Chelsea FC,Sam Parkin,19,Centre-Forward,Oldham Athletic,Loan,out,0,Premier League,2000,2000/2001
Chelsea FC,Warren Cummings,19,Left-Back,Bournemouth,Loan,out,0,Premier League,2000,2000/2001
Chelsea FC,Leon Knight,18,Centre-Forward,QPR,Loan,out,0,Premier League,2000,2000/2001
Chelsea FC,Jon Harley,21,Left-Back,Wimbledon FC,Free Transfer,out,0,Premier League,2000,2000/2001
Chelsea FC,Sam Parkin,19,Centre-Forward,Millwall,Loan,out,0,Premier League,2000,2000/2001
Chelsea FC,Stuart Reddington,23,Defender,Mansfield Town,£22k,out,0.022,Premier League,2000,2000/2001
Chelsea FC,Dan Petrescu,32,Right-Back,Bradford,?,out,NA,Premier League,2000,2000/2001
Chelsea FC,Nick Crittenden,21,Right Midfield,Yeovil Town,?,out,NA,Premier League,2000,2000/2001
Chelsea FC,Gabriele Ambrosetti,27,Left Midfield,Piacenza,Loan,out,0,Premier League,2000,2000/2001
Chelsea FC,Joe Sheerin,22,Forward,Bournemouth,?,out,NA,Premier League,2000,2000/2001
Chelsea FC,Pierluigi Casiraghi,31,Centre-Forward,Retired,-,out,0,Premier League,2000,2000/2001
Chelsea FC,Christian Panucci,27,Right-Back,Inter,"End of loanDec 1, 2000",out,0,Premier League,2000,2000/2001
Chelsea FC,George Weah,33,Centre-Forward,Milan,"End of loanJun 30, 2000",out,0,Premier League,2000,2000/2001
