club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
AS Roma,Gabriel Batistuta,31,Centre-Forward,Fiorentina,£32.54m,in,32.54,Serie A,2000,2000/2001
AS Roma,Wálter Samuel,22,Centre-Back,Boca Juniors,£18.72m,in,18.72,Serie A,2000,2000/2001
AS Roma,Jonathan Zebina,21,Centre-Back,Cagliari Calcio,£16.56m,in,16.56,Serie A,2000,2000/2001
AS Roma,Émerson,24,Defensive Midfield,Bay. Leverkusen,£16.20m,in,16.2,Serie A,2000,2000/2001
AS Roma,Sebastián Cejas,26,Goalkeeper,Newell's,£5.40m,in,5.4,Serie A,2000,2000/2001
AS Roma,Gianni Guigou,25,Defensive Midfield,Nacional,£3.60m,in,3.6,Serie A,2000,2000/2001
AS Roma,Franco Brienza,21,Attacking Midfield,Foggia,£46k,in,0.046,Serie A,2000,2000/2001
AS Roma,Abel Balbo,34,Centre-Forward,Fiorentina,?,in,NA,Serie A,2000,2000/2001
AS Roma,Giuseppe Di Masi,18,Goalkeeper,Foggia,?,in,NA,Serie A,2000,2000/2001
AS Roma,Gaetano D'Agostino,18,Central Midfield,Roma U19,-,in,0,Serie A,2000,2000/2001
AS Roma,Daniele De Vezze,20,Central Midfield,US Palermo,"End of loanDec 31, 2000",in,0,Serie A,2000,2000/2001
AS Roma,Marco Amelia,18,Goalkeeper,Roma U19,-,in,0,Serie A,2000,2000/2001
AS Roma,Filippo Dal Moro,29,Left-Back,AEK Athens,"End of loanJun 30, 2000",in,0,Serie A,2000,2000/2001
AS Roma,Alessandro Frau,23,Attacking Midfield,US Palermo,"End of loanJun 30, 2000",in,0,Serie A,2000,2000/2001
AS Roma,Dmitri Alenichev,27,Central Midfield,Perugia,"End of loanJun 30, 2000",in,0,Serie A,2000,2000/2001
AS Roma,Daniele De Vezze,20,Central Midfield,Savoia,"End of loanJun 30, 2000",in,0,Serie A,2000,2000/2001
AS Roma,Giuseppe Colucci,19,Central Midfield,G. Bordeaux,"End of loanJun 30, 2000",in,0,Serie A,2000,2000/2001
AS Roma,Dmitri Alenichev,27,Central Midfield,FC Porto,£2.70m,out,2.7,Serie A,2000,2000/2001
AS Roma,Sergey Gurenko,28,Right-Back,Real Zaragoza,Loan fee:£324k,out,0.324,Serie A,2000,2000/2001
AS Roma,Fábio Júnior,22,Centre-Forward,Palmeiras,Free Transfer,out,0,Serie A,2000,2000/2001
AS Roma,Manuele Blasi,19,Central Midfield,Perugia,Loan,out,0,Serie A,2000,2000/2001
AS Roma,Filippo Dal Moro,29,Left-Back,Ravenna,?,out,NA,Serie A,2000,2000/2001
AS Roma,Ednilson,18,Defensive Midfield,Benfica,?,out,NA,Serie A,2000,2000/2001
AS Roma,Giuseppe Di Masi,19,Goalkeeper,US Palermo,?,out,NA,Serie A,2000,2000/2001
AS Roma,Ivan Tomic,24,Defensive Midfield,Alavés,?,out,NA,Serie A,2000,2000/2001
AS Roma,Andrea Campagnolo,22,Goalkeeper,Genoa,?,out,NA,Serie A,2000,2000/2001
AS Roma,Gustavo Bartelt,25,Centre-Forward,Aston Villa,?,out,NA,Serie A,2000,2000/2001
AS Roma,Franco Brienza,21,Attacking Midfield,US Palermo,Loan,out,0,Serie A,2000,2000/2001
AS Roma,Maurizio Lanzaro,18,Centre-Back,Hellas Verona,Loan,out,0,Serie A,2000,2000/2001
AS Roma,Fabio Petruzzi,29,Centre-Back,Brescia,?,out,NA,Serie A,2000,2000/2001
AS Roma,Giuseppe Colucci,19,Central Midfield,Hellas Verona,?,out,NA,Serie A,2000,2000/2001
AS Roma,Alessandro Frau,23,Attacking Midfield,AC Pisa,Loan,out,0,Serie A,2000,2000/2001
AS Roma,Paolo Poggi,29,Centre-Forward,Bari,?,out,NA,Serie A,2000,2000/2001
AS Roma,Daniele De Vezze,20,Central Midfield,US Palermo,Loan,out,0,Serie A,2000,2000/2001
Brescia Calcio,Roberto Baggio,33,Second Striker,Inter,Free Transfer,in,0,Serie A,2000,2000/2001
Brescia Calcio,Simone Del Nero,18,Left Winger,FC Empoli,Free Transfer,in,0,Serie A,2000,2000/2001
Brescia Calcio,Sandro Grande,22,Defensive Midfield,Potenza,Free Transfer,in,0,Serie A,2000,2000/2001
Brescia Calcio,Igli Tare,27,Centre-Forward,1.FC K'lautern,Loan,in,0,Serie A,2000,2000/2001
Brescia Calcio,Pavel Srnicek,32,Goalkeeper,Sheff Wed,Free Transfer,in,0,Serie A,2000,2000/2001
Brescia Calcio,Raúl González,24,Forward,Rafaela,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Giovanni Stroppa,32,Attacking Midfield,Piacenza,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Jonathan Bachini,25,Right Midfield,Juventus,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Stefano Brognoli,17,Central Midfield,Sant'Angelo,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Alessandro Calori,33,Centre-Back,Perugia,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Kubilay Türkyilmaz,33,Centre-Forward,AC Bellinzona,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Fabio Petruzzi,29,Centre-Back,AS Roma,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Massimiliano Esposito,28,Right Midfield,Perugia,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Pierluigi Orlandini,27,Right Midfield,Milan,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Pierpaolo Bisoli,33,Right Midfield,Perugia,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Andrea Pirlo,21,Defensive Midfield,Inter,Loan,in,0,Serie A,2000,2000/2001
Brescia Calcio,Andrea Sussi,26,Left-Back,Genoa,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Alejandro Correa,20,Defensive Midfield,Maldonado,?,in,NA,Serie A,2000,2000/2001
Brescia Calcio,Massimiliano Caputo,20,Left Winger,Ascoli,"End of loanDec 31, 2000",in,0,Serie A,2000,2000/2001
Brescia Calcio,Massimiliano Caputo,20,Left Winger,UC AlbinoLeffe,"End of loanJun 30, 2001",in,0,Serie A,2000,2000/2001
Brescia Calcio,Sandro Grande,23,Defensive Midfield,Catanzaro,"End of loanDec 31, 2000",in,0,Serie A,2000,2000/2001
Brescia Calcio,Nicola Pavarini,26,Goalkeeper,Gualdo,"End of loanJun 30, 2000",in,0,Serie A,2000,2000/2001
Brescia Calcio,Gilbert Bodart,38,Goalkeeper,Ravenna,Free Transfer,out,0,Serie A,2000,2000/2001
Brescia Calcio,Sandro Grande,22,Defensive Midfield,Catanzaro,Loan,out,0,Serie A,2000,2000/2001
Brescia Calcio,Ivan Javorcic,21,Defensive Midfield,Crotone,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Gustavo Boccoli,22,Central Midfield,Paraná,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Vittorio Mero,26,Centre-Back,Ternana,Loan,out,0,Serie A,2000,2000/2001
Brescia Calcio,Emiliano Bonazzoli,21,Centre-Forward,AC Parma,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Tal Banin,29,Defensive Midfield,M. Tel Aviv,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Massimiliano Caputo,19,Left Winger,Ascoli,Loan,out,0,Serie A,2000,2000/2001
Brescia Calcio,Carlos Dario Aurellio,24,Defender,Cosenza,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Massimiliano Caputo,20,Left Winger,UC AlbinoLeffe,Loan,out,0,Serie A,2000,2000/2001
Brescia Calcio,Florin Raducioiu,30,Centre-Forward,Monaco,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Luca Antonino Mezzano,22,Centre-Back,Inter,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Darío Aurelio,24,Left Midfield,Cosenza,Loan,out,0,Serie A,2000,2000/2001
Brescia Calcio,Carmine Nunziata,32,Midfielder,AC Montichiari,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Giovanni Stroppa,32,Attacking Midfield,Genoa,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Kubilay Türkyilmaz,33,Centre-Forward,FC Lugano,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Marco Pisano,18,Left-Back,Ascoli,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Francesco Zanoncelli,32,Centre-Back,Genoa,?,out,NA,Serie A,2000,2000/2001
Brescia Calcio,Raffaele Cerbone,31,Forward,Chievo Verona,"End of loanJun 30, 2000",out,0,Serie A,2000,2000/2001
AC Parma,Savo Milosevic,26,Centre-Forward,Real Zaragoza,£22.50m,in,22.5,Serie A,2000,2000/2001
AC Parma,Sérgio Conceição,25,Right Winger,Lazio,£15.30m,in,15.3,Serie A,2000,2000/2001
AC Parma,Sabri Lamouchi,28,Central Midfield,Monaco,£7.07m,in,7.07,Serie A,2000,2000/2001
AC Parma,Johan Micoud,26,Attacking Midfield,G. Bordeaux,£6.84m,in,6.84,Serie A,2000,2000/2001
AC Parma,Patrick M'Boma,29,Centre-Forward,Cagliari Calcio,£5.49m,in,5.49,Serie A,2000,2000/2001
AC Parma,Matías Almeyda,26,Defensive Midfield,Lazio,£1.26m,in,1.26,Serie A,2000,2000/2001
AC Parma,Amauri,20,Centre-Forward,AC Bellinzona,£405k,in,0.405,Serie A,2000,2000/2001
AC Parma,Néstor Sensini,34,Centre-Back,Lazio,Free Transfer,in,0,Serie A,2000,2000/2001
AC Parma,Michele Serena,30,Right-Back,Inter,Loan,in,0,Serie A,2000,2000/2001
AC Parma,Pietro Strada,30,Left Midfield,Genoa,?,in,NA,Serie A,2000,2000/2001
