club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
FC Porto,Jardel,22,Centre-Forward,Grêmio,£3.60m,in,3.6,Liga Nos,1996,1996/1997
FC Porto,Barroso,25,Central Midfield,Braga,£450k,in,0.45,Liga Nos,1996,1996/1997
FC Porto,Arnold Wetl,26,Central Midfield,Sturm Graz,Free Transfer,in,0,Liga Nos,1996,1996/1997
FC Porto,Henrique Hilário,20,Goalkeeper,Coimbra,Free Transfer,in,0,Liga Nos,1996,1996/1997
FC Porto,Sérgio Conceição,21,Right Winger,Felgueiras,?,in,NA,Liga Nos,1996,1996/1997
FC Porto,Lula,30,Centre-Back,Belenenses SAD,?,in,NA,Liga Nos,1996,1996/1997
FC Porto,João Costa,22,Defensive Midfield,Felgueiras,?,in,NA,Liga Nos,1996,1996/1997
FC Porto,Artur,26,Forward,Boavista,?,in,NA,Liga Nos,1996,1996/1997
FC Porto,Fernando Mendes,29,Left-Back,Belenenses SAD,?,in,NA,Liga Nos,1996,1996/1997
FC Porto,Darko Butorovic,25,Right-Back,Hajduk Split,?,in,NA,Liga Nos,1996,1996/1997
FC Porto,Andrzej Wozniak,30,Goalkeeper,Widzew Lodz,?,in,NA,Liga Nos,1996,1996/1997
FC Porto,Zlatko Zahovic,25,Attacking Midfield,Vit. Guimarães,?,in,NA,Liga Nos,1996,1996/1997
FC Porto,Rui Óscar,20,Right-Back,Leça,?,in,NA,Liga Nos,1996,1996/1997
FC Porto,Vítor Baía,26,Goalkeeper,FC Barcelona,£5.85m,out,5.85,Liga Nos,1996,1996/1997
FC Porto,Secretário,26,Right-Back,Real Madrid,£1.35m,out,1.35,Liga Nos,1996,1996/1997
FC Porto,Jorge Couto,26,Right Midfield,Boavista,?,out,NA,Liga Nos,1996,1996/1997
FC Porto,José Semedo,31,Central Midfield,Salgueiros,?,out,NA,Liga Nos,1996,1996/1997
FC Porto,Péter Lipcsei,24,Central Midfield,Espinho,Loan,out,0,Liga Nos,1996,1996/1997
FC Porto,Russell Latapy,27,Attacking Midfield,Boavista,?,out,NA,Liga Nos,1996,1996/1997
FC Porto,Vítor Nóvoa,33,Goalkeeper,Vit. Guimarães,?,out,NA,Liga Nos,1996,1996/1997
FC Porto,Quinzinho,22,Forward,Leiria,Loan,out,0,Liga Nos,1996,1996/1997
FC Porto,Bino,24,Defensive Midfield,Marítimo,?,out,NA,Liga Nos,1996,1996/1997
FC Porto,Bandeirinha,33,Right-Back,Felgueiras,?,out,NA,Liga Nos,1996,1996/1997
FC Porto,Zé Carlos,31,Centre-Back,Marítimo,?,out,NA,Liga Nos,1996,1996/1997
Sporting CP,Abdelilah Saber,22,Right-Back,Wydad AC,Free Transfer,in,0,Liga Nos,1996,1996/1997
Sporting CP,Nélson,20,Goalkeeper,Torreense,?,in,NA,Liga Nos,1996,1996/1997
Sporting CP,Luís Andrade,22,Defensive Midfield,Estrela Amadora,?,in,NA,Liga Nos,1996,1996/1997
Sporting CP,Jean-Jacques Missé-Missé,27,Centre-Forward,RSC Charleroi,?,in,NA,Liga Nos,1996,1996/1997
Sporting CP,Mustapha Hadji,24,Attacking Midfield,AS Nancy,?,in,NA,Liga Nos,1996,1996/1997
