club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Milan AC,Christophe Dugarry,24,Centre-Forward,G. Bordeaux,£5.85m,in,5.85,Serie A,1996,1996/1997
Milan AC,Jesper Blomqvist,22,Left Midfield,IFK Göteborg,£2.70m,in,2.7,Serie A,1996,1996/1997
Milan AC,Miodrag Vukotic,23,Centre-Back,Vojvodina,Free Transfer,in,0,Serie A,1996,1996/1997
Milan AC,Michael Reiziger,23,Right-Back,Ajax,Free Transfer,in,0,Serie A,1996,1996/1997
Milan AC,Edgar Davids,23,Central Midfield,Ajax,Free Transfer,in,0,Serie A,1996,1996/1997
Milan AC,Pietro Vierchowod,37,Centre-Back,Perugia,?,in,NA,Serie A,1996,1996/1997
Milan AC,Angelo Pagotto,22,Goalkeeper,Sampdoria,?,in,NA,Serie A,1996,1996/1997
Milan AC,Massimo Oddo,20,Right-Back,Calcio Monza,"End of loanDec 1, 1996",in,0,Serie A,1996,1996/1997
Milan AC,Gabriele Aldegani,20,Goalkeeper,Milan U19,-,in,0,Serie A,1996,1996/1997
Milan AC,Luca Saudati,17,Centre-Forward,Milan U19,-,in,0,Serie A,1996,1996/1997
Milan AC,Massimo Oddo,20,Right-Back,Fiorenzuola,"End of loanJun 30, 1996",in,0,Serie A,1996,1996/1997
Milan AC,Giuseppe Cardone,22,Right-Back,Lucchese,"End of loanJun 30, 1996",in,0,Serie A,1996,1996/1997
Milan AC,Francesco De Francesco,18,Second Striker,Prato,"End of loanJun 30, 1996",in,0,Serie A,1996,1996/1997
Milan AC,Francesco Cozza,22,Attacking Midfield,Lucchese,"End of loanJun 30, 1996",in,0,Serie A,1996,1996/1997
Milan AC,Roberto Colombo,20,Goalkeeper,Valdagno,"End of loanJun 30, 1996",in,0,Serie A,1996,1996/1997
Milan AC,Christian Panucci,23,Right-Back,Real Madrid,£7.65m,out,7.65,Serie A,1996,1996/1997
Milan AC,Patrick Vieira,20,Defensive Midfield,Arsenal,£4.82m,out,4.82,Serie A,1996,1996/1997
Milan AC,Paolo Di Canio,27,Centre-Forward,Celtic,£1.80m,out,1.8,Serie A,1996,1996/1997
Milan AC,Massimo Oddo,20,Right-Back,Calcio Monza,Loan fee:£90k,out,0.09,Serie A,1996,1996/1997
Milan AC,Paulo Futre,30,Left Winger,West Ham,Free Transfer,out,0,Serie A,1996,1996/1997
Milan AC,Roberto Donadoni,32,Right Midfield,MetroStars,Free Transfer,out,0,Serie A,1996,1996/1997
