club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Arsenal FC,Patrick Vieira,20,Defensive Midfield,Milan,£4.82m,in,4.82,Premier League,1996,1996/1997
Arsenal FC,Nicolas Anelka,17,Centre-Forward,Paris SG,£684k,in,0.684,Premier League,1996,1996/1997
Arsenal FC,John Lukic,35,Goalkeeper,Leeds,Free Transfer,in,0,Premier League,1996,1996/1997
Arsenal FC,Rémi Garde,30,Defensive Midfield,R. Strasbourg,?,in,NA,Premier League,1996,1996/1997
Arsenal FC,Gavin McGowan,21,Defender,Luton Town,"End of loanApr 1, 1997",in,0,Premier League,1996,1996/1997
Arsenal FC,Jason Crowe,17,Right-Back,Arsenal U18,-,in,0,Premier League,1996,1996/1997
Arsenal FC,Adrian Clarke,22,Midfielder,Rotherham,"End of loanDec 1, 1996",in,0,Premier League,1996,1996/1997
Arsenal FC,Paul Merson,28,Right Midfield,Middlesbrough,£5.94m,out,5.94,Premier League,1996,1996/1997
Arsenal FC,John Hartson,21,Centre-Forward,West Ham,£4.50m,out,4.5,Premier League,1996,1996/1997
Arsenal FC,Paul Dickov,23,Centre-Forward,Man City,£1.35m,out,1.35,Premier League,1996,1996/1997
Arsenal FC,Steve Morrow,26,Right-Back,QPR,£675k,out,0.675,Premier League,1996,1996/1997
Arsenal FC,Eddie McGoldrick,31,Central Midfield,Man City,£405k,out,0.405,Premier League,1996,1996/1997
Arsenal FC,David Hillier,26,Central Midfield,Portsmouth,£288k,out,0.288,Premier League,1996,1996/1997
Arsenal FC,Andy Linighan,34,Centre-Back,Crystal Palace,£113k,out,0.113,Premier League,1996,1996/1997
Arsenal FC,Ben Smith,17,Attacking Midfield,Reading,Free Transfer,out,0,Premier League,1996,1996/1997
Arsenal FC,Gavin McGowan,21,Defender,Luton Town,Loan,out,0,Premier League,1996,1996/1997
Arsenal FC,John Jensen,31,Central Midfield,Bröndby IF,Free Transfer,out,0,Premier League,1996,1996/1997
Arsenal FC,Adrian Clarke,22,Midfielder,Southend United,Loan,out,0,Premier League,1996,1996/1997
Arsenal FC,Adrian Clarke,21,Midfielder,Rotherham,Loan,out,0,Premier League,1996,1996/1997
Arsenal FC,Chris Kiwomya,26,Centre-Forward,AC Le Havre,Loan,out,0,Premier League,1996,1996/1997
Arsenal FC,Roy O'Brien,21,Midfielder,Wigan,?,out,NA,Premier League,1996,1996/1997
Arsenal FC,Glenn Helder,28,Left Winger,Benfica,Loan,out,0,Premier League,1996,1996/1997
Arsenal FC,Mark Flatts,23,Midfielder,Retired,-,out,0,Premier League,1996,1996/1997
Chelsea FC,Gianfranco Zola,30,Second Striker,AC Parma,£5.58m,in,5.58,Premier League,1996,1996/1997
Chelsea FC,Roberto Di Matteo,26,Central Midfield,Lazio,£4.95m,in,4.95,Premier League,1996,1996/1997
Chelsea FC,Frank Leboeuf,28,Centre-Back,R. Strasbourg,£3.11m,in,3.11,Premier League,1996,1996/1997
Chelsea FC,Danny Granville,22,Left-Back,Cambridge Utd.,£374k,in,0.374,Premier League,1996,1996/1997
Chelsea FC,Gianluca Vialli,31,Centre-Forward,Juventus,Free Transfer,in,0,Premier League,1996,1996/1997
Chelsea FC,Craig Forrest,29,Goalkeeper,Ipswich,Loan,in,0,Premier League,1996,1996/1997
Chelsea FC,Joe Sheerin,18,Forward,Unknown,?,in,NA,Premier League,1996,1996/1997
Chelsea FC,Paul Parker,32,Right-Back,Fulham,?,in,NA,Premier League,1996,1996/1997
Chelsea FC,Roger Joseph,30,Defender,Wimbledon FC,?,in,NA,Premier League,1996,1996/1997
Chelsea FC,Frode Grodas,31,Goalkeeper,Lillestrøm SK,?,in,NA,Premier League,1996,1996/1997
Chelsea FC,Chris Zoricich,27,Defender,Welling,?,in,NA,Premier League,1996,1996/1997
Chelsea FC,Gavin Peacock,29,Midfielder,QPR,End of loan-,in,0,Premier League,1996,1996/1997
Chelsea FC,David Rocastle,29,Attacking Midfield,Norwich,"End of loanMar 1, 1997",in,0,Premier League,1996,1996/1997
Chelsea FC,Mark Stein,30,Centre-Forward,Stoke City,"End of loanJan 22, 1997",in,0,Premier League,1996,1996/1997
Chelsea FC,Neil Clement,17,Centre-Back,Chelsea U18,-,in,0,Premier League,1996,1996/1997
Chelsea FC,Paul Furlong,27,Centre-Forward,Birmingham,£2.03m,out,2.03,Premier League,1996,1996/1997
Chelsea FC,Muzzy Izzet,21,Right Midfield,Leicester,£1.08m,out,1.08,Premier League,1996,1996/1997
Chelsea FC,Anthony Barness,23,Right-Back,Charlton,£180k,out,0.18,Premier League,1996,1996/1997
Chelsea FC,David Rocastle,29,Attacking Midfield,Norwich,Loan,out,0,Premier League,1996,1996/1997
Chelsea FC,John Spencer,26,Centre-Forward,QPR,Free Transfer,out,0,Premier League,1996,1996/1997
Chelsea FC,Nigel Spackman,35,Central Midfield,Sheffield Utd.,Free Transfer,out,0,Premier League,1996,1996/1997
Chelsea FC,Gavin Peacock,29,Midfielder,QPR,Loan,out,0,Premier League,1996,1996/1997
Chelsea FC,Andy Dow,23,Defender,Hibernian FC,?,out,NA,Premier League,1996,1996/1997
Chelsea FC,Terry Phelan,29,Left-Back,Everton,?,out,NA,Premier League,1996,1996/1997
Chelsea FC,Mark Stein,30,Centre-Forward,Stoke City,Loan,out,0,Premier League,1996,1996/1997
Chelsea FC,Gavin Peacock,29,Midfielder,QPR,?,out,NA,Premier League,1996,1996/1997
Chelsea FC,Roger Joseph,31,Defender,Leyton Orient,?,out,NA,Premier League,1996,1996/1997
Chelsea FC,Erland Johnsen,30,Centre-Back,Rosenborg BK,?,out,NA,Premier League,1996,1996/1997
Chelsea FC,Jakob Kjeldbjerg,27,Centre-Back,Retired,-,out,0,Premier League,1996,1996/1997
Chelsea FC,Craig Forrest,29,Goalkeeper,Ipswich,"End of loanApr 1, 1997",out,0,Premier League,1996,1996/1997
Chelsea FC,Glenn Hoddle,38,Attacking Midfield,Retired,-,out,0,Premier League,1996,1996/1997
Middlesbrough FC,Fabrizio Ravanelli,27,Centre-Forward,Juventus,£8.80m,in,8.8,Premier League,1996,1996/1997
Middlesbrough FC,Paul Merson,28,Right Midfield,Arsenal,£5.94m,in,5.94,Premier League,1996,1996/1997
Middlesbrough FC,Mikkel Beck,23,Centre-Forward,SC Fortuna Köln,Free Transfer,in,0,Premier League,1996,1996/1997
Middlesbrough FC,Vladimir Kinder,27,Centre-Back,Slo. Bratislava,?,in,NA,Premier League,1996,1996/1997
Middlesbrough FC,Micky Cummins,18,Left Midfield,Boro U18,-,in,0,Premier League,1996,1996/1997
Middlesbrough FC,Mark Summerbell,20,Midfielder,Cork City,"End of loanNov 1, 1996",in,0,Premier League,1996,1996/1997
Middlesbrough FC,Paul Connor,17,Forward,Boro U18,-,in,0,Premier League,1996,1996/1997
Middlesbrough FC,Ben Roberts,21,Goalkeeper,Bradford,"End of loanSep 1, 1996",in,0,Premier League,1996,1996/1997
Middlesbrough FC,Chris Freestone,25,Forward,Carlisle United,"End of loanMar 29, 1997",in,0,Premier League,1996,1996/1997
Middlesbrough FC,Craig Harrison,18,Defender,Boro U18,-,in,0,Premier League,1996,1996/1997
Middlesbrough FC,Keith O'Halloran,21,Midfielder,Cardiff,"End of loanDec 31, 1996",in,0,Premier League,1996,1996/1997
Middlesbrough FC,Nick Barmby,22,Left Midfield,Everton,£7.20m,out,7.2,Premier League,1996,1996/1997
Middlesbrough FC,Jan Aage Fjörtoft,29,Centre-Forward,Sheffield Utd.,£878k,out,0.878,Premier League,1996,1996/1997
Middlesbrough FC,Graham Kavanagh,22,Central Midfield,Stoke City,£338k,out,0.338,Premier League,1996,1996/1997
Middlesbrough FC,John Hendrie,32,Right Winger,Barnsley FC,£258k,out,0.258,Premier League,1996,1996/1997
