club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Dinamo Moscow,Luis Aguiar,23,Central Midfield,SC Braga,£2.70m,in,Summer,2.7,Premier Liga,2009,2009/2010
Dinamo Moscow,Luis Aguiar,24,Central Midfield,SC Braga,"End of loanMay 1, 2010",in,Summer,0,Premier Liga,2009,2009/2010
Spartak Moscow,Ibson,25,Central Midfield,FC Porto,£3.60m,in,Summer,3.6,Premier Liga,2009,2009/2010
Spartak Moscow,Sergey Pesjakov,20,Goalkeeper,Shinnik,£270Th.,in,Summer,0.27,Premier Liga,2009,2009/2010
Spartak Moscow,Eldar Nizamutdinov,28,Second Striker,Khimki,loan transfer,in,Summer,NA,Premier Liga,2009,2009/2010
Spartak Moscow,Pavel Yakovlev,18,Left Winger,Spartak II,-,in,Summer,0,Premier Liga,2009,2009/2010
Spartak Moscow,Jano Ananidze,16,Attacking Midfield,Spartak II,-,in,Summer,0,Premier Liga,2009,2009/2010
Spartak Moscow,Artur Maloyan,21,Centre-Forward,Salyut Belgorod,"End of loanMar 10, 2010",in,Summer,0,Premier Liga,2009,2009/2010
Spartak Moscow,Egor Filipenko,21,Centre-Back,Tom Tomsk,"End of loanAug 20, 2009",in,Summer,0,Premier Liga,2009,2009/2010
Spartak Moscow,Aleksandr Prudnikov,20,Centre-Forward,Terek Grozny,"End of loanJun 30, 2009",in,Summer,0,Premier Liga,2009,2009/2010
Spartak Moscow,Radoslav Kovac,29,Centre-Back,West Ham,"End of loanJun 30, 2009",in,Summer,0,Premier Liga,2009,2009/2010
Spartak Moscow,Cristian Maidana,22,Attacking Midfield,Recr. Huelva,"End of loanJun 30, 2009",in,Summer,0,Premier Liga,2009,2009/2010
Spartak Moscow,Vladimir Bystrov,25,Right Midfield,Zenit S-Pb,£8.10m,out,Summer,8.1,Premier Liga,2009,2009/2010
Spartak Moscow,Radoslav Kovac,29,Centre-Back,West Ham,£3.42m,out,Summer,3.42,Premier Liga,2009,2009/2010
Spartak Moscow,Clemente Rodríguez,28,Left-Back,Estudiantes,free transfer,out,Summer,NA,Premier Liga,2009,2009/2010
