club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Hertha BSC,Adrián Ramos,23,Centre-Forward,CD América,£1.80m,in,1.8,1 Bundesliga,2009,2009/2010
Hertha BSC,Artur Wichniarek,32,Centre-Forward,Arm. Bielefeld,£630k,in,0.63,1 Bundesliga,2009,2009/2010
Hertha BSC,Theofanis Gekas,29,Centre-Forward,Bay. Leverkusen,Loan fee:£540k,in,0.54,1 Bundesliga,2009,2009/2010
Hertha BSC,Rasmus Bengtsson,23,Centre-Back,Trelleborg,£414k,in,0.414,1 Bundesliga,2009,2009/2010
Hertha BSC,Nemanja Pejcinovic,21,Centre-Back,Rad,Loan fee:£315k,in,0.315,1 Bundesliga,2009,2009/2010
Hertha BSC,Florian Kringe,27,Central Midfield,Bor. Dortmund,Loan fee:£180k,in,0.18,1 Bundesliga,2009,2009/2010
Hertha BSC,Roman Hubnik,25,Centre-Back,FK Moskau,Loan fee:£180k,in,0.18,1 Bundesliga,2009,2009/2010
Hertha BSC,Levan Kobiashvili,32,Left Midfield,FC Schalke 04,Free Transfer,in,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Christoph Janker,24,Centre-Back,TSG Hoffenheim,Free Transfer,in,0,1 Bundesliga,2009,2009/2010
Hertha BSC,César,30,Left Midfield,Al-Ahli (UAE),Free Transfer,in,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Timo Ochs,27,Goalkeeper,Without Club,-,in,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Fanol Perdedaj,17,Defensive Midfield,Hertha BSC U19,-,in,0,1 Bundesliga,2009,2009/2010
Hertha BSC,André Lima,24,Centre-Forward,Botafogo,"End of loanDec 1, 2009",in,0,1 Bundesliga,2009,2009/2010
Hertha BSC,André Lima,24,Centre-Forward,São Paulo,"End of loanJun 1, 2009",in,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Josip Simunic,31,Centre-Back,TSG Hoffenheim,£6.30m,out,6.3,1 Bundesliga,2009,2009/2010
Hertha BSC,Amine Chermiti,21,Centre-Forward,Ittihad,Loan fee:£810k,out,0.81,1 Bundesliga,2009,2009/2010
Hertha BSC,Lúcio,30,Left-Back,Grêmio,Loan fee:£225k,out,0.225,1 Bundesliga,2009,2009/2010
Hertha BSC,Rodnei,23,Centre-Back,1.FC K'lautern,Loan fee:£180k,out,0.18,1 Bundesliga,2009,2009/2010
Hertha BSC,André Lima,24,Centre-Forward,Botafogo,Loan fee:£135k,out,0.135,1 Bundesliga,2009,2009/2010
Hertha BSC,Ibrahima Traoré,21,Right Winger,FC Augsburg,£45k,out,0.045,1 Bundesliga,2009,2009/2010
Hertha BSC,Sofian Chahed,26,Right-Back,Hannover 96,Free Transfer,out,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Kaká,28,Centre-Back,Omonia Nikosia,Loan,out,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Bryan Arguez,21,Defensive Midfield,Miami FC,Free Transfer,out,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Marko Babic,28,Left Midfield,Real Zaragoza,Free Transfer,out,0,1 Bundesliga,2009,2009/2010
Hertha BSC,César,30,Left Midfield,Al-Ahli (UAE),Free Transfer,out,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Marko Pantelic,30,Centre-Forward,Ajax,Free Transfer,out,0,1 Bundesliga,2009,2009/2010
Hertha BSC,André Lima,24,Centre-Forward,Fluminense,Loan,out,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Christian Fiedler,34,Goalkeeper,Retired,-,out,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Florian Riedel,19,Right Midfield,Hertha BSC II,-,out,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Andrii Voronin,29,Second Striker,Liverpool,"End of loanJun 30, 2009",out,0,1 Bundesliga,2009,2009/2010
Hertha BSC,Leandro Cufré,31,Left-Back,Monaco,"End of loanJun 30, 2009",out,0,1 Bundesliga,2009,2009/2010
VfL Bochum,Zlatko Dedic,24,Centre-Forward,Frosinone,£720k,in,0.72,1 Bundesliga,2009,2009/2010
VfL Bochum,Lewis Holtby,19,Attacking Midfield,FC Schalke 04,Loan fee:£450k,in,0.45,1 Bundesliga,2009,2009/2010
VfL Bochum,Milos Maric,27,Central Midfield,KAA Gent,£360k,in,0.36,1 Bundesliga,2009,2009/2010
VfL Bochum,Andreas Johansson,27,Centre-Back,Halmstad,£360k,in,0.36,1 Bundesliga,2009,2009/2010
VfL Bochum,Roman Prokoph,23,Centre-Forward,VfL Bochum II,-,in,0,1 Bundesliga,2009,2009/2010
VfL Bochum,Andreas Luthe,22,Goalkeeper,VfL Bochum II,-,in,0,1 Bundesliga,2009,2009/2010
VfL Bochum,Mirkan Aydin,22,Centre-Forward,VfL Bochum II,-,in,0,1 Bundesliga,2009,2009/2010
VfL Bochum,Kevin Vogt,17,Centre-Back,VfL Bochum U19,-,in,0,1 Bundesliga,2009,2009/2010
VfL Bochum,Ivo Ilicevic,22,Left Winger,Greuther Fürth,"End of loanJun 30, 2009",in,0,1 Bundesliga,2009,2009/2010
VfL Bochum,Danny Fuchs,33,Left Midfield,1.FC K'lautern,"End of loanJun 30, 2009",in,0,1 Bundesliga,2009,2009/2010
VfL Bochum,Shinji Ono,30,Attacking Midfield,Shimizu S-Pulse,£225k,out,0.225,1 Bundesliga,2009,2009/2010
VfL Bochum,Daniel Imhof,32,Defensive Midfield,FC St. Gallen,Free Transfer,out,0,1 Bundesliga,2009,2009/2010
