club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
AZ Alkmaar,Rasmus Elm,21,Central Midfield,Kalmar FF,£2.70m,in,Summer,2.7,Eredivisie,2009,2009/2010
AZ Alkmaar,Pontus Wernbloom,23,Central Midfield,IFK Göteborg,£2.25m,in,Summer,2.25,Eredivisie,2009,2009/2010
AZ Alkmaar,Ragnar Klavan,23,Centre-Back,Heracles Almelo,£450Th.,in,Summer,0.45,Eredivisie,2009,2009/2010
AZ Alkmaar,Erik Heijblok,32,Goalkeeper,De Graafschap,?,in,Summer,NA,Eredivisie,2009,2009/2010
AZ Alkmaar,Ryan Donk,23,Centre-Back,West Brom,"End of loanJun 30, 2009",in,Summer,0,Eredivisie,2009,2009/2010
AZ Alkmaar,Simon Cziommer,28,Central Midfield,FC Utrecht,"End of loanJun 30, 2009",in,Summer,0,Eredivisie,2009,2009/2010
AZ Alkmaar,Kemy Agustien,22,Defensive Midfield,Birmingham,"End of loanJun 30, 2009",in,Summer,0,Eredivisie,2009,2009/2010
AZ Alkmaar,Rogier Molhoek,27,Defensive Midfield,Vitesse,"End of loanJun 30, 2009",in,Summer,0,Eredivisie,2009,2009/2010
AZ Alkmaar,Demy de Zeeuw,26,Central Midfield,Ajax,£7.20m,out,Summer,7.2,Eredivisie,2009,2009/2010
AZ Alkmaar,Simon Cziommer,28,Central Midfield,RB Salzburg,free transfer,out,Summer,NA,Eredivisie,2009,2009/2010
AZ Alkmaar,Toni Kolehmainen,21,Central Midfield,AC Oulu,free transfer,out,Summer,NA,Eredivisie,2009,2009/2010
AZ Alkmaar,Jordy Deckers,20,Goalkeeper,Telstar,loan transfer,out,Summer,NA,Eredivisie,2009,2009/2010
AZ Alkmaar,Ryan Donk,23,Centre-Back,Club Brugge,?,out,Summer,NA,Eredivisie,2009,2009/2010
AZ Alkmaar,Rogier Molhoek,27,Defensive Midfield,Vitesse,?,out,Summer,NA,Eredivisie,2009,2009/2010
