club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
RCD Espanyol Barcelona,Daniel Osvaldo,24,Centre-Forward,Bologna,£4.14m,in,Summer,4.14,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Felipe Mattioni,21,Right-Back,Maga,£1.80m,in,Summer,1.8,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Sergio García,27,Centre-Forward,Real Betis,£1.62m,in,Summer,1.62,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Jesús Dátolo,26,Attacking Midfield,SSC Napoli,Loan fee:£315Th.,in,Summer,0.315,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Aldo Duscher,31,Defensive Midfield,Sevilla FC,free transfer,in,Summer,NA,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Álvaro Vázquez,19,Centre-Forward,RCD Espanyol B,-,in,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Manu Molina,18,Central Midfield,RCD Espanyol B,-,in,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Ernesto Galán,24,Right-Back,RCD Espanyol B,-,in,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Wellington Baroni,21,Left-Back,Panionios,"End of loanJun 30, 2010",in,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Valdo,29,Right Winger,Málaga CF,"End of loanJun 30, 2010",in,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Grégory Béranger,28,Left-Back,UD Las Palmas,"End of loanJun 30, 2010",in,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Ángel Martínez,24,Central Midfield,Rayo Vallecano,"End of loanJun 30, 2010",in,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Román Martínez,27,Central Midfield,CD Tenerife,"End of loanJun 30, 2010",in,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Kiko Casilla,23,Goalkeeper,Cádiz CF,"End of loanJun 1, 2010",in,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Milan Smiljanic,23,Defensive Midfield,Sporting Gijón,"End of loanJun 30, 2010",in,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Nicolás Pareja,26,Centre-Back,Spartak Moscow,£9.00m,out,Summer,9,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Moisés Hurtado,29,Defensive Midfield,Olympiacos,£1.62m,out,Summer,1.62,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Fernando Marqués,25,Right Winger,Parma,Loan fee:£180Th.,out,Summer,0.18,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Valdo,29,Right Winger,Levante,free transfer,out,Summer,NA,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Grégory Béranger,28,Left-Back,CD Tenerife,free transfer,out,Summer,NA,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Raúl Tamudo,32,Centre-Forward,Real Sociedad,free transfer,out,Summer,NA,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Milan Smiljanic,23,Defensive Midfield,Partizan,loan transfer,out,Summer,NA,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Ben Sahar,20,Centre-Forward,Hapoel Tel Aviv,loan transfer,out,Summer,NA,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Román Martínez,27,Central Midfield,Tigre,loan transfer,out,Summer,NA,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Ángel Martínez,24,Central Midfield,Girona,loan transfer,out,Summer,NA,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Kiko Casilla,23,Goalkeeper,FC Cartagena,loan transfer,out,Summer,NA,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Javi Ruiz,30,Goalkeeper,Without Club,-,out,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Jônatas,28,Central Midfield,Without Club,-,out,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Iván Pillud,24,Right-Back,Tiro Federal,"End of loanJun 30, 2010",out,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Facundo Roncaglia,23,Centre-Back,Boca Juniors,"End of loanJun 30, 2010",out,Summer,0,Primera Division,2010,2010/2011
RCD Espanyol Barcelona,Daniel Osvaldo,24,Centre-Forward,Bologna,"End of loanJun 30, 2010",out,Summer,0,Primera Division,2010,2010/2011
Hércules CF,Nelson Valdez,26,Centre-Forward,Bor. Dortmund,£3.15m,in,Summer,3.15,Primera Division,2010,2010/2011
Hércules CF,Abel Aguilar,25,Defensive Midfield,Udinese Calcio,£1.35m,in,Summer,1.35,Primera Division,2010,2010/2011
Hércules CF,Piet Velthuizen,23,Goalkeeper,Vitesse,£720Th.,in,Summer,0.72,Primera Division,2010,2010/2011
Hércules CF,Cristian Pulhac,25,Left-Back,FC Dinamo,Loan fee:£225Th.,in,Summer,0.225,Primera Division,2010,2010/2011
Hércules CF,Matías Fritzler,23,Defensive Midfield,Lanús,Loan fee:£144Th.,in,Summer,0.144,Primera Division,2010,2010/2011
Hércules CF,David Trézéguet,32,Centre-Forward,Juventus,free transfer,in,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Mohamed Sarr,26,Centre-Back,Standard Liège,free transfer,in,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Olivier Thomert,30,Left Midfield,Le Mans FC,free transfer,in,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,David Cortés,30,Right-Back,Getafe,free transfer,in,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Royston Drenthe,23,Left Midfield,Real Madrid,loan transfer,in,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Jhon Mosquera,20,Left Winger,Hércules CF B,-,in,Summer,0,Primera Division,2010,2010/2011
Hércules CF,Dani Bautista,29,Left-Back,Girona,free transfer,out,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Rodri Gimeno,30,Defensive Midfield,Gimnàstic,free transfer,out,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Jorge Alonso,25,Central Midfield,Real Valladolid,free transfer,out,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Ionel Danciulescu,33,Centre-Forward,FC Dinamo,free transfer,out,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Sergio Díaz,25,Centre-Back,Gimnàstic,free transfer,out,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Andrija Delibasic,29,Centre-Forward,Rayo Vallecano,free transfer,out,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Gerardo Noriega,28,Attacking Midfield,Gimnàstic,free transfer,out,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Edu Moya,29,Right-Back,Xerez CD,free transfer,out,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Manuel Ruz,24,Right-Back,Gimnàstic,?,out,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Joseba del Olmo,29,Left Winger,Ponferradina,loan transfer,out,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Jhon Mosquera,20,Left Winger,Villajoyosa CF,loan transfer,out,Summer,NA,Primera Division,2010,2010/2011
Hércules CF,Francisco Rufete,34,Right Winger,Retired,-,out,Summer,0,Primera Division,2010,2010/2011
Getafe CF,Adrián Colunga,25,Centre-Forward,Recr. Huelva,£2.25m,in,Summer,2.25,Primera Division,2010,2010/2011
Getafe CF,Pablo Pintos,23,Right-Back,San Lorenzo,£1.26m,in,Summer,1.26,Primera Division,2010,2010/2011
Getafe CF,Borja Fernández,29,Defensive Midfield,Real Valladolid,free transfer,in,Summer,NA,Primera Division,2010,2010/2011
Getafe CF,Javier Arizmendi,26,Centre-Forward,Real Zaragoza,free transfer,in,Summer,NA,Primera Division,2010,2010/2011
Getafe CF,Pedro Mosquera,22,Central Midfield,RM Castilla,free transfer,in,Summer,NA,Primera Division,2010,2010/2011
Getafe CF,Víctor Sánchez,22,Central Midfield,Barcelona,loan transfer,in,Summer,NA,Primera Division,2010,2010/2011
