club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Arsenal FC,Nwankwo Kanu,22,Centre-Forward,Inter,£5.63m,in,5.63,Premier League,1998,1998/1999
Arsenal FC,Freddie Ljungberg,21,Attacking Midfield,Halmstad,£4.05m,in,4.05,Premier League,1998,1998/1999
Arsenal FC,Kaba Diawara,23,Centre-Forward,G. Bordeaux,£2.70m,in,2.7,Premier League,1998,1998/1999
Arsenal FC,Oleh Luzhnyi,30,Right-Back,Dynamo Kyiv,£2.48m,in,2.48,Premier League,1998,1998/1999
Arsenal FC,Nelson Vivas,28,Right-Back,FC Lugano,£1.98m,in,1.98,Premier League,1998,1998/1999
Arsenal FC,Néstor Caballero,20,Centre-Forward,Cerro Porteño,Loan,in,0,Premier League,1998,1998/1999
Arsenal FC,David Grondin,18,Left-Back,Saint-Étienne,?,in,NA,Premier League,1998,1998/1999
Arsenal FC,David Livermore,18,Central Midfield,Arsenal U18,-,in,0,Premier League,1998,1998/1999
Arsenal FC,Tommy Black,18,Right Midfield,Arsenal U18,-,in,0,Premier League,1998,1998/1999
Arsenal FC,Lee Canoville,17,Right-Back,Arsenal U18,-,in,0,Premier League,1998,1998/1999
Arsenal FC,Paolo Vernazza,19,Central Midfield,Ipswich,End of loan-,in,0,Premier League,1998,1998/1999
Arsenal FC,Ömer Riza,18,Second Striker,Arsenal U18,-,in,0,Premier League,1998,1998/1999
Arsenal FC,Jason Crowe,20,Right-Back,Crystal Palace,"End of loanDec 31, 1998",in,0,Premier League,1998,1998/1999
Arsenal FC,Vince Bartram,29,Goalkeeper,Huddersfield,"End of loanJun 30, 1998",in,0,Premier League,1998,1998/1999
Arsenal FC,Ian Wright,34,Centre-Forward,West Ham,£675k,out,0.675,Premier League,1998,1998/1999
Arsenal FC,Scott Marshall,25,Centre-Back,Southampton,Free Transfer,out,0,Premier League,1998,1998/1999
Arsenal FC,Jason Crowe,20,Right-Back,Crystal Palace,Loan,out,0,Premier League,1998,1998/1999
Arsenal FC,Gavin McGowan,22,Defender,Luton Town,Free Transfer,out,0,Premier League,1998,1998/1999
Arsenal FC,Paolo Vernazza,18,Central Midfield,Ipswich,Loan,out,0,Premier League,1998,1998/1999
Arsenal FC,Chris Kiwomya,28,Centre-Forward,QPR,Free Transfer,out,0,Premier League,1998,1998/1999
Arsenal FC,Alberto Méndez,24,Attacking Midfield,AEK Athens,Loan,out,0,Premier League,1998,1998/1999
Arsenal FC,Ömer Riza,19,Second Striker,ADO Den Haag,Loan,out,0,Premier League,1998,1998/1999
Arsenal FC,Christopher Wreh,23,Centre-Forward,AEK Athens,Loan,out,0,Premier League,1998,1998/1999
Arsenal FC,Stefán Gíslason,18,Defensive Midfield,Strømsgodset,?,out,NA,Premier League,1998,1998/1999
Arsenal FC,Vince Bartram,29,Goalkeeper,Gillingham FC,?,out,NA,Premier League,1998,1998/1999
Chelsea FC,Brian Laudrup,29,Right Winger,Rangers,£9.90m,in,9.9,Premier League,1998,1998/1999
Chelsea FC,Marcel Desailly,29,Centre-Back,Milan,£6.08m,in,6.08,Premier League,1998,1998/1999
Chelsea FC,Pierluigi Casiraghi,29,Centre-Forward,Lazio,£4.50m,in,4.5,Premier League,1998,1998/1999
Chelsea FC,Albert Ferrer,28,Right-Back,FC Barcelona,£3.87m,in,3.87,Premier League,1998,1998/1999
Chelsea FC,Bjarne Goldbaek,30,Central Midfield,FC Copenhagen,£450k,in,0.45,Premier League,1998,1998/1999
Chelsea FC,Mikael Forssell,17,Centre-Forward,HJK Helsinki,Free Transfer,in,0,Premier League,1998,1998/1999
Chelsea FC,Nick Crittenden,19,Right Midfield,Plymouth,?,in,NA,Premier League,1998,1998/1999
