club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
FC Girondins Bordeaux,Hervé Alicarte,23,Sweeper,Montpellier,£2.97m,in,2.97,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Ivan Vukomanovic,21,Defensive Midfield,FK Obilic,Free Transfer,in,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Iván Pérez,22,Centre-Forward,Real Betis,?,in,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Víctor Torres Mestre,27,Left-Back,Espanyol,?,in,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Ali Benarbia,29,Central Midfield,Monaco,?,in,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Bruno Da Rocha,20,Midfielder,G. Bordeaux B,-,in,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Pascal Feindouno,17,Right Winger,Bordeaux U19,-,in,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Marc Zanotti,23,Left Midfield,AS Nancy,"End of loanDec 31, 1998",in,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Sylvain N'Diaye,22,Defensive Midfield,FC Martigues,"End of loanJun 30, 1998",in,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Kaba Diawara,22,Centre-Forward,Stade Rennais,"End of loanJun 1, 1998",in,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Kaba Diawara,23,Centre-Forward,Arsenal,£2.70m,out,2.7,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Ricardinho,22,Attacking Midfield,Corinthians,Free Transfer,out,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Sylvain N'Diaye,22,Defensive Midfield,KAA Gent,?,out,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Peter Luccin,19,Defensive Midfield,Marseille,?,out,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Yannick Quesnel,24,Goalkeeper,Cannes,?,out,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Marc Zanotti,22,Left Midfield,AS Nancy,Loan,out,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Marc Zanotti,23,Left Midfield,Saint-Étienne,Loan,out,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Patrick Blondeau,30,Right-Back,Marseille,?,out,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Paulo Sérgio Gralak,28,Centre-Back,Istanbulspor,?,out,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Jean-Pierre Papin,34,Centre-Forward,Guingamp,?,out,NA,Ligue 1,1998,1998/1999
AS Monaco,Sabri Lamouchi,26,Central Midfield,AJ Auxerre,£1.35m,in,1.35,Ligue 1,1998,1998/1999
AS Monaco,Moussa N'Diaye,19,Right Winger,FC Istres,Free Transfer,in,0,Ligue 1,1998,1998/1999
AS Monaco,Samuel Monin,18,Goalkeeper,Unknown,?,in,NA,Ligue 1,1998,1998/1999
AS Monaco,John Arne Riise,18,Left-Back,Aalesund,?,in,NA,Ligue 1,1998,1998/1999
AS Monaco,Franck Gava,28,Left Midfield,Paris SG,?,in,NA,Ligue 1,1998,1998/1999
AS Monaco,Pontus Farnerud,18,Central Midfield,Landskrona,?,in,NA,Ligue 1,1998,1998/1999
AS Monaco,Jean-Marie Aubry,29,Goalkeeper,LOSC Lille,?,in,NA,Ligue 1,1998,1998/1999
AS Monaco,Wagneau Eloi,25,Centre-Forward,Lens,?,in,NA,Ligue 1,1998,1998/1999
AS Monaco,Thierry Henry,21,Centre-Forward,Juventus,£11.25m,out,11.25,Ligue 1,1998,1998/1999
AS Monaco,John Collins,30,Left Midfield,Everton,£3.38m,out,3.38,Ligue 1,1998,1998/1999
AS Monaco,Ali Lukunku,22,Centre-Forward,Standard Liège,?,out,NA,Ligue 1,1998,1998/1999
AS Monaco,Ali Benarbia,29,Central Midfield,G. Bordeaux,?,out,NA,Ligue 1,1998,1998/1999
AS Monaco,Muhamed Konjic,28,Centre-Back,Coventry,?,out,NA,Ligue 1,1998,1998/1999
AS Monaco,Stéphane Carnot,25,Attacking Midfield,AJ Auxerre,?,out,NA,Ligue 1,1998,1998/1999
AS Monaco,Éric Di Meco,34,Left-Back,Retired,-,out,0,Ligue 1,1998,1998/1999
AS Monaco,Japhet N'Doram,32,Centre-Forward,Retired,-,out,0,Ligue 1,1998,1998/1999
Olympique Marseille,Florian Maurice,24,Centre-Forward,Paris SG,£5.40m,in,5.4,Ligue 1,1998,1998/1999
Olympique Marseille,Cheriffe Maman-Touré,20,Midfielder,1.FC Nuremberg,Free Transfer,in,0,Ligue 1,1998,1998/1999
Olympique Marseille,Robert Pirès,24,Left Midfield,FC Metz,Free Transfer,in,0,Ligue 1,1998,1998/1999
Olympique Marseille,Titi Camara,25,Centre-Forward,Lens,?,in,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Peter Luccin,19,Defensive Midfield,G. Bordeaux,?,in,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Jacques Abardonado,20,Centre-Back,US Marseille Endoume,?,in,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Patrick Blondeau,30,Right-Back,G. Bordeaux,?,in,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Edson Miolo,21,Left-Back,Sport Recife,?,in,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Alberto Malusci,26,Sweeper,Foggia,?,in,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Eduardo Berizzo,28,Centre-Back,River Plate,?,in,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Tchiressoua Guel,22,Central Midfield,ASEC Mimosas,?,in,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Daniel Bravo,35,Defensive Midfield,Olympique Lyon,?,in,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Cédric Mouret,19,Attacking Midfield,Cannes,?,in,NA,Ligue 1,1998,1998/1999
