club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Atlético Madrid,Fernando Correa,21,Forward,River Plate,£108k,in,0.108,Primera Division,1995,1995/1996
Atlético Madrid,Quinton Fortune,18,Central Midfield,RCD Mallorca,Free Transfer,in,0,Primera Division,1995,1995/1996
Atlético Madrid,José Francisco Molina,24,Goalkeeper,Albacete,Free Transfer,in,0,Primera Division,1995,1995/1996
Atlético Madrid,Lyuboslav Penev,28,Centre-Forward,Valencia,?,in,NA,Primera Division,1995,1995/1996
Atlético Madrid,Roberto,22,Central Midfield,Espanyol,?,in,NA,Primera Division,1995,1995/1996
Atlético Madrid,Dani,23,Right-Back,RCD Mallorca,?,in,NA,Primera Division,1995,1995/1996
Atlético Madrid,Leo Biagini,18,Centre-Forward,Newell's,?,in,NA,Primera Division,1995,1995/1996
Atlético Madrid,Milinko Pantic,28,Attacking Midfield,Panionios,?,in,NA,Primera Division,1995,1995/1996
Atlético Madrid,Iván Rocha,27,Left-Back,Real Valladolid,"End of loanJul 1, 1996",in,0,Primera Division,1995,1995/1996
Atlético Madrid,José Soler,28,Midfielder,Marbella FC,"End of loanJan 1, 1996",in,0,Primera Division,1995,1995/1996
Atlético Madrid,Juan Carlos,22,Forward,CA Marbella,"End of loanJul 1, 1995",in,0,Primera Division,1995,1995/1996
Atlético Madrid,José Soler,27,Midfielder,CA Osasuna,"End of loanJun 1, 1995",in,0,Primera Division,1995,1995/1996
Atlético Madrid,Abel Resino,35,Goalkeeper,Rayo Vallecano,Free Transfer,out,0,Primera Division,1995,1995/1996
Atlético Madrid,Roman Kosecki,29,Centre-Forward,FC Nantes,?,out,NA,Primera Division,1995,1995/1996
Atlético Madrid,Francisco Manuel Ruano,20,Right Midfield,Rayo Vallecano,?,out,NA,Primera Division,1995,1995/1996
Atlético Madrid,Adolfo Valencia,27,Centre-Forward,Independiente,?,out,NA,Primera Division,1995,1995/1996
Atlético Madrid,Manolo,30,Forward,Mérida UD,?,out,NA,Primera Division,1995,1995/1996
Atlético Madrid,José Soler,27,Midfielder,Marbella FC,Loan,out,0,Primera Division,1995,1995/1996
Atlético Madrid,Iván Rocha,26,Left-Back,Real Valladolid,Loan,out,0,Primera Division,1995,1995/1996
Atlético Madrid,Patxi Ferreira,28,Centre-Back,Valencia,?,out,NA,Primera Division,1995,1995/1996
Atlético Madrid,Igor Dobrovolski,27,Attacking Midfield,Without Club,-,out,0,Primera Division,1995,1995/1996
FC Barcelona,Meho Kodro,28,Centre-Forward,Real Sociedad,£4.95m,in,4.95,Primera Division,1995,1995/1996
FC Barcelona,Robert Prosinecki,26,Central Midfield,Real Oviedo,£2.70m,in,2.7,Primera Division,1995,1995/1996
FC Barcelona,Ángel Cuéllar,22,Forward,Real Betis,£2.70m,in,2.7,Primera Division,1995,1995/1996
FC Barcelona,Gheorghe Popescu,27,Centre-Back,Spurs,£2.52m,in,2.52,Primera Division,1995,1995/1996
FC Barcelona,Luís Figo,22,Right Winger,Sporting CP,£2.25m,in,2.25,Primera Division,1995,1995/1996
FC Barcelona,Albert Celades,19,Defensive Midfield,FC Barcelona B,-,in,0,Primera Division,1995,1995/1996
FC Barcelona,Thomas Christiansen,22,Centre-Forward,FC Barcelona B,-,in,0,Primera Division,1995,1995/1996
FC Barcelona,Josep Setvalls,20,Midfielder,FC Barcelona B,-,in,0,Primera Division,1995,1995/1996
FC Barcelona,Iván de la Peña,19,Attacking Midfield,FC Barcelona B,-,in,0,Primera Division,1995,1995/1996
FC Barcelona,Juan Carlos Moreno,20,Left Midfield,Barça U19,-,in,0,Primera Division,1995,1995/1996
FC Barcelona,Lluís Carreras,22,Left-Back,Racing,"End of loanJun 30, 1995",in,0,Primera Division,1995,1995/1996
FC Barcelona,Óscar García,22,Attacking Midfield,Albacete,"End of loanJun 1, 1995",in,0,Primera Division,1995,1995/1996
FC Barcelona,Goran Vucevic,24,Central Midfield,Hajduk Split,"End of loanJun 30, 1995",in,0,Primera Division,1995,1995/1996
FC Barcelona,Hristo Stoichkov,29,Left Winger,AC Parma,£9.90m,out,9.9,Primera Division,1995,1995/1996
FC Barcelona,Txiki Begiristain,30,Left Winger,Dep. La Coruña,£2.25m,out,2.25,Primera Division,1995,1995/1996
FC Barcelona,Xabier Eskurza,25,Central Midfield,Valencia,£1.80m,out,1.8,Primera Division,1995,1995/1996
FC Barcelona,Ronald Koeman,32,Sweeper,Feyenoord,£1.80m,out,1.8,Primera Division,1995,1995/1996
FC Barcelona,Xavier Escaich,26,Centre-Forward,Albacete,£630k,out,0.63,Primera Division,1995,1995/1996
FC Barcelona,Iván Iglesias,23,Central Midfield,Sporting Gijón,£450k,out,0.45,Primera Division,1995,1995/1996
FC Barcelona,Igor Korneev,27,Right Winger,Heerenveen,Free Transfer,out,0,Primera Division,1995,1995/1996
FC Barcelona,Eusebio,31,Defensive Midfield,Celta de Vigo,Free Transfer,out,0,Primera Division,1995,1995/1996
FC Barcelona,Goran Vucevic,24,Central Midfield,Mérida UD,Loan,out,0,Primera Division,1995,1995/1996
FC Barcelona,Sánchez Jara,25,Midfielder,Real Betis,?,out,NA,Primera Division,1995,1995/1996
FC Barcelona,José Mari,24,Attacking Midfield,Real Betis,?,out,NA,Primera Division,1995,1995/1996
Real Zaragoza,Fernando Morientes,19,Centre-Forward,Albacete,Free Transfer,in,0,Primera Division,1995,1995/1996
Real Zaragoza,Dani García,20,Centre-Forward,Real Madrid,Loan,in,0,Primera Division,1995,1995/1996
Real Zaragoza,Gustavo López,22,Left Winger,Independiente,?,in,NA,Primera Division,1995,1995/1996
Real Zaragoza,Paqui,24,Left-Back,CD Tenerife,?,in,NA,Primera Division,1995,1995/1996
Real Zaragoza,Sergio Berti,26,Left Midfield,River Plate,?,in,NA,Primera Division,1995,1995/1996
Real Zaragoza,Juan Esnáider,22,Centre-Forward,Real Madrid,£3.24m,out,3.24,Primera Division,1995,1995/1996
Real Zaragoza,Geli,27,Left Midfield,Celta de Vigo,?,out,NA,Primera Division,1995,1995/1996
Real Zaragoza,Darío Franco,26,Defensive Midfield,Atlas,?,out,NA,Primera Division,1995,1995/1996
Real Betis Balompié,Alfonso,22,Centre-Forward,Real Madrid,?,in,NA,Primera Division,1995,1995/1996
Real Betis Balompié,Óscar Arpón,20,Central Midfield,FC Barcelona B,?,in,NA,Primera Division,1995,1995/1996
Real Betis Balompié,José Mari,24,Attacking Midfield,FC Barcelona,?,in,NA,Primera Division,1995,1995/1996
Real Betis Balompié,Robert Jarni,26,Left-Back,Juventus,?,in,NA,Primera Division,1995,1995/1996
Real Betis Balompié,Pier,23,Centre-Forward,Sporting Gijón,?,in,NA,Primera Division,1995,1995/1996
Real Betis Balompié,Sánchez Jara,25,Midfielder,FC Barcelona,?,in,NA,Primera Division,1995,1995/1996
Real Betis Balompié,Juan Luis Redondo,18,Right-Back,Betis B,-,in,0,Primera Division,1995,1995/1996
Real Betis Balompié,Ángel Cuéllar,22,Forward,FC Barcelona,£2.70m,out,2.7,Primera Division,1995,1995/1996
Real Betis Balompié,Rafael Gordillo,38,Left-Back,Écija Balompié,?,out,NA,Primera Division,1995,1995/1996
Real Betis Balompié,Velli Kasumov,26,Centre-Forward,Albacete,?,out,NA,Primera Division,1995,1995/1996
Real Betis Balompié,Andrey Kobelev,26,Central Midfield,Dinamo Moscow,?,out,NA,Primera Division,1995,1995/1996
Real Betis Balompié,Daniel Aquino,30,Forward,Rayo Vallecano,?,out,NA,Primera Division,1995,1995/1996
Real Valladolid CF,Carlos Pavón,22,Centre-Forward,Real San Luis,Free Transfer,in,0,Primera Division,1995,1995/1996
Real Valladolid CF,Iván Campo,21,Defensive Midfield,Alavés,Free Transfer,in,0,Primera Division,1995,1995/1996
Real Valladolid CF,Raúl Ibáñez,22,Forward,Valencia,?,in,NA,Primera Division,1995,1995/1996
