club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Arsenal FC,Dennis Bergkamp,26,Second Striker,Inter,£10.13m,in,10.13,Premier League,1995,1995/1996
Arsenal FC,David Platt,29,Attacking Midfield,Sampdoria,£6.39m,in,6.39,Premier League,1995,1995/1996
Arsenal FC,Roy O'Brien,20,Midfielder,Unknown,?,in,NA,Premier League,1995,1995/1996
Arsenal FC,Paul Shaw,22,Centre-Forward,Peterborough,"End of loanMay 1, 1996",in,0,Premier League,1995,1995/1996
Arsenal FC,Ben Smith,16,Attacking Midfield,Arsenal U18,-,in,0,Premier League,1995,1995/1996
Arsenal FC,Paul Shaw,22,Centre-Forward,Cardiff,"End of loanOct 1, 1995",in,0,Premier League,1995,1995/1996
Arsenal FC,Stephen Hughes,18,Defensive Midfield,Arsenal U18,-,in,0,Premier League,1995,1995/1996
Arsenal FC,Paul Shaw,21,Centre-Forward,Burnley,"End of loanJun 30, 1995",in,0,Premier League,1995,1995/1996
Arsenal FC,Stefan Schwarz,26,Central Midfield,Fiorentina,£1.98m,out,1.98,Premier League,1995,1995/1996
Arsenal FC,Jimmy Carter,29,Right Winger,Portsmouth,Free Transfer,out,0,Premier League,1995,1995/1996
Arsenal FC,Paul Shaw,21,Centre-Forward,Cardiff,Loan,out,0,Premier League,1995,1995/1996
Arsenal FC,Paul Shaw,22,Centre-Forward,Peterborough,Loan,out,0,Premier League,1995,1995/1996
Arsenal FC,Alan Smith,32,Centre-Forward,Retired,-,out,0,Premier League,1995,1995/1996
Chelsea FC,Mark Hughes,31,Centre-Forward,Man Utd,£1.71m,in,1.71,Premier League,1995,1995/1996
Chelsea FC,Ruud Gullit,32,Second Striker,Sampdoria,Free Transfer,in,0,Premier League,1995,1995/1996
Chelsea FC,Dan Petrescu,28,Right-Back,Sheff Wed,?,in,NA,Premier League,1995,1995/1996
Chelsea FC,Terry Phelan,28,Left-Back,Man City,?,in,NA,Premier League,1995,1995/1996
Chelsea FC,Jody Morris,16,Central Midfield,Chelsea U18,-,in,0,Premier League,1995,1995/1996
Chelsea FC,Nick Colgan,22,Goalkeeper,Millwall,"End of loanMay 1, 1996",in,0,Premier League,1995,1995/1996
Chelsea FC,Junior Mendes,18,Attacking Midfield,Chelsea U18,-,in,0,Premier League,1995,1995/1996
Chelsea FC,Gareth Hall,26,Defensive Midfield,Sunderland,"End of loanDec 31, 1995",in,0,Premier League,1995,1995/1996
Chelsea FC,Anthony Barness,23,Right-Back,Southend United,"End of loanMar 1, 1996",in,0,Premier League,1995,1995/1996
Chelsea FC,Mark Nicholls,18,Forward,Chelsea U18,-,in,0,Premier League,1995,1995/1996
Chelsea FC,Michael Duberry,20,Centre-Back,Bournemouth,"End of loanDec 31, 1995",in,0,Premier League,1995,1995/1996
Chelsea FC,David Lee,25,Centre-Back,Portsmouth,Loan,in,0,Premier League,1995,1995/1996
Chelsea FC,Darren Barnard,23,Left-Back,Reading,"End of loanJun 1, 1995",in,0,Premier League,1995,1995/1996
Chelsea FC,David Hopkin,24,Right Midfield,Crystal Palace,£1.15m,out,1.15,Premier League,1995,1995/1996
Chelsea FC,Gareth Hall,26,Defensive Midfield,Sunderland,£324k,out,0.324,Premier League,1995,1995/1996
Chelsea FC,Darren Barnard,23,Left-Back,Bristol City,£180k,out,0.18,Premier League,1995,1995/1996
Chelsea FC,Anthony Barness,22,Right-Back,Southend United,Loan,out,0,Premier League,1995,1995/1996
Chelsea FC,Nick Colgan,21,Goalkeeper,Millwall,Loan,out,0,Premier League,1995,1995/1996
Chelsea FC,Junior Mendes,19,Attacking Midfield,St. Mirren,Free Transfer,out,0,Premier League,1995,1995/1996
Chelsea FC,Michael Duberry,19,Centre-Back,Bournemouth,Loan,out,0,Premier League,1995,1995/1996
Chelsea FC,Gareth Hall,26,Defensive Midfield,Sunderland,Loan,out,0,Premier League,1995,1995/1996
Chelsea FC,Robert Fleck,29,Centre-Forward,Norwich,?,out,NA,Premier League,1995,1995/1996
Middlesbrough FC,Nick Barmby,21,Left Midfield,Spurs,£6.75m,in,6.75,Premier League,1995,1995/1996
Middlesbrough FC,Juninho Paulista,22,Attacking Midfield,São Paulo,£4.95m,in,4.95,Premier League,1995,1995/1996
Middlesbrough FC,Jaime Moreno,21,Centre-Forward,Indep. Santa Fe,Free Transfer,in,0,Premier League,1995,1995/1996
Middlesbrough FC,Phil Whelan,22,Defender,Ipswich,?,in,NA,Premier League,1995,1995/1996
Middlesbrough FC,Branco,31,Left-Back,Corinthians,?,in,NA,Premier League,1995,1995/1996
Middlesbrough FC,Mark Summerbell,18,Midfielder,Unknown,?,in,NA,Premier League,1995,1995/1996
Middlesbrough FC,Paul Wilkinson,31,Centre-Forward,Oldham Athletic,"End of loanNov 30, 1995",in,0,Premier League,1995,1995/1996
Middlesbrough FC,Paul Wilkinson,31,Centre-Forward,Luton Town,"End of loanMay 31, 1996",in,0,Premier League,1995,1995/1996
Middlesbrough FC,Ben Roberts,20,Goalkeeper,Hartlepool Utd.,"End of loanNov 1, 1995",in,0,Premier League,1995,1995/1996
Middlesbrough FC,Keith O'Halloran,20,Midfielder,Scunthorpe Utd.,"End of loanMay 31, 1996",in,0,Premier League,1995,1995/1996
Middlesbrough FC,Ben Roberts,20,Goalkeeper,Wycombe,"End of loanDec 31, 1995",in,0,Premier League,1995,1995/1996
Middlesbrough FC,Paul Wilkinson,31,Centre-Forward,Watford,"End of loanMar 27, 1996",in,0,Premier League,1995,1995/1996
Middlesbrough FC,Andy Todd,20,Centre-Back,Bolton,£338k,out,0.338,Premier League,1995,1995/1996
Middlesbrough FC,Ben Roberts,20,Goalkeeper,Wycombe,Loan,out,0,Premier League,1995,1995/1996
Middlesbrough FC,Tommy Wright,29,Left Winger,Bradford,Free Transfer,out,0,Premier League,1995,1995/1996
Middlesbrough FC,Keith O'Halloran,20,Midfielder,Scunthorpe Utd.,Loan,out,0,Premier League,1995,1995/1996
Middlesbrough FC,Stephen Pears,33,Goalkeeper,Liverpool,Free Transfer,out,0,Premier League,1995,1995/1996
Middlesbrough FC,Ben Roberts,20,Goalkeeper,Hartlepool Utd.,Loan,out,0,Premier League,1995,1995/1996
Middlesbrough FC,Paul Wilkinson,31,Centre-Forward,Luton Town,Loan,out,0,Premier League,1995,1995/1996
Middlesbrough FC,Paul Wilkinson,30,Centre-Forward,Oldham Athletic,Loan,out,0,Premier League,1995,1995/1996
Middlesbrough FC,Paul Wilkinson,31,Centre-Forward,Watford,Loan,out,0,Premier League,1995,1995/1996
Middlesbrough FC,Viv Anderson,38,Right-Back,Retired,-,out,0,Premier League,1995,1995/1996
Middlesbrough FC,Uwe Fuchs,28,Centre-Forward,SC Fortuna Köln,"End of loanJun 30, 1995",out,0,Premier League,1995,1995/1996
Nottingham Forest,Chris Bart-Williams,21,Attacking Midfield,Sheff Wed,£3.38m,in,3.38,Premier League,1995,1995/1996
Nottingham Forest,Richard Irving,19,Forward,Man Utd,£84k,in,0.084,Premier League,1995,1995/1996
Nottingham Forest,Simon Tracey,27,Goalkeeper,Sheffield Utd.,Loan,in,0,Premier League,1995,1995/1996
Nottingham Forest,Lutz Pfannenstiel,22,Goalkeeper,AFC Wimbledon,?,in,NA,Premier League,1995,1995/1996
Nottingham Forest,Alan Fettis,24,Goalkeeper,Hull City,?,in,NA,Premier League,1995,1995/1996
Nottingham Forest,Chris Allen,23,Midfielder,Oxford United,Loan,in,0,Premier League,1995,1995/1996
Nottingham Forest,Andrea Silenzi,29,Centre-Forward,Torino,?,in,NA,Premier League,1995,1995/1996
Nottingham Forest,Steve Guinan,20,Centre-Forward,Darlington,"End of loanDec 31, 1995",in,0,Premier League,1995,1995/1996
