club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
FC Girondins Bordeaux,Kaba Diawara,19,Centre-Forward,SC Toulon 83,Free Transfer,in,0,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Mirza Varesanovic,23,Sweeper,FK Sarajevo,?,in,NA,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Jakob Friis-Hansen,28,Centre-Back,LOSC Lille,?,in,NA,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Didier Tholot,31,Centre-Forward,FC Martigues,?,in,NA,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Laurent Croci,30,Defensive Midfield,FC Sochaux,?,in,NA,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Kodjo Julien Afanou,17,Centre-Back,Bordeaux U19,-,in,0,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Jean-Yves De Blasiis,21,Midfielder,G. Bordeaux B,-,in,0,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,William Prunier,28,Centre-Back,Man Utd,"End of loanMar 1, 1996",in,0,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Franck Fontan,21,Goalkeeper,G. Bordeaux B,-,in,0,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Raphael Camacho,20,Midfielder,Bordeaux U19,-,in,0,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Régis Castant,21,Right Midfield,Stade Bordelais,Free Transfer,out,0,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Denis Arnaud,22,Left-Back,Le Mans UC 72,Free Transfer,out,0,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Mirza Varesanovic,23,Sweeper,Vorwärts Steyr,?,out,NA,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Jean-Francois Daniel,31,Central Midfield,OGC Nice,?,out,NA,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Youssouf Fofana,29,Left Winger,Karsiyaka,?,out,NA,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,William Prunier,28,Centre-Back,Man Utd,Loan,out,0,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Didier Sénac,36,Centre-Back,Toulouse,?,out,NA,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Valdeir,27,Second Striker,Fluminense,?,out,NA,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,William Prunier,28,Centre-Back,FC Copenhagen,Loan,out,0,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Laurent Fournier,30,Defensive Midfield,Paris SG,?,out,NA,Ligue 1,1995,1995/1996
FC Girondins Bordeaux,Stéphan Lerda,24,Centre-Back,Sanremese,?,out,NA,Ligue 1,1995,1995/1996
AS Monaco,Basile Boli,28,Centre-Back,Rangers,£2.34m,in,2.34,Ligue 1,1995,1995/1996
AS Monaco,Ali Benarbia,26,Central Midfield,FC Martigues,Free Transfer,in,0,Ligue 1,1995,1995/1996
AS Monaco,Fabien Barthez,24,Goalkeeper,Marseille,?,in,NA,Ligue 1,1995,1995/1996
AS Monaco,David Trézéguet,17,Centre-Forward,Platense,?,in,NA,Ligue 1,1995,1995/1996
AS Monaco,Tony Sylva,20,Goalkeeper,Monaco B,-,in,0,Ligue 1,1995,1995/1996
AS Monaco,David di Tommaso,15,Centre-Back,Monaco U19,-,in,0,Ligue 1,1995,1995/1996
AS Monaco,Yannick Baret,22,Defensive Midfield,Guingamp,Free Transfer,out,0,Ligue 1,1995,1995/1996
AS Monaco,Patrick Valéry,25,Right-Back,Toulouse,Free Transfer,out,0,Ligue 1,1995,1995/1996
AS Monaco,Luc Sonor,32,Centre-Back,Unknown,?,out,NA,Ligue 1,1995,1995/1996
AS Monaco,Basile Boli,28,Centre-Back,Urawa Reds,?,out,NA,Ligue 1,1995,1995/1996
AS Monaco,Youri Djorkaeff,27,Attacking Midfield,Paris SG,?,out,NA,Ligue 1,1995,1995/1996
Stade Rennais FC,Goran Pandurovic,31,Goalkeeper,Partizan,£45k,in,0.045,Ligue 1,1995,1995/1996
Stade Rennais FC,Jean-Claude Darcheville,19,Centre-Forward,US Sinnamary,Free Transfer,in,0,Ligue 1,1995,1995/1996
Stade Rennais FC,Stéphane Le Garrec,26,Goalkeeper,US Valenciennes,?,in,NA,Ligue 1,1995,1995/1996
Stade Rennais FC,Stéphane Ziani,23,Attacking Midfield,SC Bastia,?,in,NA,Ligue 1,1995,1995/1996
Stade Rennais FC,Mikaël Silvestre,17,Centre-Back,Rennes B,-,in,0,Ligue 1,1995,1995/1996
Stade Rennais FC,Tony Heurtebis,20,Goalkeeper,Rennes B,-,in,0,Ligue 1,1995,1995/1996
Stade Rennais FC,Ousmane Dabo,18,Defensive Midfield,Rennes U19,-,in,0,Ligue 1,1995,1995/1996
Stade Rennais FC,Saliou Lassissi,16,Centre-Back,Rennes U19,-,in,0,Ligue 1,1995,1995/1996
Stade Rennais FC,Jean-Pierre Cyprien,26,Centre-Back,Torino,"End of loanJul 1, 1995",in,0,Ligue 1,1995,1995/1996
Stade Rennais FC,Samuel Michel,24,Centre-Forward,SM Caen,Loan,out,0,Ligue 1,1995,1995/1996
Stade Rennais FC,Christophe Ohrel,27,Right Midfield,Saint-Étienne,?,out,NA,Ligue 1,1995,1995/1996
Stade Rennais FC,Jean-Luc Vasseur,26,Right-Back,Saint-Étienne,?,out,NA,Ligue 1,1995,1995/1996
Stade Rennais FC,Arnaud Le Lann,24,Defender,US Créteil,?,out,NA,Ligue 1,1995,1995/1996
Stade Rennais FC,Cyrille L'Helgoualch,24,Centre-Back,LB Châteauroux,?,out,NA,Ligue 1,1995,1995/1996
Stade Rennais FC,Frédéric Adam,21,Defensive Midfield,LB Châteauroux,?,out,NA,Ligue 1,1995,1995/1996
Stade Rennais FC,Pascal Rousseau,33,Goalkeeper,US Créteil,?,out,NA,Ligue 1,1995,1995/1996
Stade Rennais FC,Jocelyn Gourvennec,23,Attacking Midfield,FC Nantes,?,out,NA,Ligue 1,1995,1995/1996
Stade Rennais FC,Michel Sorin,33,Centre-Back,Retired,-,out,0,Ligue 1,1995,1995/1996
Stade Rennais FC,Jean-Luc Ribar,30,Attacking Midfield,Retired,-,out,0,Ligue 1,1995,1995/1996
Stade Rennais FC,Nikolay Iliev,31,Centre-Back,Retired,-,out,0,Ligue 1,1995,1995/1996
AJ Auxerre,Stéphane Guivarc'h,24,Centre-Forward,Guingamp,?,in,NA,Ligue 1,1995,1995/1996
AJ Auxerre,Awudu Issaka,16,Attacking Midfield,Anderlecht U19,?,in,NA,Ligue 1,1995,1995/1996
AJ Auxerre,Abdelhafid Tasfaout,26,Midfielder,MC Oran,?,in,NA,Ligue 1,1995,1995/1996
AJ Auxerre,Laurent Blanc,29,Sweeper,Saint-Étienne,?,in,NA,Ligue 1,1995,1995/1996
AJ Auxerre,Thomas Deniaud,24,Centre-Forward,SCO Angers,"End of loanJun 30, 1996",in,0,Ligue 1,1995,1995/1996
AJ Auxerre,Ronan Le Crom,20,Goalkeeper,AJ Auxerre B,-,in,0,Ligue 1,1995,1995/1996
AJ Auxerre,Frank Verlaat,27,Centre-Back,VfB Stuttgart,£1.80m,out,1.8,Ligue 1,1995,1995/1996
AJ Auxerre,Gérald Baticle,25,Centre-Forward,R. Strasbourg,?,out,NA,Ligue 1,1995,1995/1996
AJ Auxerre,Franck Soler,24,Forward,FC Martigues,?,out,NA,Ligue 1,1995,1995/1996
AJ Auxerre,Laurent Ciechelski,24,Right-Back,FC Gueugnon,Loan,out,0,Ligue 1,1995,1995/1996
AJ Auxerre,Pascal Vahirua,29,Left Winger,SM Caen,?,out,NA,Ligue 1,1995,1995/1996
AJ Auxerre,Stéphane Mahé,26,Left-Back,Paris SG,?,out,NA,Ligue 1,1995,1995/1996
AJ Auxerre,Bruno Martini,33,Goalkeeper,Montpellier,?,out,NA,Ligue 1,1995,1995/1996
AJ Auxerre,Raphaël Guerreiro,27,Central Midfield,SM Caen,?,out,NA,Ligue 1,1995,1995/1996
AJ Auxerre,Thomas Deniaud,24,Centre-Forward,SCO Angers,Loan,out,0,Ligue 1,1995,1995/1996
FC Metz,Patrick M'Boma,24,Centre-Forward,Paris SG,Loan,in,0,Ligue 1,1995,1995/1996
FC Metz,Stéphane Adam,26,Centre-Forward,SC Amiens,Free Transfer,in,0,Ligue 1,1995,1995/1996
FC Metz,Jocelyn Blanchard,23,Defensive Midfield,Dunkerque,?,in,NA,Ligue 1,1995,1995/1996
FC Metz,Isaias,21,Attacking Midfield,RFC Seraing,?,in,NA,Ligue 1,1995,1995/1996
FC Metz,Olivier Tingry,23,Goalkeeper,Troyes,Loan,in,0,Ligue 1,1995,1995/1996
FC Metz,Frédéric Arpinon,26,Attacking Midfield,CS Sedan,?,in,NA,Ligue 1,1995,1995/1996
FC Metz,Stephane D'Angelo,34,Goalkeeper,G. Ajaccio,?,in,NA,Ligue 1,1995,1995/1996
FC Metz,Stéphane Leoni,19,Left-Back,FC Metz B,-,in,0,Ligue 1,1995,1995/1996
FC Metz,Emmanuel Clément,23,Defensive Midfield,OFC Charleville,"End of loanJun 30, 1995",in,0,Ligue 1,1995,1995/1996
FC Metz,David Zitelli,26,Centre-Forward,R. Strasbourg,?,out,NA,Ligue 1,1995,1995/1996
FC Metz,Philippe Vercruysse,33,Attacking Midfield,FC Sion,?,out,NA,Ligue 1,1995,1995/1996
FC Metz,Zlatko Arambasic,25,Centre-Forward,KV Oostende,?,out,NA,Ligue 1,1995,1995/1996
FC Metz,Olivier Ichoua,24,Midfielder,FC Martigues,?,out,NA,Ligue 1,1995,1995/1996
FC Metz,Emmanuel Clément,23,Defensive Midfield,FC Niort,?,out,NA,Ligue 1,1995,1995/1996
FC Metz,Patrice Eyraud,27,Defensive Midfield,FC Gueugnon,?,out,NA,Ligue 1,1995,1995/1996
FC Metz,Mickaël Hoy,24,Midfielder,Saint-Quentin,?,out,NA,Ligue 1,1995,1995/1996
FC Metz,Thomas Kokkinis,24,Goalkeeper,Without Club,-,out,0,Ligue 1,1995,1995/1996
FC Metz,Éric Bertrand,31,Defender,Retired,-,out,0,Ligue 1,1995,1995/1996
FC Metz,Albert Cartier,34,Centre-Back,Retired,-,out,0,Ligue 1,1995,1995/1996
OGC Nice,James Debbah,25,Centre-Forward,Olympique Lyon,Free Transfer,in,0,Ligue 1,1995,1995/1996
OGC Nice,Jean-Francois Daniel,31,Central Midfield,G. Bordeaux,?,in,NA,Ligue 1,1995,1995/1996
OGC Nice,David Nègre,21,Forward,AFC Aurillac,?,in,NA,Ligue 1,1995,1995/1996
