club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Milan AC,Roberto Baggio,28,Second Striker,Juventus,£6.75m,in,6.75,Serie A,1995,1995/1996
Milan AC,George Weah,28,Centre-Forward,Paris SG,£6.21m,in,6.21,Serie A,1995,1995/1996
Milan AC,Massimo Ambrosini,18,Central Midfield,Cesena,£1.72m,in,1.72,Serie A,1995,1995/1996
Milan AC,Paulo Futre,29,Left Winger,Reggiana,£675k,in,0.675,Serie A,1995,1995/1996
Milan AC,Patrick Vieira,19,Defensive Midfield,Cannes,?,in,NA,Serie A,1995,1995/1996
Milan AC,Tomas Locatelli,19,Attacking Midfield,Atalanta,?,in,NA,Serie A,1995,1995/1996
Milan AC,Mario Stancanelli,18,Left-Back,Milan U19,-,in,0,Serie A,1995,1995/1996
Milan AC,Francesco Cozza,21,Attacking Midfield,Vicenza,"End of loanJun 30, 1995",in,0,Serie A,1995,1995/1996
Milan AC,Giuseppe Cardone,21,Right-Back,SC Leffe,"End of loanJun 30, 1995",in,0,Serie A,1995,1995/1996
Milan AC,Enzo Gambaro,29,Left-Back,Reggiana,"End of loanJun 30, 1995",in,0,Serie A,1995,1995/1996
Milan AC,Enzo Gambaro,29,Left-Back,Bolton,Free Transfer,out,0,Serie A,1995,1995/1996
Milan AC,Cristian Brocchi,19,Central Midfield,Pro Sesto,Loan,out,0,Serie A,1995,1995/1996
Milan AC,Carlo Cudicini,21,Goalkeeper,Prato,Free Transfer,out,0,Serie A,1995,1995/1996
Milan AC,Massimo Oddo,19,Right-Back,Fiorenzuola,Loan fee:£23k,out,0.023,Serie A,1995,1995/1996
Milan AC,Daniele Massaro,34,Centre-Forward,Shimizu S-Pulse,?,out,NA,Serie A,1995,1995/1996
Milan AC,Giovanni Stroppa,27,Attacking Midfield,Udinese,?,out,NA,Serie A,1995,1995/1996
Milan AC,Angelo Carbone,27,Right Midfield,Piacenza,?,out,NA,Serie A,1995,1995/1996
Milan AC,Francesco Cozza,21,Attacking Midfield,Lucchese,Loan,out,0,Serie A,1995,1995/1996
Milan AC,Massimo Orlando,24,Forward,Fiorentina,?,out,NA,Serie A,1995,1995/1996
Milan AC,Giuseppe Cardone,21,Right-Back,Lucchese,Loan,out,0,Serie A,1995,1995/1996
Milan AC,Roberto Colombo,19,Goalkeeper,Valdagno,Loan,out,0,Serie A,1995,1995/1996
Milan AC,Stefano Nava,26,Centre-Back,Padova,?,out,NA,Serie A,1995,1995/1996
Milan AC,Alessandro Melli,25,Centre-Forward,AC Parma,?,out,NA,Serie A,1995,1995/1996
Milan AC,Francesco De Francesco,17,Second Striker,Prato,Loan,out,0,Serie A,1995,1995/1996
Milan AC,Marco van Basten,30,Centre-Forward,Retired,-,out,0,Serie A,1995,1995/1996
AS Roma,Marco Delvecchio,22,Centre-Forward,Inter,£4.50m,in,4.5,Serie A,1995,1995/1996
AS Roma,Luigi Di Biagio,24,Defensive Midfield,Foggia,Free Transfer,in,0,Serie A,1995,1995/1996
AS Roma,Franco Florio,19,Central Midfield,Cosenza,?,in,NA,Serie A,1995,1995/1996
AS Roma,Enrico Annoni,28,Right-Back,Torino,?,in,NA,Serie A,1995,1995/1996
AS Roma,Gianluca Cherubini,21,Right-Back,Reggiana,?,in,NA,Serie A,1995,1995/1996
AS Roma,Gabriele Grossi,23,Left-Back,Vicenza,?,in,NA,Serie A,1995,1995/1996
AS Roma,Giorgio Sterchele,25,Goalkeeper,Vicenza,?,in,NA,Serie A,1995,1995/1996
AS Roma,Alessio Scarchilli,22,Attacking Midfield,Udinese,?,in,NA,Serie A,1995,1995/1996
AS Roma,Alessio Scarchilli,22,Attacking Midfield,Udinese,?,in,NA,Serie A,1995,1995/1996
AS Roma,Lampros Choutos,15,Centre-Forward,Roma U19,-,in,0,Serie A,1995,1995/1996
AS Roma,Daniele Berretta,23,Defensive Midfield,Cagliari Calcio,"End of loanJun 30, 1995",in,0,Serie A,1995,1995/1996
AS Roma,Giampiero Maini,23,Defensive Midfield,Vicenza,Free Transfer,out,0,Serie A,1995,1995/1996
AS Roma,Silvano Benedetti,29,Defender,Alessandria,?,out,NA,Serie A,1995,1995/1996
AS Roma,Michele Scapicchi,18,Midfielder,Unknown,?,out,NA,Serie A,1995,1995/1996
AS Roma,Fabrizio Lorieri,31,Goalkeeper,Lecce,?,out,NA,Serie A,1995,1995/1996
AS Roma,Giovanni Piacentini,27,Defensive Midfield,Fiorentina,?,out,NA,Serie A,1995,1995/1996
AS Roma,Marco Branca,30,Centre-Forward,Inter,?,out,NA,Serie A,1995,1995/1996
AS Roma,Andrea Borsa,23,Centre-Back,SPAL,?,out,NA,Serie A,1995,1995/1996
AS Roma,Francesco Colonnese,23,Centre-Back,SSC Napoli,?,out,NA,Serie A,1995,1995/1996
AS Roma,Sandro Mazzoni,21,Midfielder,Retired,-,out,0,Serie A,1995,1995/1996
FC Internazionale,Paul Ince,27,Defensive Midfield,Man Utd,£9.45m,in,9.45,Serie A,1995,1995/1996
FC Internazionale,Caio,19,Centre-Forward,São Paulo,£6.75m,in,6.75,Serie A,1995,1995/1996
FC Internazionale,Javier Zanetti,21,Right-Back,CA Banfield,£5.85m,in,5.85,Serie A,1995,1995/1996
FC Internazionale,Roberto Carlos,22,Left-Back,Palmeiras,£3.15m,in,3.15,Serie A,1995,1995/1996
FC Internazionale,Maurizio Ganz,26,Centre-Forward,Atalanta,£1.08m,in,1.08,Serie A,1995,1995/1996
FC Internazionale,Sebastián Rambert,21,Centre-Forward,Independiente,Free Transfer,in,0,Serie A,1995,1995/1996
FC Internazionale,Alessandro Pedroni,24,Left-Back,Cremonese,?,in,NA,Serie A,1995,1995/1996
FC Internazionale,Alessandro Pistone,19,Left-Back,Vicenza,?,in,NA,Serie A,1995,1995/1996
FC Internazionale,Benny Carbone,23,Second Striker,SSC Napoli,?,in,NA,Serie A,1995,1995/1996
FC Internazionale,Marco Branca,30,Centre-Forward,AS Roma,?,in,NA,Serie A,1995,1995/1996
FC Internazionale,Fabio Cinetti,21,Central Midfield,Calcio Monza,?,in,NA,Serie A,1995,1995/1996
FC Internazionale,Marco Landucci,31,Goalkeeper,Avellino,?,in,NA,Serie A,1995,1995/1996
FC Internazionale,Felice Centofanti,26,Left-Back,Ancona,?,in,NA,Serie A,1995,1995/1996
FC Internazionale,Salvatore Fresi,22,Centre-Back,Salernitana,?,in,NA,Serie A,1995,1995/1996
FC Internazionale,Antonio Manicone,28,Defensive Midfield,Genoa,"End of loanJun 30, 1995",in,0,Serie A,1995,1995/1996
FC Internazionale,Paolo Orlandoni,22,Goalkeeper,Pro Sesto,"End of loanJun 30, 1995",in,0,Serie A,1995,1995/1996
FC Internazionale,Dennis Bergkamp,26,Second Striker,Arsenal,£10.13m,out,10.13,Serie A,1995,1995/1996
FC Internazionale,Marco Delvecchio,22,Centre-Forward,AS Roma,£4.50m,out,4.5,Serie A,1995,1995/1996
FC Internazionale,Wim Jonk,28,Defensive Midfield,PSV Eindhoven,£2.05m,out,2.05,Serie A,1995,1995/1996
FC Internazionale,Rubén Sosa,29,Centre-Forward,Bor. Dortmund,£1.26m,out,1.26,Serie A,1995,1995/1996
FC Internazionale,Darko Pancev,29,Centre-Forward,F. Düsseldorf,£450k,out,0.45,Serie A,1995,1995/1996
FC Internazionale,Angelo Orlando,29,Defender,Cremonese,?,out,NA,Serie A,1995,1995/1996
FC Internazionale,Paolo Orlandoni,22,Goalkeeper,Ancona,Loan,out,0,Serie A,1995,1995/1996
FC Internazionale,Antonio Paganin,29,Right-Back,Atalanta,?,out,NA,Serie A,1995,1995/1996
FC Internazionale,Luca Mondini,25,Goalkeeper,Vicenza,?,out,NA,Serie A,1995,1995/1996
FC Internazionale,Marco Fortin,20,Goalkeeper,Pro Sesto,?,out,NA,Serie A,1995,1995/1996
