club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Bayern Munich,Paulo Sérgio,30,Left Winger,AS Roma,£5.94m,in,5.94,1 Bundesliga,1999,1999/2000
Bayern Munich,Roque Santa Cruz,17,Centre-Forward,Olimpia,£4.50m,in,4.5,1 Bundesliga,1999,1999/2000
Bayern Munich,Patrik Andersson,27,Centre-Back,Bor. M'gladbach,£2.70m,in,2.7,1 Bundesliga,1999,1999/2000
Bayern Munich,Michael Wiesinger,26,Right Midfield,1.FC Nuremberg,£1.13m,in,1.13,1 Bundesliga,1999,1999/2000
Bayern Munich,Slawomir Wojciechowski,26,Left Midfield,FC Aarau,£630k,in,0.63,1 Bundesliga,1999,1999/2000
Bayern Munich,Stefan Wessels,20,Goalkeeper,FC Bayern II,-,in,0,1 Bundesliga,1999,1999/2000
Bayern Munich,Berkant Göktan,18,Centre-Forward,Bor. M'gladbach,"End of loanJun 30, 1999",in,0,1 Bundesliga,1999,1999/2000
Bayern Munich,Ali Daei,30,Centre-Forward,Hertha BSC,£2.43m,out,2.43,1 Bundesliga,1999,1999/2000
Bayern Munich,Mario Basler,30,Right Midfield,1.FC K'lautern,£675k,out,0.675,1 Bundesliga,1999,1999/2000
Bayern Munich,Lothar Matthäus,38,Defensive Midfield,MetroStars,Free Transfer,out,0,1 Bundesliga,1999,1999/2000
Bayern Munich,Berkant Göktan,18,Centre-Forward,Arm. Bielefeld,Loan,out,0,1 Bundesliga,1999,1999/2000
Bayern Munich,Thomas Helmer,34,Centre-Back,Sunderland,Free Transfer,out,0,1 Bundesliga,1999,1999/2000
MSV Duisburg,Mike Büskens,31,Left Midfield,FC Schalke 04,£450k,in,0.45,1 Bundesliga,1999,1999/2000
MSV Duisburg,Marijan Kovacevic,25,Centre-Back,VfL Wolfsburg,£387k,in,0.387,1 Bundesliga,1999,1999/2000
MSV Duisburg,Pavel Drsek,22,Centre-Back,Chmel Blsany,£270k,in,0.27,1 Bundesliga,1999,1999/2000
MSV Duisburg,Andreas Voss,20,Defensive Midfield,Bay. Leverkusen,Loan fee:£135k,in,0.135,1 Bundesliga,1999,1999/2000
MSV Duisburg,Michael Zeyer,31,Central Midfield,VfB Stuttgart,Free Transfer,in,0,1 Bundesliga,1999,1999/2000
MSV Duisburg,Sercan Güvenisik,19,Centre-Forward,FC Augsburg,Free Transfer,in,0,1 Bundesliga,1999,1999/2000
