club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Deportivo de La Coruña,Roy Makaay,24,Centre-Forward,CD Tenerife,£7.74m,in,7.74,Primera Division,1999,1999/2000
Deportivo de La Coruña,Víctor Sánchez,23,Right Winger,Racing,£6.84m,in,6.84,Primera Division,1999,1999/2000
Deportivo de La Coruña,César Martín,22,Centre-Back,Real Oviedo,£6.66m,in,6.66,Primera Division,1999,1999/2000
Deportivo de La Coruña,Jaime,26,Defensive Midfield,Real Madrid,£2.25m,in,2.25,Primera Division,1999,1999/2000
Deportivo de La Coruña,Slavisa Jokanovic,30,Defensive Midfield,CD Tenerife,?,in,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Iván Pérez,23,Centre-Forward,G. Bordeaux,?,in,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Manel,28,Right-Back,Real Oviedo,?,in,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Fernando,27,Left Midfield,Real Betis,?,in,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,David Fernández,23,Attacking Midfield,Unknown,?,in,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,José Manuel,25,Right Midfield,Sporting Gijón,?,in,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Sebastián Abreu,22,Centre-Forward,Grêmio,"End of loanJun 30, 1999",in,0,Primera Division,1999,1999/2000
Deportivo de La Coruña,Maikel,23,Forward,CD Toledo,"End of loanJun 30, 1999",in,0,Primera Division,1999,1999/2000
Deportivo de La Coruña,Stéphane Ziani,27,Attacking Midfield,G. Bordeaux,£6.35m,out,6.35,Primera Division,1999,1999/2000
Deportivo de La Coruña,Jérôme Bonnissel,25,Left-Back,G. Bordeaux,£6.35m,out,6.35,Primera Division,1999,1999/2000
Deportivo de La Coruña,Mustapha Hadji,28,Attacking Midfield,Coventry,£5.40m,out,5.4,Primera Division,1999,1999/2000
Deportivo de La Coruña,Gerardo Seoane,21,Centre-Back,AC Bellinzona,Loan,out,0,Primera Division,1999,1999/2000
Deportivo de La Coruña,Armando,28,Right-Back,RCD Mallorca,?,out,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Hélder Cristóvão,28,Centre-Back,Newcastle,Loan,out,0,Primera Division,1999,1999/2000
Deportivo de La Coruña,Peter Rufai,35,Goalkeeper,Gil Vicente,?,out,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Sebastián Abreu,22,Centre-Forward,UAG Tecos,Loan,out,0,Primera Division,1999,1999/2000
Deportivo de La Coruña,Javier Manjarín,29,Second Striker,Racing,?,out,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Sergio Martínez,30,Forward,Nacional,?,out,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Maikel,23,Forward,Xerez CD,?,out,NA,Primera Division,1999,1999/2000
FC Barcelona,Dani García,24,Centre-Forward,RCD Mallorca,£13.50m,in,13.5,Primera Division,1999,1999/2000
FC Barcelona,Jari Litmanen,28,Attacking Midfield,Ajax,£3.60m,in,3.6,Primera Division,1999,1999/2000
FC Barcelona,Simão,19,Left Winger,Sporting CP,£2.70m,in,2.7,Primera Division,1999,1999/2000
FC Barcelona,Frédéric Déhu,26,Centre-Back,Lens,Free Transfer,in,0,Primera Division,1999,1999/2000
FC Barcelona,Nano,17,Centre-Back,FC Barcelona B,-,in,0,Primera Division,1999,1999/2000
FC Barcelona,Gabri,20,Defensive Midfield,FC Barcelona B,-,in,0,Primera Division,1999,1999/2000
FC Barcelona,Carles Puyol,21,Centre-Back,FC Barcelona B,-,in,0,Primera Division,1999,1999/2000
FC Barcelona,Francesc Arnau,24,Goalkeeper,FC Barcelona B,-,in,0,Primera Division,1999,1999/2000
FC Barcelona,Luis García,21,Right Winger,Real Valladolid,"End of loanJun 30, 1999",in,0,Primera Division,1999,1999/2000
FC Barcelona,Sonny Anderson,28,Centre-Forward,Olympique Lyon,£17.10m,out,17.1,Primera Division,1999,1999/2000
FC Barcelona,Giovanni,27,Centre-Forward,Olympiacos,£10.80m,out,10.8,Primera Division,1999,1999/2000
FC Barcelona,Roger García,22,Left Midfield,Espanyol,£2.43m,out,2.43,Primera Division,1999,1999/2000
FC Barcelona,Albert Celades,23,Defensive Midfield,Celta de Vigo,£1.53m,out,1.53,Primera Division,1999,1999/2000
FC Barcelona,Mauricio Pellegrino,27,Centre-Back,Vélez Sarsfield,"End of loanJul 1, 1999",out,0,Primera Division,1999,1999/2000
