club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Milan AC,Andrii Shevchenko,22,Centre-Forward,Dynamo Kyiv,£21.52m,in,21.52,Serie A,1999,1999/2000
Milan AC,Serginho,28,Left Midfield,São Paulo,£8.01m,in,8.01,Serie A,1999,1999/2000
Milan AC,Roque Júnior,23,Centre-Back,Palmeiras,£7.65m,in,7.65,Serie A,1999,1999/2000
Milan AC,Gennaro Gattuso,21,Central Midfield,Salernitana,£7.20m,in,7.2,Serie A,1999,1999/2000
Milan AC,Fabricio Coloccini,17,Centre-Back,Boca Juniors,£6.75m,in,6.75,Serie A,1999,1999/2000
Milan AC,Taribo West,25,Left-Back,Inter,£2.25m,in,2.25,Serie A,1999,1999/2000
Milan AC,Dida,25,Goalkeeper,Cruzeiro,£1.25m,in,1.25,Serie A,1999,1999/2000
Milan AC,Mattia Graffiedi,19,Centre-Forward,Cesena,?,in,NA,Serie A,1999,1999/2000
Milan AC,Mirco Sadotti,24,Defender,Calcio Monza,?,in,NA,Serie A,1999,1999/2000
Milan AC,José Chamot,30,Left-Back,Atlético Madrid,?,in,NA,Serie A,1999,1999/2000
Milan AC,Valerio Fiori,30,Goalkeeper,Piacenza,?,in,NA,Serie A,1999,1999/2000
Milan AC,Diego De Ascentis,22,Defensive Midfield,Bari,?,in,NA,Serie A,1999,1999/2000
Milan AC,Zizi Roberts,20,Centre-Forward,AC Bellinzona,"End of loanDec 1, 1999",in,0,Serie A,1999,1999/2000
Milan AC,Alessandro Budel,18,Defensive Midfield,Milan U19,-,in,0,Serie A,1999,1999/2000
Milan AC,Massimo Maccarone,20,Centre-Forward,Varese,"End of loanDec 1, 1999",in,0,Serie A,1999,1999/2000
Milan AC,Matteo Pelatti,21,Centre-Forward,Brescello Calcio,"End of loanDec 31, 1999",in,0,Serie A,1999,1999/2000
Milan AC,Samir Beloufa,19,Centre-Back,Calcio Monza,"End of loanJun 30, 1999",in,0,Serie A,1999,1999/2000
Milan AC,Massimo Maccarone,19,Centre-Forward,Prato,"End of loanJun 30, 1999",in,0,Serie A,1999,1999/2000
Milan AC,Matteo Contini,19,Centre-Back,Lumezzane,"End of loanJun 30, 1999",in,0,Serie A,1999,1999/2000
Milan AC,Massimo Oddo,23,Right-Back,Calcio Monza,"End of loanJun 30, 1999",in,0,Serie A,1999,1999/2000
Milan AC,Roberto Colombo,23,Goalkeeper,Calcio Monza,"End of loanJun 30, 1999",in,0,Serie A,1999,1999/2000
Milan AC,Daniele Daino,19,Right-Back,SSC Napoli,"End of loanJun 30, 1999",in,0,Serie A,1999,1999/2000
Milan AC,Zizi Roberts,20,Centre-Forward,Ravenna,"End of loanJun 30, 1999",in,0,Serie A,1999,1999/2000
Milan AC,Christian Ziege,27,Left Midfield,Middlesbrough,£5.40m,out,5.4,Serie A,1999,1999/2000
Milan AC,Bruno N'Gotty,28,Centre-Back,AC Venezia 1907,£4.05m,out,4.05,Serie A,1999,1999/2000
Milan AC,Francesco Coco,22,Left-Back,Torino,Loan fee:£450k,out,0.45,Serie A,1999,1999/2000
Milan AC,Massimo Oddo,23,Right-Back,SSC Napoli,Loan fee:£135k,out,0.135,Serie A,1999,1999/2000
Milan AC,Massimo Maccarone,19,Centre-Forward,Varese,Loan,out,0,Serie A,1999,1999/2000
Milan AC,Maurizio Ganz,31,Centre-Forward,AC Venezia 1907,Free Transfer,out,0,Serie A,1999,1999/2000
Milan AC,Roberto Donadoni,35,Right Midfield,Ittihad,Free Transfer,out,0,Serie A,1999,1999/2000
Milan AC,Massimo Maccarone,20,Centre-Forward,Prato,Free Transfer,out,0,Serie A,1999,1999/2000
Milan AC,Dida,25,Goalkeeper,Corinthians,Loan,out,0,Serie A,1999,1999/2000
Milan AC,George Weah,33,Centre-Forward,Chelsea,Loan,out,0,Serie A,1999,1999/2000
Milan AC,Zizi Roberts,20,Centre-Forward,AC Bellinzona,Loan,out,0,Serie A,1999,1999/2000
Milan AC,Zizi Roberts,20,Centre-Forward,Ionikos Nikeas,Free Transfer,out,0,Serie A,1999,1999/2000
Milan AC,Ibrahim Bá,25,Right Midfield,Perugia,Loan,out,0,Serie A,1999,1999/2000
Milan AC,Pierluigi Orlandini,27,Right Midfield,AC Venezia 1907,Loan,out,0,Serie A,1999,1999/2000
Milan AC,Daniele Daino,19,Right-Back,Perugia,Loan,out,0,Serie A,1999,1999/2000
Milan AC,Matteo Pelatti,21,Centre-Forward,Sassuolo,Loan,out,0,Serie A,1999,1999/2000
Milan AC,Giorgio Frezzolini,23,Goalkeeper,Inter,?,out,NA,Serie A,1999,1999/2000
Milan AC,Alessandro Iannuzzi,23,Forward,Reggiana,?,out,NA,Serie A,1999,1999/2000
Milan AC,Matteo Contini,19,Centre-Back,AS Livorno,Loan,out,0,Serie A,1999,1999/2000
Milan AC,Luca Vitali,19,Central Midfield,AS Gubbio,?,out,NA,Serie A,1999,1999/2000
Milan AC,Mirco Sadotti,24,Defender,Lecce,?,out,NA,Serie A,1999,1999/2000
Milan AC,Domenico Morfeo,23,Attacking Midfield,Fiorentina,"End of loanJun 30, 1999",out,0,Serie A,1999,1999/2000
AS Roma,Vincenzo Montella,25,Centre-Forward,Sampdoria,£22.50m,in,22.5,Serie A,1999,1999/2000
AS Roma,Hidetoshi Nakata,22,Attacking Midfield,Perugia,£19.52m,in,19.52,Serie A,1999,1999/2000
AS Roma,Fábio Júnior,21,Centre-Forward,Cruzeiro,£12.42m,in,12.42,Serie A,1999,1999/2000
AS Roma,Sergey Gurenko,26,Right-Back,Loko Moscow,£4.91m,in,4.91,Serie A,1999,1999/2000
AS Roma,Joseph Dayo Oshadogan,23,Centre-Back,Foggia,£495k,in,0.495,Serie A,1999,1999/2000
AS Roma,Nesat Gülünoglu,20,Attacking Midfield,VfL Bochum,?,in,NA,Serie A,1999,1999/2000
AS Roma,Francesco Antonioli,29,Goalkeeper,Bologna,?,in,NA,Serie A,1999,1999/2000
AS Roma,Giuseppe Colucci,18,Central Midfield,Foggia,?,in,NA,Serie A,1999,1999/2000
AS Roma,Paolo Poggi,28,Centre-Forward,Udinese,?,in,NA,Serie A,1999,1999/2000
AS Roma,Marcos Assunção,22,Central Midfield,Flamengo,?,in,NA,Serie A,1999,1999/2000
AS Roma,Amedeo Mangone,30,Left-Back,Bologna,?,in,NA,Serie A,1999,1999/2000
AS Roma,Cristiano Zanetti,22,Defensive Midfield,Cagliari Calcio,?,in,NA,Serie A,1999,1999/2000
AS Roma,Cristiano Lupatelli,21,Goalkeeper,Andria,?,in,NA,Serie A,1999,1999/2000
AS Roma,Alessandro Rinaldi,24,Right-Back,Bologna,?,in,NA,Serie A,1999,1999/2000
AS Roma,Luca Ferri,19,Right-Back,Roma U19,-,in,0,Serie A,1999,1999/2000
AS Roma,Ednilson,16,Defensive Midfield,Roma U19,-,in,0,Serie A,1999,1999/2000
AS Roma,Manuele Blasi,18,Central Midfield,Lecce,"End of loanJun 30, 1999",in,0,Serie A,1999,1999/2000
AS Roma,Filippo Dal Moro,28,Left-Back,Ternana,"End of loanJun 30, 1999",in,0,Serie A,1999,1999/2000
AS Roma,Paulo Sérgio,30,Left Winger,Bayern Munich,£5.94m,out,5.94,Serie A,1999,1999/2000
AS Roma,Lampros Choutos,20,Centre-Forward,Olympiacos,£2.70m,out,2.7,Serie A,1999,1999/2000
AS Roma,Daniele Conti,20,Defensive Midfield,Cagliari Calcio,£585k,out,0.585,Serie A,1999,1999/2000
AS Roma,Michael Konsel,37,Goalkeeper,AC Venezia 1907,Free Transfer,out,0,Serie A,1999,1999/2000
