club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Sporting CP,Marius Niculae,20,Centre-Forward,Dinamo Bukarest,£4.77m,in,4.77,Liga Nos,2001,2001/2002
Sporting CP,Jardel,27,Centre-Forward,Galatasaray,£4.05m,in,4.05,Liga Nos,2001,2001/2002
Sporting CP,Dimitrios Nalitzis,25,Centre-Forward,Udinese,Loan fee:£225k,in,0.225,Liga Nos,2001,2001/2002
Sporting CP,Diogo,25,Defensive Midfield,Alverca,?,in,NA,Liga Nos,2001,2001/2002
Sporting CP,Luís Filipe,22,Right-Back,Braga,?,in,NA,Liga Nos,2001,2001/2002
Sporting CP,Valdir,18,Left-Back,Sporting U19,-,in,0,Liga Nos,2001,2001/2002
Sporting CP,Facundo Quiroga,23,Centre-Back,SSC Napoli,"End of loanJul 1, 2001",in,0,Liga Nos,2001,2001/2002
Sporting CP,Rodolfo,20,Defender,Sporting B,-,in,0,Liga Nos,2001,2001/2002
Sporting CP,Hugo Viana,18,Central Midfield,Sporting B,-,in,0,Liga Nos,2001,2001/2002
Sporting CP,Beto,19,Goalkeeper,Sporting B,-,in,0,Liga Nos,2001,2001/2002
Sporting CP,Chiquinho Delgado,21,Centre-Forward,Campomaiorense,"End of loanDec 31, 2001",in,0,Liga Nos,2001,2001/2002
Sporting CP,Ricardo Quaresma,17,Right Winger,Sporting B,-,in,0,Liga Nos,2001,2001/2002
Sporting CP,Tiago Ferreira,26,Goalkeeper,Estrela Amadora,"End of loanJun 30, 2001",in,0,Liga Nos,2001,2001/2002
Sporting CP,Delfim,24,Central Midfield,Marseille,£4.50m,out,4.5,Liga Nos,2001,2001/2002
Sporting CP,Rodrigo Fabri,25,Central Midfield,Grêmio,£675k,out,0.675,Liga Nos,2001,2001/2002
Sporting CP,Jovan Kirovski,25,Right Winger,Crystal Palace,£518k,out,0.518,Liga Nos,2001,2001/2002
Sporting CP,Toñito,24,Right Midfield,Santa Clara,Loan,out,0,Liga Nos,2001,2001/2002
Sporting CP,Chiquinho Delgado,20,Centre-Forward,Campomaiorense,Loan,out,0,Liga Nos,2001,2001/2002
Sporting CP,Peter Schmeichel,37,Goalkeeper,Aston Villa,Free Transfer,out,0,Liga Nos,2001,2001/2002
Sporting CP,Houssine Kharja,18,Central Midfield,Ternana,Free Transfer,out,0,Liga Nos,2001,2001/2002
Sporting CP,Quim Berto,29,Right-Back,Benfica,Free Transfer,out,0,Liga Nos,2001,2001/2002
Sporting CP,Vargas,22,Right Winger,Alverca,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Nuno Santos,23,Goalkeeper,Estrela Amadora,Loan,out,0,Liga Nos,2001,2001/2002
Sporting CP,Bino,28,Defensive Midfield,CD Tenerife,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Robert Spehar,31,Centre-Forward,Galatasaray,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Beto Acosta,34,Centre-Forward,San Lorenzo,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Pavel Horvath,26,Central Midfield,Galatasaray,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Bruno Sousa,19,Centre-Back,Felgueiras,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Márcio Ramos,20,Goalkeeper,Vizela,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Dimas,32,Left-Back,Marseille,Loan,out,0,Liga Nos,2001,2001/2002
Sporting CP,Mbo Mpenza,24,Centre-Forward,Galatasaray,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Rodolfo,20,Defender,Sporting Pombal,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Hélder Rosário,21,Centre-Back,Maia,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Edmílson,29,Second Striker,Palmeiras,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Jorge Brítez,20,Defensive Midfield,Libertad,?,out,NA,Liga Nos,2001,2001/2002
Sporting CP,Ivaylo Yordanov,33,Attacking Midfield,Retired,-,out,0,Liga Nos,2001,2001/2002
Sporting CP,Cuco,19,Central Midfield,Maia,"End of loanJul 1, 2001",out,0,Liga Nos,2001,2001/2002
Sporting CP,Mario Cáceres,20,Centre-Forward,Colo Colo,"End of loanJun 30, 2001",out,0,Liga Nos,2001,2001/2002
Boavista Porto FC,Glauber,26,Defensive Midfield,Paços Ferreira,Free Transfer,in,0,Liga Nos,2001,2001/2002
Boavista Porto FC,Márcio Santos,26,Centre-Forward,Galatasaray,Free Transfer,in,0,Liga Nos,2001,2001/2002
Boavista Porto FC,Pedrosa,29,Central Midfield,Salgueiros,?,in,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Alexandre Goulart,24,Attacking Midfield,Ipatinga FC,?,in,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Turra,27,Centre-Back,Palmeiras,?,in,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Serginho Baiano,23,Left Winger,Corinthians,?,in,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Mário Loja,23,Left-Back,Vitória Setúbal,?,in,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Ávalos,23,Centre-Back,Corinthians,?,in,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Raúl Meireles,18,Central Midfield,Boavista U19,-,in,0,Liga Nos,2001,2001/2002
Boavista Porto FC,Bosingwa,18,Right-Back,Freamunde,"End of loanJun 30, 2001",in,0,Liga Nos,2001,2001/2002
Boavista Porto FC,Rui Lima,23,Attacking Midfield,Desportivo Aves,"End of loanJun 30, 2001",in,0,Liga Nos,2001,2001/2002
Boavista Porto FC,Douala,22,Left Winger,Desportivo Aves,"End of loanJun 30, 2001",in,0,Liga Nos,2001,2001/2002
Boavista Porto FC,João Paulo,21,Centre-Forward,Vitória Setúbal,"End of loanJun 30, 2001",in,0,Liga Nos,2001,2001/2002
Boavista Porto FC,Marçal,26,Defender,Vitória Setúbal,Free Transfer,out,0,Liga Nos,2001,2001/2002
Boavista Porto FC,Demétrios,30,Centre-Forward,Beira-Mar,Free Transfer,out,0,Liga Nos,2001,2001/2002
Boavista Porto FC,Raúl Meireles,18,Central Midfield,Desportivo Aves,Loan,out,0,Liga Nos,2001,2001/2002
Boavista Porto FC,Geraldo,29,Central Midfield,Beira-Mar,?,out,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Douala,22,Left Winger,Gil Vicente,Loan,out,0,Liga Nos,2001,2001/2002
Boavista Porto FC,Whelliton,28,Forward,Córdoba CF,?,out,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Filipe Gouveia,28,Left Midfield,Paços Ferreira,?,out,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Litos,27,Centre-Back,Málaga CF,?,out,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Rogerio,26,Left Midfield,Sport Recife,?,out,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,William Quevedo,30,Defender,FC Sochaux,?,out,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Almami Moreira,23,Attacking Midfield,Standard Liège,?,out,NA,Liga Nos,2001,2001/2002
Boavista Porto FC,Sérgio Carvalho,24,Centre-Back,Varzim,?,out,NA,Liga Nos,2001,2001/2002
FC Porto,Hugo Ibarra,27,Right-Back,Boca Juniors,£7.02m,in,7.02,Liga Nos,2001,2001/2002
FC Porto,Silvio Maric,26,Attacking Midfield,Newcastle,£270k,in,0.27,Liga Nos,2001,2001/2002
FC Porto,Paulo Costa,21,Attacking Midfield,Reggina,Free Transfer,in,0,Liga Nos,2001,2001/2002
FC Porto,André Macanga,23,Defensive Midfield,Alverca,Free Transfer,in,0,Liga Nos,2001,2001/2002
FC Porto,Fredrik Söderström,28,Central Midfield,Vit. Guimarães,?,in,NA,Liga Nos,2001,2001/2002
FC Porto,Mário Silva,24,Left-Back,FC Nantes,?,in,NA,Liga Nos,2001,2001/2002
FC Porto,Rafael,27,Attacking Midfield,Paços Ferreira,?,in,NA,Liga Nos,2001,2001/2002
FC Porto,Paulo Santos,28,Goalkeeper,Alverca,?,in,NA,Liga Nos,2001,2001/2002
FC Porto,Víctor Quintana,25,Defensive Midfield,Olimpia,?,in,NA,Liga Nos,2001,2001/2002
FC Porto,Iván Kaviedes,24,Centre-Forward,Celta de Vigo,Loan,in,0,Liga Nos,2001,2001/2002
FC Porto,Sousa,23,Right-Back,Braga,?,in,NA,Liga Nos,2001,2001/2002
FC Porto,Juan Esnáider,28,Centre-Forward,Real Zaragoza,?,in,NA,Liga Nos,2001,2001/2002
FC Porto,Iván Moreno y Fabianesi,22,Right Midfield,CA Rosario,?,in,NA,Liga Nos,2001,2001/2002
FC Porto,Benni McCarthy,24,Centre-Forward,Celta de Vigo,Loan,in,0,Liga Nos,2001,2001/2002
FC Porto,Costinha,26,Defensive Midfield,Monaco,?,in,NA,Liga Nos,2001,2001/2002
FC Porto,Bruno Vale,18,Goalkeeper,FC Porto U19,-,in,0,Liga Nos,2001,2001/2002
FC Porto,Bruno Alves,20,Centre-Back,FC Porto B,-,in,0,Liga Nos,2001,2001/2002
FC Porto,Manuel José,20,Right Winger,União Lamas,"End of loanDec 31, 2001",in,0,Liga Nos,2001,2001/2002
FC Porto,Ricardo Costa,20,Centre-Back,FC Porto B,-,in,0,Liga Nos,2001,2001/2002
FC Porto,Rubens Júnior,26,Left-Back,Atlético-PR,"End of loanDec 31, 2001",in,0,Liga Nos,2001,2001/2002
FC Porto,Hélder Postiga,18,Centre-Forward,FC Porto U19,-,in,0,Liga Nos,2001,2001/2002
FC Porto,Alessandro Cambalhota,28,Right Winger,Cruzeiro,"End of loanJun 30, 2001",in,0,Liga Nos,2001,2001/2002
FC Porto,Marco Almeida,22,Midfielder,Leça,"End of loanJun 30, 2001",in,0,Liga Nos,2001,2001/2002
FC Porto,Ricardo Carvalho,23,Centre-Back,Alverca,"End of loanJun 30, 2001",in,0,Liga Nos,2001,2001/2002
FC Porto,Miklós Fehér,21,Centre-Forward,Braga,"End of loanJun 1, 2001",in,0,Liga Nos,2001,2001/2002
FC Porto,Manuel José,20,Right Winger,União Lamas,Loan,out,0,Liga Nos,2001,2001/2002
FC Porto,André Macanga,23,Defensive Midfield,Vit. Guimarães,Free Transfer,out,0,Liga Nos,2001,2001/2002
FC Porto,Henrique Hilário,25,Goalkeeper,Varzim,Loan,out,0,Liga Nos,2001,2001/2002
