club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
FC Barcelona,Javier Saviola,19,Second Striker,River Plate,£32.31m,in,32.31,Primera Division,2001,2001/2002
FC Barcelona,Geovanni,21,Attacking Midfield,Cruzeiro,£18.90m,in,18.9,Primera Division,2001,2001/2002
FC Barcelona,Philippe Christanval,22,Centre-Back,Monaco,£15.30m,in,15.3,Primera Division,2001,2001/2002
FC Barcelona,Fábio Rochemback,19,Central Midfield,Internacional,£8.10m,in,8.1,Primera Division,2001,2001/2002
FC Barcelona,Patrik Andersson,29,Centre-Back,Bayern Munich,£7.20m,in,7.2,Primera Division,2001,2001/2002
FC Barcelona,Roberto Bonano,31,Goalkeeper,River Plate,£1.08m,in,1.08,Primera Division,2001,2001/2002
FC Barcelona,Francesco Coco,24,Left-Back,Milan,Loan fee:£900k,in,0.9,Primera Division,2001,2001/2002
FC Barcelona,Thiago Motta,18,Defensive Midfield,FC Barcelona B,-,in,0,Primera Division,2001,2001/2002
FC Barcelona,Mikel Arteta,20,Central Midfield,Paris SG,"End of loanMay 1, 2002",in,0,Primera Division,2001,2001/2002
FC Barcelona,Luis García,23,Right Winger,CD Tenerife,"End of loanJun 30, 2001",in,0,Primera Division,2001,2001/2002
FC Barcelona,Simão,21,Left Winger,Benfica,£10.80m,out,10.8,Primera Division,2001,2001/2002
FC Barcelona,Emmanuel Petit,30,Defensive Midfield,Chelsea,£10.35m,out,10.35,Primera Division,2001,2001/2002
FC Barcelona,Boudewijn Zenden,24,Left Winger,Chelsea,£7.20m,out,7.2,Primera Division,2001,2001/2002
FC Barcelona,Ibán Cuadrado,22,Centre-Back,Real Murcia,£180k,out,0.18,Primera Division,2001,2001/2002
FC Barcelona,Pep Guardiola,30,Defensive Midfield,Brescia,Free Transfer,out,0,Primera Division,2001,2001/2002
FC Barcelona,Luis García,23,Right Winger,Real Valladolid,Loan,out,0,Primera Division,2001,2001/2002
FC Barcelona,Sergio Santamaría,20,Right Winger,Real Oviedo,Loan,out,0,Primera Division,2001,2001/2002
FC Barcelona,Alfonso,29,Centre-Forward,Marseille,Loan,out,0,Primera Division,2001,2001/2002
FC Barcelona,Iván de la Peña,25,Attacking Midfield,Lazio,"End of loanJul 1, 2001",out,0,Primera Division,2001,2001/2002
Real Zaragoza,Goran Drulic,24,Centre-Forward,Red Star,£11.70m,in,11.7,Primera Division,2001,2001/2002
Real Zaragoza,Mate Bilic,20,Centre-Forward,Hajduk Split,£2.03m,in,2.03,Primera Division,2001,2001/2002
Real Zaragoza,Corona,20,Central Midfield,Real Madrid B,Free Transfer,in,0,Primera Division,2001,2001/2002
Real Zaragoza,Slobodan Komljenovic,30,Centre-Back,1.FC K'lautern,Free Transfer,in,0,Primera Division,2001,2001/2002
Real Zaragoza,Esquerdinha,29,Left-Back,FC Porto,?,in,NA,Primera Division,2001,2001/2002
Real Zaragoza,Savo Milosevic,28,Centre-Forward,AC Parma,Loan,in,0,Primera Division,2001,2001/2002
Real Zaragoza,Luciano Galletti,21,Right Winger,Estudiantes,?,in,NA,Primera Division,2001,2001/2002
Real Zaragoza,Chaínho,26,Defensive Midfield,FC Porto,?,in,NA,Primera Division,2001,2001/2002
Real Zaragoza,Cani,19,Attacking Midfield,Utebo FC,"End of loanJun 30, 2001",in,0,Primera Division,2001,2001/2002
Real Zaragoza,Yordi,26,Centre-Forward,Blackburn,Loan,out,0,Primera Division,2001,2001/2002
Real Zaragoza,Marco Lanna,33,Centre-Back,Sampdoria,?,out,NA,Primera Division,2001,2001/2002
Real Zaragoza,Alen Peternac,29,Centre-Forward,Real Murcia,?,out,NA,Primera Division,2001,2001/2002
Real Zaragoza,Juan Esnáider,28,Centre-Forward,FC Porto,?,out,NA,Primera Division,2001,2001/2002
Real Zaragoza,Sergey Gurenko,28,Right-Back,AS Roma,"End of loanJun 30, 2001",out,0,Primera Division,2001,2001/2002
Real Zaragoza,Daniel Montenegro,22,Attacking Midfield,Marseille,"End of loanJun 30, 2001",out,0,Primera Division,2001,2001/2002
Real Betis Balompié,Joey Gudjónsson,21,Central Midfield,RKC Waalwijk,£5.06m,in,5.06,Primera Division,2001,2001/2002
Real Betis Balompié,João Tomás,26,Centre-Forward,Benfica,£4.50m,in,4.5,Primera Division,2001,2001/2002
Real Betis Balompié,Victor Ikpeba,28,Centre-Forward,Bor. Dortmund,Loan fee:£405k,in,0.405,Primera Division,2001,2001/2002
Real Betis Balompié,Washington Tais,28,Right-Back,Racing,?,in,NA,Primera Division,2001,2001/2002
Real Betis Balompié,José Antonio Calado,27,Central Midfield,Benfica,?,in,NA,Primera Division,2001,2001/2002
Real Betis Balompié,Ronny Gaspercic,32,Goalkeeper,CF Extremadura,?,in,NA,Primera Division,2001,2001/2002
Real Betis Balompié,Melli,17,Centre-Back,Betis B,-,in,0,Primera Division,2001,2001/2002
Real Betis Balompié,Dani,19,Centre-Forward,Betis B,-,in,0,Primera Division,2001,2001/2002
Real Betis Balompié,Juanito,24,Centre-Back,Betis B,-,in,0,Primera Division,2001,2001/2002
Real Betis Balompié,Diego Crosa,25,Centre-Back,Vélez Sarsfield,"End of loanJun 30, 2001",in,0,Primera Division,2001,2001/2002
Real Betis Balompié,Diego Crosa,25,Centre-Back,Boca Juniors,Loan fee:£180k,out,0.18,Primera Division,2001,2001/2002
Real Betis Balompié,Melli,17,Centre-Back,Poli Ejido,Loan,out,0,Primera Division,2001,2001/2002
Real Betis Balompié,Fabão,25,Centre-Back,Córdoba CF,Free Transfer,out,0,Primera Division,2001,2001/2002
Real Betis Balompié,Arzu,20,Defensive Midfield,Córdoba CF,Loan,out,0,Primera Division,2001,2001/2002
Real Betis Balompié,Juan Merino,30,Centre-Back,Recr. Huelva,Free Transfer,out,0,Primera Division,2001,2001/2002
Real Betis Balompié,Sebastián Romero,23,Central Midfield,Toulouse,?,out,NA,Primera Division,2001,2001/2002
Real Betis Balompié,Joaquín Valerio,28,Goalkeeper,Elche CF,?,out,NA,Primera Division,2001,2001/2002
Real Betis Balompié,Ángel Cuéllar,28,Forward,Gimnàstic,?,out,NA,Primera Division,2001,2001/2002
Real Betis Balompié,Víctor Torres Mestre,30,Left-Back,Varzim,?,out,NA,Primera Division,2001,2001/2002
Real Betis Balompié,Joaquín Bornes,26,Centre-Back,Recr. Huelva,?,out,NA,Primera Division,2001,2001/2002
Real Betis Balompié,José Gálvez,26,Centre-Forward,Burgos CF,Loan,out,0,Primera Division,2001,2001/2002
Real Betis Balompié,Roberto Solozábal,31,Centre-Back,Retired,-,out,0,Primera Division,2001,2001/2002
Real Betis Balompié,Michel Pavon,32,Central Midfield,Retired,-,out,0,Primera Division,2001,2001/2002
Real Betis Balompié,Jorge Otero,32,Defender,Atlético Madrid,,out,NA,Primera Division,2001,2001/2002
RCD Mallorca,Fatih Akyel,23,Right-Back,Galatasaray,£2.25m,in,2.25,Primera Division,2001,2001/2002
RCD Mallorca,Chino Losada,24,Centre-Forward,Real Oviedo,Loan,in,0,Primera Division,2001,2001/2002
RCD Mallorca,Ariel López,27,Forward,CF Gandía,?,in,NA,Primera Division,2001,2001/2002
RCD Mallorca,Alejandro Campano,22,Right Midfield,Sevilla FC,?,in,NA,Primera Division,2001,2001/2002
RCD Mallorca,Cristian Díaz,25,Left-Back,Udinese,?,in,NA,Primera Division,2001,2001/2002
RCD Mallorca,Veljko Paunovic,23,Centre-Forward,Atlético Madrid,Loan,in,0,Primera Division,2001,2001/2002
RCD Mallorca,Vicente,25,Defensive Midfield,Sporting Gijón,?,in,NA,Primera Division,2001,2001/2002
RCD Mallorca,Fredy,21,Left-Back,Felgueiras,?,in,NA,Primera Division,2001,2001/2002
RCD Mallorca,Alberto Cifuentes,22,Goalkeeper,RCD Mallorca B,-,in,0,Primera Division,2001,2001/2002
RCD Mallorca,Jonathan Fabbro,19,Centre-Forward,Mallorca U19,-,in,0,Primera Division,2001,2001/2002
RCD Mallorca,Jorge Quinteros,26,Centre-Forward,San Lorenzo,"End of loanJun 30, 2001",in,0,Primera Division,2001,2001/2002
RCD Mallorca,Finidi George,30,Right Winger,Ipswich,£3.78m,out,3.78,Primera Division,2001,2001/2002
RCD Mallorca,Fatih Akyel,23,Right-Back,Fenerbahce,£1.08m,out,1.08,Primera Division,2001,2001/2002
RCD Mallorca,Leo Biagini,24,Centre-Forward,Portsmouth,Loan,out,0,Primera Division,2001,2001/2002
RCD Mallorca,Germán Burgos,32,Goalkeeper,Atlético Madrid,?,out,NA,Primera Division,2001,2001/2002
RCD Mallorca,Emerson Loureiro Monteiro,22,Defender,Rio Branco,?,out,NA,Primera Division,2001,2001/2002
RCD Mallorca,Jorge Quinteros,26,Centre-Forward,Chacarita Jrs,?,out,NA,Primera Division,2001,2001/2002
RCD Mallorca,Jonathan Fabbro,19,Centre-Forward,Boca Juniors,?,out,NA,Primera Division,2001,2001/2002
RCD Mallorca,Lluís Carreras,28,Left-Back,Atlético Madrid,?,out,NA,Primera Division,2001,2001/2002
RCD Mallorca,Armando,30,Right-Back,Atlético Madrid,?,out,NA,Primera Division,2001,2001/2002
RCD Mallorca,Fredy,22,Left-Back,Felgueiras,?,out,NA,Primera Division,2001,2001/2002
RCD Mallorca,Jovan Stankovic,30,Left Midfield,Marseille,?,out,NA,Primera Division,2001,2001/2002
RCD Mallorca,Josemi,25,Forward,Levante,?,out,NA,Primera Division,2001,2001/2002
RCD Mallorca,Jorge Cordero,24,Midfielder,Udinese,,out,NA,Primera Division,2001,2001/2002
CA Osasuna,John Aloisi,25,Centre-Forward,Coventry,£1.62m,in,1.62,Primera Division,2001,2001/2002
CA Osasuna,Pablo Contreras,22,Centre-Back,Celta de Vigo,Loan,in,0,Primera Division,2001,2001/2002
CA Osasuna,Gerardo Rivero,26,Right Midfield,Almagro,?,in,NA,Primera Division,2001,2001/2002
CA Osasuna,Fernando,29,Left Midfield,Dep. La Coruña,Loan,in,0,Primera Division,2001,2001/2002
CA Osasuna,Manolo Sánchez,25,Left-Back,Celta de Vigo,Loan,in,0,Primera Division,2001,2001/2002
CA Osasuna,Daniel Montenegro,22,Attacking Midfield,Marseille,Loan,in,0,Primera Division,2001,2001/2002
CA Osasuna,Juan Carlos Unzué,34,Goalkeeper,Real Oviedo,?,in,NA,Primera Division,2001,2001/2002
