club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
FC Girondins Bordeaux,Diego Rolán,19,Centre-Forward,Defensor,£2.52m,in,2.52,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Julien Faubert,29,Defensive Midfield,Elazigspor,Free Transfer,in,0,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Evan Chevalier,20,Left Winger,G. Ajaccio,"End of loanJan 16, 2013",in,0,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Evan Chevalier,20,Left Winger,G. Bordeaux B,-,in,0,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Hadi Sacko,18,Right Winger,G. Bordeaux B,-,in,0,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Salif Sané,21,Centre-Back,AS Nancy,"End of loanJun 30, 2012",in,0,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Grzegorz Krychowiak,22,Defensive Midfield,FC Nantes,"End of loanJun 30, 2012",in,0,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Maxime Poundjé,19,Left-Back,Nîmes Olympique,"End of loanJun 30, 2012",in,0,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Yoan Gouffran,26,Left Winger,Newcastle,£1.80m,out,1.8,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Michaël Ciani,28,Centre-Back,Lazio,£1.35m,out,1.35,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Salif Sané,21,Centre-Back,AS Nancy,£1.08m,out,1.08,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Grzegorz Krychowiak,22,Defensive Midfield,Reims,£720k,out,0.72,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Matthieu Chalmé,32,Right-Back,AC Ajaccio,Loan,out,0,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Emiliano Sala,21,Centre-Forward,US Orléans,Loan,out,0,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Jussiê,29,Attacking Midfield,Al-Wasl,Loan,out,0,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Evan Chevalier,20,Left Winger,G. Ajaccio,Loan,out,0,Ligue 1,2012,2012/2013
FC Girondins Bordeaux,Anthony Modeste,24,Centre-Forward,SC Bastia,Loan,out,0,Ligue 1,2012,2012/2013
Olympique Marseille,Modou Sougou,28,Right Winger,CFR Cluj,£2.70m,in,2.7,Ligue 1,2012,2012/2013
Olympique Marseille,Lucas Mendes,22,Centre-Back,Coritiba FC,£2.07m,in,2.07,Ligue 1,2012,2012/2013
Olympique Marseille,Alaixys Romao,29,Defensive Midfield,FC Lorient,£1.80m,in,1.8,Ligue 1,2012,2012/2013
Olympique Marseille,Kassim Abdallah,25,Right-Back,CS Sedan,£450k,in,0.45,Ligue 1,2012,2012/2013
Olympique Marseille,Foued Kadir,29,Attacking Midfield,Valenciennes FC,£450k,in,0.45,Ligue 1,2012,2012/2013
Olympique Marseille,Brice Samba,18,Goalkeeper,AC Le Havre,£360k,in,0.36,Ligue 1,2012,2012/2013
Olympique Marseille,Joey Barton,29,Central Midfield,QPR,Loan,in,0,Ligue 1,2012,2012/2013
Olympique Marseille,Florian Raspentino,23,Centre-Forward,FC Nantes,Free Transfer,in,0,Ligue 1,2012,2012/2013
Olympique Marseille,Najib Ammari,20,Attacking Midfield,Rouen,"End of loanApr 9, 2013",in,0,Ligue 1,2012,2012/2013
Olympique Marseille,Rafidine Abdullah,18,Defensive Midfield,Marseille U19,-,in,0,Ligue 1,2012,2012/2013
Olympique Marseille,Najib Ammari,20,Attacking Midfield,Marseille B,-,in,0,Ligue 1,2012,2012/2013
Olympique Marseille,Leyti N'Diaye,26,Centre-Back,AC Ajaccio,"End of loanJun 30, 2012",in,0,Ligue 1,2012,2012/2013
Olympique Marseille,Pape M'Bow,24,Centre-Back,RAEC Mons,"End of loanJun 30, 2012",in,0,Ligue 1,2012,2012/2013
Olympique Marseille,Alexander N'Doumbou,20,Defensive Midfield,US Orléans,"End of loanJun 30, 2012",in,0,Ligue 1,2012,2012/2013
Olympique Marseille,Loïc Rémy,26,Centre-Forward,QPR,£9.45m,out,9.45,Ligue 1,2012,2012/2013
Olympique Marseille,César Azpilicueta,22,Right-Back,Chelsea,£7.92m,out,7.92,Ligue 1,2012,2012/2013
Olympique Marseille,Stéphane Mbia,26,Defensive Midfield,QPR,£5.40m,out,5.4,Ligue 1,2012,2012/2013
Olympique Marseille,Alou Diarra,31,Defensive Midfield,West Ham,£2.25m,out,2.25,Ligue 1,2012,2012/2013
Olympique Marseille,Charles Kaboré,25,Defensive Midfield,Kuban Krasnodar,£1.80m,out,1.8,Ligue 1,2012,2012/2013
Olympique Marseille,Florian Raspentino,23,Centre-Forward,Stade Brest 29,Loan,out,0,Ligue 1,2012,2012/2013
Olympique Marseille,Pape M'Bow,24,Centre-Back,SC Amiens,Loan,out,0,Ligue 1,2012,2012/2013
Olympique Marseille,Senah Mango,21,Centre-Back,ES Uzès PdG,Loan,out,0,Ligue 1,2012,2012/2013
Olympique Marseille,Brandão,32,Centre-Forward,Saint-Étienne,Free Transfer,out,0,Ligue 1,2012,2012/2013
Olympique Marseille,Alexander N'Doumbou,20,Defensive Midfield,US Orléans,Loan,out,0,Ligue 1,2012,2012/2013
Olympique Marseille,Chris Gadi,20,Right Winger,US Boulogne,Loan,out,0,Ligue 1,2012,2012/2013
Olympique Marseille,Najib Ammari,20,Attacking Midfield,Rouen,Loan,out,0,Ligue 1,2012,2012/2013
Olympique Marseille,Jean-Philippe Sabo,25,Left-Back,Without Club,-,out,0,Ligue 1,2012,2012/2013
Olympique Marseille,Andrade,33,Goalkeeper,Without Club,-,out,0,Ligue 1,2012,2012/2013
Olympique Marseille,Djimi Traoré,32,Centre-Back,Without Club,-,out,0,Ligue 1,2012,2012/2013
Stade Rennais FC,Sadio Diallo,21,Central Midfield,SC Bastia,£3.60m,in,3.6,Ligue 1,2012,2012/2013
Stade Rennais FC,Romain Alessandrini,23,Right Winger,Clermont Foot,£2.25m,in,2.25,Ligue 1,2012,2012/2013
