club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Bayern Munich,Javi Martínez,23,Defensive Midfield,Athletic,£36.00m,in,36,1 Bundesliga,2012,2012/2013
Bayern Munich,Mario Mandzukic,26,Centre-Forward,VfL Wolfsburg,£11.70m,in,11.7,1 Bundesliga,2012,2012/2013
Bayern Munich,Xherdan Shaqiri,20,Right Winger,FC Basel,£10.62m,in,10.62,1 Bundesliga,2012,2012/2013
Bayern Munich,Dante,28,Centre-Back,Bor. M'gladbach,£4.23m,in,4.23,1 Bundesliga,2012,2012/2013
Bayern Munich,Mitchell Weiser,18,Right-Back,1.FC Köln U19,£720k,in,0.72,1 Bundesliga,2012,2012/2013
Bayern Munich,Lukas Raeder,18,Goalkeeper,Schalke 04 U19,Free Transfer,in,0,1 Bundesliga,2012,2012/2013
Bayern Munich,Claudio Pizarro,33,Centre-Forward,Werder Bremen,Free Transfer,in,0,1 Bundesliga,2012,2012/2013
Bayern Munich,Tom Starke,31,Goalkeeper,TSG Hoffenheim,Free Transfer,in,0,1 Bundesliga,2012,2012/2013
Bayern Munich,Emre Can,18,Defensive Midfield,FC Bayern II,-,in,0,1 Bundesliga,2012,2012/2013
Bayern Munich,Patrick Weihrauch,18,Attacking Midfield,FC Bayern U19,-,in,0,1 Bundesliga,2012,2012/2013
Bayern Munich,Nils Petersen,23,Centre-Forward,Werder Bremen,Loan fee:£450k,out,0.45,1 Bundesliga,2012,2012/2013
Bayern Munich,Ivica Olic,32,Centre-Forward,VfL Wolfsburg,Free Transfer,out,0,1 Bundesliga,2012,2012/2013
Bayern Munich,Mitchell Weiser,18,Right-Back,1.FC K'lautern,Loan,out,0,1 Bundesliga,2012,2012/2013
Bayern Munich,Danijel Pranjic,30,Left-Back,Sporting CP,Free Transfer,out,0,1 Bundesliga,2012,2012/2013
Bayern Munich,Hans Jörg Butt,38,Goalkeeper,Retired,-,out,0,1 Bundesliga,2012,2012/2013
Bayern Munich,Breno,22,Centre-Back,Career break,-,out,0,1 Bundesliga,2012,2012/2013
Bayern Munich,Takashi Usami,20,Left Winger,Gamba Osaka,"End of loanJun 30, 2012",out,0,1 Bundesliga,2012,2012/2013
Borussia Dortmund,Marco Reus,23,Attacking Midfield,Bor. M'gladbach,£15.39m,in,15.39,1 Bundesliga,2012,2012/2013
Borussia Dortmund,Julian Schieber,23,Centre-Forward,VfB Stuttgart,£4.95m,in,4.95,1 Bundesliga,2012,2012/2013
Borussia Dortmund,Leonardo Bittencourt,18,Attacking Midfield,Energie Cottbus,£2.43m,in,2.43,1 Bundesliga,2012,2012/2013
Borussia Dortmund,Nuri Sahin,24,Defensive Midfield,Real Madrid,Loan fee:£900k,in,0.9,1 Bundesliga,2012,2012/2013
Borussia Dortmund,Oliver Kirch,29,Defensive Midfield,1.FC K'lautern,£315k,in,0.315,1 Bundesliga,2012,2012/2013
Borussia Dortmund,Koray Günter,17,Centre-Back,B. Dortmund U19,-,in,0,1 Bundesliga,2012,2012/2013
Borussia Dortmund,Zlatan Alomerovic,21,Goalkeeper,B. Dortmund II,-,in,0,1 Bundesliga,2012,2012/2013
Borussia Dortmund,Daniel Ginczek,21,Centre-Forward,VfL Bochum,"End of loanJun 30, 2012",in,0,1 Bundesliga,2012,2012/2013
