club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
FC Porto,Russell Latapy,25,Attacking Midfield,Coimbra,?,in,NA,Liga Nos,1994,1994/1995
FC Porto,Sergey Yuran,25,Centre-Forward,Benfica,?,in,NA,Liga Nos,1994,1994/1995
FC Porto,Ronald Baroni,26,Defender,Universitario,?,in,NA,Liga Nos,1994,1994/1995
FC Porto,Vasili Kulkov,28,Centre-Back,Benfica,?,in,NA,Liga Nos,1994,1994/1995
FC Porto,Mandla Zwane,21,Forward,Orlando Pirates,?,in,NA,Liga Nos,1994,1994/1995
FC Porto,Émerson,22,Defensive Midfield,Belenenses SAD,?,in,NA,Liga Nos,1994,1994/1995
FC Porto,Rui Barros,28,Attacking Midfield,Marseille,?,in,NA,Liga Nos,1994,1994/1995
FC Porto,Fernando Couto,24,Centre-Back,AC Parma,£2.43m,out,2.43,Liga Nos,1994,1994/1995
FC Porto,Mariano,18,Left-Back,Espinho,Free Transfer,out,0,Liga Nos,1994,1994/1995
FC Porto,Ion Timofte,26,Left Midfield,Boavista,?,out,NA,Liga Nos,1994,1994/1995
FC Porto,Rui Óscar,18,Right-Back,União Lamas,?,out,NA,Liga Nos,1994,1994/1995
FC Porto,Emil Kostadinov,26,Centre-Forward,Dep. La Coruña,?,out,NA,Liga Nos,1994,1994/1995
FC Porto,Vinha,27,Centre-Forward,Salgueiros,?,out,NA,Liga Nos,1994,1994/1995
FC Porto,Mandla Zwane,21,Forward,Penafiel,Loan,out,0,Liga Nos,1994,1994/1995
FC Porto,Paulo Pereira,28,Right-Back,Benfica,?,out,NA,Liga Nos,1994,1994/1995
Sporting CP,Emmanuel Amunike,23,Left Winger,MSV Duisburg,£1.58m,in,1.58,Liga Nos,1994,1994/1995
Sporting CP,Pedrosa,22,Central Midfield,Salgueiros,?,in,NA,Liga Nos,1994,1994/1995
Sporting CP,Carlos Xavier,32,Defensive Midfield,Real Sociedad,?,in,NA,Liga Nos,1994,1994/1995
Sporting CP,Ricardo Sá Pinto,21,Second Striker,Salgueiros,?,in,NA,Liga Nos,1994,1994/1995
Sporting CP,Oceano Cruz,31,Defensive Midfield,Real Sociedad,?,in,NA,Liga Nos,1994,1994/1995
Sporting CP,Chiquinho Conde,28,Centre-Forward,Vitória Setúbal,?,in,NA,Liga Nos,1994,1994/1995
Sporting CP,Noureddine Naybet,24,Centre-Back,FC Nantes,?,in,NA,Liga Nos,1994,1994/1995
Sporting CP,Nuno Valente,19,Left-Back,Portimonense,?,in,NA,Liga Nos,1994,1994/1995
Sporting CP,Marco Aurelio,27,Centre-Back,União Madeira,?,in,NA,Liga Nos,1994,1994/1995
Sporting CP,Luis Vasco,27,Goalkeeper,Famalicão,?,in,NA,Liga Nos,1994,1994/1995
Sporting CP,Dani,17,Attacking Midfield,Sporting U19,-,in,0,Liga Nos,1994,1994/1995
Sporting CP,Beto,18,Centre-Back,Sporting U19,-,in,0,Liga Nos,1994,1994/1995
Sporting CP,Rui Varão,17,Attacking Midfield,Sporting U19,-,in,0,Liga Nos,1994,1994/1995
Sporting CP,Miguel Gama,16,Centre-Back,Sporting U19,-,in,0,Liga Nos,1994,1994/1995
Sporting CP,Paulo Sousa,23,Central Midfield,Juventus,£3.60m,out,3.6,Liga Nos,1994,1994/1995
Sporting CP,Porfírio,20,Left Midfield,Tirsense,Loan,out,0,Liga Nos,1994,1994/1995
Sporting CP,Carlos Jorge,27,Centre-Back,Marítimo,?,out,NA,Liga Nos,1994,1994/1995
Sporting CP,Beto,18,Centre-Back,União Lamas,Loan,out,0,Liga Nos,1994,1994/1995
Sporting CP,Stan Valckx,31,Sweeper,PSV Eindhoven,?,out,NA,Liga Nos,1994,1994/1995
Sporting CP,Pedro Franco,20,Centre-Back,Nacional,?,out,NA,Liga Nos,1994,1994/1995
Sporting CP,Amaral,24,Right Winger,Benfica,?,out,NA,Liga Nos,1994,1994/1995
Sporting CP,Renato,18,Midfielder,Torreense,?,out,NA,Liga Nos,1994,1994/1995
Sporting CP,Jorge Cadete,26,Centre-Forward,Brescia,?,out,NA,Liga Nos,1994,1994/1995
Sporting CP,Poejo,20,Defensive Midfield,Leiria,?,out,NA,Liga Nos,1994,1994/1995
Sporting CP,José Leal,29,Left-Back,Belenenses SAD,?,out,NA,Liga Nos,1994,1994/1995
Sporting CP,João Paulo,17,Centre-Forward,Sporting U19,-,out,0,Liga Nos,1994,1994/1995
SL Benfica,Edílson,22,Centre-Forward,Palmeiras,Free Transfer,in,0,Liga Nos,1994,1994/1995
SL Benfica,Paulao,27,Centre-Back,Grêmio,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,Rui Esteves,27,Midfielder,Vitória Setúbal,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,Paulo Bento,25,Defensive Midfield,Vit. Guimarães,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,Michel Preud'homme,35,Goalkeeper,KV Mechelen,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,Nelo,26,Central Midfield,Boavista,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,Amaral,24,Right Winger,Sporting CP,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,Mario Stanic,22,Right Winger,Sporting Gijón,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,Dimas,25,Left-Back,Vit. Guimarães,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,Paulo Pereira,28,Right-Back,FC Porto,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,José Fernando Tavares,29,Midfielder,Boavista,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,Paiva,21,Defensive Midfield,Marítimo,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,José Tavares,29,Central Midfield,Boavista,?,in,NA,Liga Nos,1994,1994/1995
SL Benfica,Claudio Caniggia,27,Right Winger,Without Club,-,in,0,Liga Nos,1994,1994/1995
SL Benfica,José Dominguez,20,Left Winger,Fafe,"End of loanJun 30, 1994",in,0,Liga Nos,1994,1994/1995
SL Benfica,Aleksandr Mostovoy,25,Central Midfield,SM Caen,"End of loanJun 30, 1994",in,0,Liga Nos,1994,1994/1995
SL Benfica,Paulo Madeira,23,Centre-Back,Marítimo,"End of loanJun 30, 1994",in,0,Liga Nos,1994,1994/1995
SL Benfica,Eduard Abazi,30,Left-Back,HNK Sibenik,"End of loanJun 30, 1994",in,0,Liga Nos,1994,1994/1995
SL Benfica,Rui Costa,22,Attacking Midfield,Fiorentina,£4.95m,out,4.95,Liga Nos,1994,1994/1995
SL Benfica,Stefan Schwarz,25,Central Midfield,Arsenal,£900k,out,0.9,Liga Nos,1994,1994/1995
SL Benfica,Aleksandr Mostovoy,25,Central Midfield,R. Strasbourg,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,Abel Silva,25,Right-Back,Vitória Setúbal,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,Pedro Roma,23,Goalkeeper,Coimbra,Loan,out,0,Liga Nos,1994,1994/1995
SL Benfica,Sergey Yuran,25,Centre-Forward,FC Porto,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,Silvino Louro,35,Goalkeeper,Vitória Setúbal,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,Aílton,25,Centre-Forward,São Paulo,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,Pedro Henriques,20,Left-Back,Vitória Setúbal,Loan,out,0,Liga Nos,1994,1994/1995
SL Benfica,Rui Esteves,27,Midfielder,Birmingham,Loan,out,0,Liga Nos,1994,1994/1995
SL Benfica,Paulo Santos,21,Goalkeeper,Penafiel,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,Vasili Kulkov,28,Centre-Back,FC Porto,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,Jovica Simanic,NA,Centre-Back,Boavista,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,Eduard Abazi,30,Left-Back,Boavista,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,Nuno Afonso,19,Centre-Back,Belenenses SAD,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,Mozer,34,Centre-Back,Kashima Antlers,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,José Dominguez,20,Left Winger,Birmingham,?,out,NA,Liga Nos,1994,1994/1995
SL Benfica,Rui Águas,34,Centre-Forward,Estrela Amadora,?,out,NA,Liga Nos,1994,1994/1995
