club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
FC Girondins Bordeaux,William Prunier,26,Centre-Back,Marseille,?,in,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Daniel Dutuel,26,Attacking Midfield,Marseille,?,in,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Laurent Fournier,29,Defensive Midfield,Paris SG,?,in,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Anthony Bancarel,23,Centre-Forward,Toulouse,?,in,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Franck Histilloles,21,Midfielder,G. Bordeaux B,-,in,0,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Geoffray Toyes,21,Right-Back,G. Bordeaux B,-,in,0,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Valdeir,26,Second Striker,Flamengo,"End of loanJun 30, 1994",in,0,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Richard Witschge,25,Central Midfield,Blackburn,?,out,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Márcio Santos,24,Centre-Back,Fiorentina,?,out,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Christophe Vecchioni,25,Defender,Toulouse,?,out,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Marcel Dib,33,Central Midfield,Marseille,?,out,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Stéphane Plancque,33,Attacking Midfield,Toulouse,?,out,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Laurent Croci,29,Defensive Midfield,FC Sochaux,?,out,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Stéphane Paille,29,Centre-Forward,Olympique Lyon,?,out,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Philippe Vercruysse,32,Attacking Midfield,FC Metz,?,out,NA,Ligue 1,1994,1994/1995
FC Girondins Bordeaux,Eric Guérit,30,Defensive Midfield,Retired,-,out,0,Ligue 1,1994,1994/1995
AS Monaco,Fabien Piveteau,30,Goalkeeper,AC Le Havre,?,in,NA,Ligue 1,1994,1994/1995
AS Monaco,Sonny Anderson,23,Centre-Forward,Marseille,?,in,NA,Ligue 1,1994,1994/1995
AS Monaco,Mickaël Madar,26,Centre-Forward,Cannes,?,in,NA,Ligue 1,1994,1994/1995
AS Monaco,Christophe Buffat,24,Forward,Olympique Alès,?,in,NA,Ligue 1,1994,1994/1995
AS Monaco,Dan Petersen,22,Centre-Forward,Ajax,?,in,NA,Ligue 1,1994,1994/1995
AS Monaco,Éric Di Meco,30,Left-Back,Marseille,?,in,NA,Ligue 1,1994,1994/1995
AS Monaco,Manuel dos Santos,20,Left-Back,Monaco B,-,in,0,Ligue 1,1994,1994/1995
AS Monaco,Thierry Henry,16,Centre-Forward,Monaco U19,-,in,0,Ligue 1,1994,1994/1995
AS Monaco,Bruno Irles,18,Defender,Monaco U19,-,in,0,Ligue 1,1994,1994/1995
AS Monaco,Yannick Baret,21,Defensive Midfield,Monaco B,-,in,0,Ligue 1,1994,1994/1995
AS Monaco,Jürgen Klinsmann,29,Centre-Forward,Spurs,£2.48m,out,2.48,Ligue 1,1994,1994/1995
AS Monaco,Sébastien Hamel,18,Goalkeeper,AC Le Havre,Free Transfer,out,0,Ligue 1,1994,1994/1995
AS Monaco,Amara Simba,32,Centre-Forward,SM Caen,?,out,NA,Ligue 1,1994,1994/1995
AS Monaco,Erwan Manac'h,23,Sweeper,Toulouse,?,out,NA,Ligue 1,1994,1994/1995
AS Monaco,Christian Perez,31,Attacking Midfield,LOSC Lille,?,out,NA,Ligue 1,1994,1994/1995
