club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Milan AC,Paolo Di Canio,26,Centre-Forward,Juventus,£675k,in,0.675,Serie A,1994,1994/1995
Milan AC,Ruud Gullit,31,Second Striker,Sampdoria,£540k,in,0.54,Serie A,1994,1994/1995
Milan AC,Massimo Orlando,23,Forward,Fiorentina,?,in,NA,Serie A,1994,1994/1995
Milan AC,Gianluca Sordo,24,Right Midfield,Torino,?,in,NA,Serie A,1994,1994/1995
Milan AC,Alessandro Melli,24,Centre-Forward,Sampdoria,?,in,NA,Serie A,1994,1994/1995
Milan AC,Giovanni Stroppa,26,Attacking Midfield,Foggia,?,in,NA,Serie A,1994,1994/1995
Milan AC,Enzo Gambaro,28,Left-Back,Fiorentina,"End of loanNov 1, 1994",in,0,Serie A,1994,1994/1995
Milan AC,Cristian Brocchi,18,Central Midfield,Milan U19,-,in,0,Serie A,1994,1994/1995
Milan AC,Roberto Colombo,18,Goalkeeper,Milan U19,-,in,0,Serie A,1994,1994/1995
Milan AC,Angelo Carbone,27,Right Midfield,Fiorentina,"End of loanJun 30, 1995",in,0,Serie A,1994,1994/1995
Milan AC,Francesco Cozza,20,Attacking Midfield,Reggiana,"End of loanSep 30, 1994",in,0,Serie A,1994,1994/1995
Milan AC,Massimo Oddo,18,Right-Back,Milan U19,-,in,0,Serie A,1994,1994/1995
Milan AC,Francesco De Francesco,16,Second Striker,Milan U19,-,in,0,Serie A,1994,1994/1995
Milan AC,Enzo Gambaro,28,Left-Back,SSC Napoli,"End of loanJun 30, 1994",in,0,Serie A,1994,1994/1995
Milan AC,Giovane Elber,21,Centre-Forward,Grasshoppers,"End of loanJun 30, 1994",in,0,Serie A,1994,1994/1995
Milan AC,Carlo Cudicini,20,Goalkeeper,Como,"End of loanJun 30, 1994",in,0,Serie A,1994,1994/1995
Milan AC,Giuseppe Cardone,20,Right-Back,Pavia,"End of loanJun 30, 1994",in,0,Serie A,1994,1994/1995
Milan AC,Jean-Pierre Papin,30,Centre-Forward,Bayern Munich,£2.48m,out,2.48,Serie A,1994,1994/1995
Milan AC,Giovane Elber,21,Centre-Forward,VfB Stuttgart,£1.44m,out,1.44,Serie A,1994,1994/1995
Milan AC,Brian Laudrup,25,Right Winger,Rangers,Free Transfer,out,0,Serie A,1994,1994/1995
Milan AC,Ruud Gullit,32,Second Striker,Sampdoria,?,out,NA,Serie A,1994,1994/1995
Milan AC,Roberto Lorenzini,28,Left-Back,Torino,?,out,NA,Serie A,1994,1994/1995
Milan AC,Fernando De Napoli,30,Central Midfield,Reggiana,?,out,NA,Serie A,1994,1994/1995
Milan AC,Marco Pullo,26,Defender,Pro Sesto,?,out,NA,Serie A,1994,1994/1995
Milan AC,Francesco Cozza,20,Attacking Midfield,Vicenza,Loan,out,0,Serie A,1994,1994/1995
Milan AC,Francesco Cozza,20,Attacking Midfield,Reggiana,Loan,out,0,Serie A,1994,1994/1995
Milan AC,Florin Raducioiu,24,Centre-Forward,Espanyol,?,out,NA,Serie A,1994,1994/1995
