club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Atlético Madrid,Diego Simeone,24,Central Midfield,Sevilla FC,£2.25m,in,2.25,Primera Division,1994,1994/1995
Atlético Madrid,Adolfo Valencia,26,Centre-Forward,Bayern Munich,£2.03m,in,2.03,Primera Division,1994,1994/1995
Atlético Madrid,Santi Denia,20,Centre-Back,Albacete,Free Transfer,in,0,Primera Division,1994,1994/1995
Atlético Madrid,Igor Dobrovolski,26,Attacking Midfield,Dinamo Moscow,?,in,NA,Primera Division,1994,1994/1995
Atlético Madrid,Iván Rocha,25,Left-Back,Real Valladolid,?,in,NA,Primera Division,1994,1994/1995
Atlético Madrid,Delfí Geli,25,Right-Back,Albacete,?,in,NA,Primera Division,1994,1994/1995
Atlético Madrid,Juan Carlos,21,Forward,Atl. Madrid B,-,in,0,Primera Division,1994,1994/1995
Atlético Madrid,Patxi Ferreira,27,Centre-Back,Sevilla FC,"End of loanJun 30, 1994",in,0,Primera Division,1994,1994/1995
Atlético Madrid,Juanito,29,Centre-Back,Sevilla FC,?,out,NA,Primera Division,1994,1994/1995
Atlético Madrid,Moacir,24,Midfielder,Corinthians,?,out,NA,Primera Division,1994,1994/1995
Atlético Madrid,Juan Carlos,21,Forward,CA Marbella,Loan,out,0,Primera Division,1994,1994/1995
Atlético Madrid,José Soler,27,Midfielder,CA Osasuna,Loan,out,0,Primera Division,1994,1994/1995
Atlético Madrid,Mami Quevedo,25,Central Midfield,Real Valladolid,?,out,NA,Primera Division,1994,1994/1995
Atlético Madrid,Juanma Alamillos,21,Defender,CD Toledo,?,out,NA,Primera Division,1994,1994/1995
Atlético Madrid,Miguel Ángel Benítez,24,Centre-Forward,Mérida UD,?,out,NA,Primera Division,1994,1994/1995
Atlético Madrid,Luis García,25,Forward,Real Sociedad,?,out,NA,Primera Division,1994,1994/1995
Atlético Madrid,Pizo Gómez,30,Midfielder,CA Osasuna,?,out,NA,Primera Division,1994,1994/1995
Atlético Madrid,Juan Sabas,27,Forward,Real Betis,?,out,NA,Primera Division,1994,1994/1995
Atlético Madrid,Serge-Alain Maguy,24,Midfielder,ASEC Mimosas,?,out,NA,Primera Division,1994,1994/1995
FC Barcelona,Xabier Eskurza,24,Central Midfield,Athletic,£3.60m,in,3.6,Primera Division,1994,1994/1995
FC Barcelona,Gheorghe Hagi,29,Attacking Midfield,Brescia,£3.60m,in,3.6,Primera Division,1994,1994/1995
FC Barcelona,Abelardo,24,Centre-Back,Sporting Gijón,£2.70m,in,2.7,Primera Division,1994,1994/1995
FC Barcelona,Xavier Escaich,25,Centre-Forward,Sporting Gijón,£1.08m,in,1.08,Primera Division,1994,1994/1995
FC Barcelona,Igor Korneev,26,Right Winger,Espanyol,Free Transfer,in,0,Primera Division,1994,1994/1995
