club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
1.FC Kaiserslautern,Uwe Fuchs,26,Centre-Forward,1. FC Köln,£585k,in,0.585,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Michael Lusch,29,Right Midfield,Bor. Dortmund,£428k,in,0.428,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Claus Reitmaier,29,Goalkeeper,Stuttg. Kickers,£360k,in,0.36,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Pavel Kuka,25,Centre-Forward,Slavia Prag,?,in,NA,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Andreas Brehme,32,Left-Back,Real Zaragoza,?,in,NA,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Ciriaco Sforza,23,Central Midfield,Grasshoppers,?,in,NA,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Bernhard Winkler,27,Centre-Forward,SC Fortuna Köln,"End of loanJun 30, 1993",in,0,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Jürgen Degen,25,Centre-Forward,F. Düsseldorf,"End of loanJun 30, 1993",in,0,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Guido Hoffmann,27,Attacking Midfield,Bay. Leverkusen,"End of loanJun 30, 1993",in,0,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Marcel Witeczek,24,Centre-Forward,Bayern Munich,£2.25m,out,2.25,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Michael Zeyer,25,Central Midfield,Waldh. Mannheim,£315k,out,0.315,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Thomas Vogel,28,Centre-Forward,TeBe Berlin,Free Transfer,out,0,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Thomas Richter,26,Defensive Midfield,Hertha BSC,Free Transfer,out,0,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Demir Hotic,31,Centre-Forward,Fenerbahce,Free Transfer,out,0,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Bjarne Goldbaek,25,Central Midfield,TeBe Berlin,?,out,NA,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Michael Serr,30,Goalkeeper,Saarbrücken,?,out,NA,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Bernhard Winkler,27,Centre-Forward,1860 Munich,?,out,NA,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Elvis Hajradinovic,20,Defender,B. Dortmund II,?,out,NA,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Frank Lelle,28,Midfielder,FC 08 Homburg,?,out,NA,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Guido Hoffmann,27,Attacking Midfield,SV Wehen,?,out,NA,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Marcus Marin,27,Centre-Forward,FC St. Pauli,Loan,out,0,1 Bundesliga,1993,1993/1994
1.FC Kaiserslautern,Tom Dooley,32,Centre-Back,Career break,-,out,0,1 Bundesliga,1993,1993/1994
1. FC Köln,Stefan Kohn,27,Centre-Forward,Werder Bremen,£698k,in,0.698,1 Bundesliga,1993,1993/1994
1. FC Köln,Ralf Hauptmann,24,Defensive Midfield,Dynamo Dresden,£428k,in,0.428,1 Bundesliga,1993,1993/1994
1. FC Köln,Tomasz Zdebel,20,Defensive Midfield,RW Essen,Free Transfer,in,0,1 Bundesliga,1993,1993/1994
1. FC Köln,Michael Kraft,27,Goalkeeper,Bakirköyspor,Free Transfer,in,0,1 Bundesliga,1993,1993/1994
1. FC Köln,Toni Polster,29,Centre-Forward,Rayo Vallecano,Free Transfer,in,0,1 Bundesliga,1993,1993/1994
1. FC Köln,Stephan Paßlack,22,Centre-Back,Bay. Uerdingen,Loan,in,0,1 Bundesliga,1993,1993/1994
1. FC Köln,Revaz Arveladze,24,Midfielder,Dinamo Tbilisi,Loan,in,0,1 Bundesliga,1993,1993/1994
1. FC Köln,Rudi Müller,32,Centre-Forward,Wuppertaler SV,?,in,NA,1 Bundesliga,1993,1993/1994
1. FC Köln,Carsten Jancker,18,Centre-Forward,1.FC Köln U19,-,in,0,1 Bundesliga,1993,1993/1994
1. FC Köln,Edward Sarpei,24,Left Midfield,1.FC Köln II,-,in,0,1 Bundesliga,1993,1993/1994
1. FC Köln,Frank Ordenewitz,28,Centre-Forward,JEF Utd. Chiba,£585k,out,0.585,1 Bundesliga,1993,1993/1994
1. FC Köln,Uwe Fuchs,26,Centre-Forward,1.FC K'lautern,£585k,out,0.585,1 Bundesliga,1993,1993/1994
1. FC Köln,Henri Fuchs,23,Centre-Forward,Dynamo Dresden,£450k,out,0.45,1 Bundesliga,1993,1993/1994
1. FC Köln,André Trulsen,28,Centre-Back,SV Lurup,Free Transfer,out,0,1 Bundesliga,1993,1993/1994
1. FC Köln,Andrzej Kobylanski,22,Left Midfield,TeBe Berlin,Free Transfer,out,0,1 Bundesliga,1993,1993/1994
1. FC Köln,Adrian Spyrka,25,Central Midfield,RW Essen,?,out,NA,1 Bundesliga,1993,1993/1994
1. FC Köln,Jann Jensen,24,Centre-Back,VfL Wolfsburg,?,out,NA,1 Bundesliga,1993,1993/1994
