club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
SL Benfica,Paulo Futre,27,Left Winger,Atlético Madrid,£900k,in,0.9,Liga Nos,1993,1993/1994
SL Benfica,Pedro Roma,23,Goalkeeper,Gil Vicente,?,in,NA,Liga Nos,1993,1993/1994
SL Benfica,Paulo Santos,20,Goalkeeper,Olivais,?,in,NA,Liga Nos,1993,1993/1994
SL Benfica,Eduard Abazi,29,Left-Back,Grazer AK,?,in,NA,Liga Nos,1993,1993/1994
SL Benfica,Jovica Simanic,NA,Centre-Back,Stuttgart II,?,in,NA,Liga Nos,1993,1993/1994
SL Benfica,Abel Xavier,20,Right-Back,Estrela Amadora,?,in,NA,Liga Nos,1993,1993/1994
SL Benfica,Aílton,24,Centre-Forward,Atlético-MG,?,in,NA,Liga Nos,1993,1993/1994
SL Benfica,Pedro Henriques,18,Left-Back,Benfica U19,-,in,0,Liga Nos,1993,1993/1994
SL Benfica,José Dominguez,19,Left Winger,Sintrense,"End of loanJun 30, 1993",in,0,Liga Nos,1993,1993/1994
SL Benfica,Paulo Futre,27,Left Winger,Marseille,£4.05m,out,4.05,Liga Nos,1993,1993/1994
SL Benfica,Pedro Roma,22,Goalkeeper,Gil Vicente,Loan,out,0,Liga Nos,1993,1993/1994
SL Benfica,António Pacheco,26,Left Winger,Sporting CP,?,out,NA,Liga Nos,1993,1993/1994
SL Benfica,Eduard Abazi,29,Left-Back,HNK Sibenik,Loan,out,0,Liga Nos,1993,1993/1994
SL Benfica,Aleksandr Mostovoy,25,Central Midfield,SM Caen,Loan,out,0,Liga Nos,1993,1993/1994
SL Benfica,Fernando Mendes,26,Left-Back,Estrela Amadora,?,out,NA,Liga Nos,1993,1993/1994
SL Benfica,José Carlos,26,Right-Back,Estrela Amadora,?,out,NA,Liga Nos,1993,1993/1994
SL Benfica,Luis Mariano,24,Central Midfield,Ovarense,?,out,NA,Liga Nos,1993,1993/1994
SL Benfica,Paulo Sousa,22,Central Midfield,Sporting CP,?,out,NA,Liga Nos,1993,1993/1994
SL Benfica,José Dominguez,19,Left Winger,Fafe,Loan,out,0,Liga Nos,1993,1993/1994
SL Benfica,Paulo Madeira,22,Centre-Back,Marítimo,Loan,out,0,Liga Nos,1993,1993/1994
FC Porto,Ljubinko Drulovic,25,Left Winger,Gil Vicente,Free Transfer,in,0,Liga Nos,1993,1993/1994
FC Porto,Secretário,23,Right-Back,Braga,?,in,NA,Liga Nos,1993,1993/1994
FC Porto,Vinha,26,Centre-Forward,Salgueiros,?,in,NA,Liga Nos,1993,1993/1994
FC Porto,António Folha,22,Left Winger,Braga,?,in,NA,Liga Nos,1993,1993/1994
FC Porto,Paulo Pereira,27,Right-Back,Vit. Guimarães,?,in,NA,Liga Nos,1993,1993/1994
FC Porto,Cândido Rego,22,Goalkeeper,Lousanense,?,in,NA,Liga Nos,1993,1993/1994
FC Porto,Vítor Nóvoa,30,Goalkeeper,Chaves,?,in,NA,Liga Nos,1993,1993/1994
FC Porto,Rui Óscar,17,Right-Back,FC Porto U19,-,in,0,Liga Nos,1993,1993/1994
FC Porto,Petar Mihtarski,27,Forward,Famalicão,"End of loanSep 1, 1993",in,0,Liga Nos,1993,1993/1994
FC Porto,Mariano,17,Left-Back,FC Porto U19,-,in,0,Liga Nos,1993,1993/1994
FC Porto,Antonio Carlos,29,Central Midfield,América,?,out,NA,Liga Nos,1993,1993/1994
FC Porto,Morgado,23,Left-Back,Famalicão,?,out,NA,Liga Nos,1993,1993/1994
FC Porto,Tozé,28,Forward,Gil Vicente,?,out,NA,Liga Nos,1993,1993/1994
FC Porto,Bino,20,Defensive Midfield,Salgueiros,?,out,NA,Liga Nos,1993,1993/1994
FC Porto,Valente,28,Goalkeeper,Boavista,?,out,NA,Liga Nos,1993,1993/1994
FC Porto,Paulinho McLaren,23,Forward,Internacion.-RS,?,out,NA,Liga Nos,1993,1993/1994
FC Porto,Petar Mihtarski,27,Forward,OFK Pirin,?,out,NA,Liga Nos,1993,1993/1994
FC Porto,Jorge Silva,21,Goalkeeper,Rio Ave FC,Loan,out,0,Liga Nos,1993,1993/1994
FC Porto,Lubomir Vlk,28,Left-Back,TJ Vitkovice,?,out,NA,Liga Nos,1993,1993/1994
FC Porto,Toni,21,Centre-Forward,Braga,?,out,NA,Liga Nos,1993,1993/1994
FC Porto,Neves,22,Right-Back,Braga,?,out,NA,Liga Nos,1993,1993/1994
Sporting CP,Budimir Vujacic,29,Centre-Back,Partizan,?,in,NA,Liga Nos,1993,1993/1994
Sporting CP,Costinha,19,Goalkeeper,Boavista,?,in,NA,Liga Nos,1993,1993/1994
Sporting CP,Pedro Franco,19,Centre-Back,Odivelas,?,in,NA,Liga Nos,1993,1993/1994
Sporting CP,Paulo Sousa,22,Central Midfield,Benfica,?,in,NA,Liga Nos,1993,1993/1994
Sporting CP,António Pacheco,26,Left Winger,Benfica,?,in,NA,Liga Nos,1993,1993/1994
Sporting CP,Zoran Lemajic,32,Goalkeeper,Boavista,?,in,NA,Liga Nos,1993,1993/1994
Sporting CP,João Paulo,16,Centre-Forward,Sporting U19,-,in,0,Liga Nos,1993,1993/1994
Sporting CP,Renato,17,Midfielder,Sporting U19,-,in,0,Liga Nos,1993,1993/1994
Sporting CP,Bilro,22,Right-Back,Leiria,?,out,NA,Liga Nos,1993,1993/1994
Sporting CP,Sérgio,27,Goalkeeper,Coimbra,?,out,NA,Liga Nos,1993,1993/1994
Sporting CP,Luís Manuel,22,Defensive Midfield,Salgueiros,?,out,NA,Liga Nos,1993,1993/1994
Sporting CP,Pedro Barny,26,Centre-Back,Boavista,?,out,NA,Liga Nos,1993,1993/1994
Sporting CP,Sergiy Shcherbakov,22,Attacking Midfield,Retired,-,out,0,Liga Nos,1993,1993/1994
Boavista Porto FC,Alex Dias,21,Centre-Forward,Goiás EC,Free Transfer,in,0,Liga Nos,1993,1993/1994
Boavista Porto FC,Valente,28,Goalkeeper,FC Porto,?,in,NA,Liga Nos,1993,1993/1994
Boavista Porto FC,Castro,24,Goalkeeper,Paredes,?,in,NA,Liga Nos,1993,1993/1994
Boavista Porto FC,Pedro Barny,26,Centre-Back,Sporting CP,?,in,NA,Liga Nos,1993,1993/1994
Boavista Porto FC,Tó Luis,25,Goalkeeper,Coimbra,?,in,NA,Liga Nos,1993,1993/1994
Boavista Porto FC,Luciano,24,Centre-Forward,Remo,?,in,NA,Liga Nos,1993,1993/1994
Boavista Porto FC,Costinha,19,Goalkeeper,Sporting CP,?,out,NA,Liga Nos,1993,1993/1994
Boavista Porto FC,Tozé,24,Centre-Forward,Salgueiros,?,out,NA,Liga Nos,1993,1993/1994
Boavista Porto FC,Marlon Brandão,30,Forward,Real Valladolid,?,out,NA,Liga Nos,1993,1993/1994
Boavista Porto FC,Zoran Lemajic,32,Goalkeeper,Sporting CP,?,out,NA,Liga Nos,1993,1993/1994
Boavista Porto FC,Samuel,26,Centre-Back,Vit. Guimarães,?,out,NA,Liga Nos,1993,1993/1994
CS Marítimo,Paulo Duarte,24,Centre-Back,Salgueiros,?,in,NA,Liga Nos,1993,1993/1994
CS Marítimo,Paulo Madeira,22,Centre-Back,Benfica,Loan,in,0,Liga Nos,1993,1993/1994
CS Marítimo,Alexander Bunbury,26,Forward,West Ham,?,in,NA,Liga Nos,1993,1993/1994
CS Marítimo,Wilson Gottardo,30,Centre-Back,Flamengo,?,in,NA,Liga Nos,1993,1993/1994
CS Marítimo,Eusébio,19,Left-Back,Marítimo U19,-,in,0,Liga Nos,1993,1993/1994
CS Marítimo,Paulo Alves,24,Centre-Forward,Braga,Loan,out,0,Liga Nos,1993,1993/1994
CS Marítimo,Bruno Fernandes,19,Central Midfield,Camacha,Loan,out,0,Liga Nos,1993,1993/1994
CS Marítimo,Christian,18,Centre-Forward,Estrela Amadora,?,out,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Filgueira,26,Centre-Back,Chaves,?,in,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Sérgio Araújo,29,Forward,Ponte Preta,?,in,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Rui Gregório,24,Centre-Back,Belenenses SAD,?,in,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Rui Esteves,26,Midfielder,Torreense,?,in,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Tomislav Ivkovic,33,Goalkeeper,Estoril,?,in,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Chiquinho,30,Attacking Midfield,Braga,?,in,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Clint Marcelle,24,Midfielder,Rio Ave FC,?,out,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Nuno Santos,20,Goalkeeper,Operário,Loan,out,0,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Milorad Bajovic,29,Midfielder,Retired,-,out,0,Liga Nos,1993,1993/1994
CF Estrela Amadora,Christian,18,Centre-Forward,Marítimo,?,in,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora,Paulinho,27,Centre-Back,Estoril,?,in,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora,Fernando Mendes,26,Left-Back,Benfica,?,in,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora,José Carlos,26,Right-Back,Benfica,?,in,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora,Tico-Tico,19,Centre-Forward,Maputo,?,in,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora,Abel Xavier,20,Right-Back,Benfica,?,out,NA,Liga Nos,1993,1993/1994
