club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
FC Girondins Bordeaux,Youssouf Fofana,26,Left Winger,Monaco,?,in,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Philippe Vercruysse,31,Attacking Midfield,Nîmes Olympique,?,in,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Richard Witschge,23,Central Midfield,FC Barcelona,?,in,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Stéphane Paille,28,Centre-Forward,SM Caen,?,in,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Marcel Dib,32,Central Midfield,Monaco,?,in,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,François Grenet,18,Right-Back,Bordeaux U19,-,in,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Valdeir,26,Second Striker,São Paulo,"End of loanJan 30, 1994",in,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Régis Castant,19,Right Midfield,G. Bordeaux B,-,in,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Stéphan Lerda,22,Centre-Back,Nîmes Olympique,-,in,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Yannick Fischer,18,Centre-Back,G. Bordeaux B,-,in,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Valdeir,26,Second Striker,Flamengo,Loan,out,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Valdeir,25,Second Striker,São Paulo,Loan,out,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Philippe Sence,30,Goalkeeper,Nîmes Olympique,?,out,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Patrice Marquet,26,Attacking Midfield,Lens,?,out,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Michel Flos,28,Midfielder,FC Istres,?,out,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Ronan Salaün,24,Midfielder,SM Caen,?,out,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Bernard Gimenez,27,Midfielder,Nîmes Olympique,?,out,NA,Ligue 1,1993,1993/1994
AS Monaco,Victor Ikpeba,20,Centre-Forward,RC Lüttich,?,in,NA,Ligue 1,1993,1993/1994
AS Monaco,Sam Dominique Abouo,19,Centre-Back,ASEC Mimosas,?,in,NA,Ligue 1,1993,1993/1994
AS Monaco,Franck Passi,27,Defensive Midfield,SC Toulon 83,?,in,NA,Ligue 1,1993,1993/1994
AS Monaco,Amara Simba,31,Centre-Forward,Paris SG,?,in,NA,Ligue 1,1993,1993/1994
AS Monaco,Enzo Scifo,27,Attacking Midfield,Torino,?,in,NA,Ligue 1,1993,1993/1994
AS Monaco,Laurent Viaud,23,Defensive Midfield,SCO Angers,?,in,NA,Ligue 1,1993,1993/1994
AS Monaco,Sébastien Hamel,17,Goalkeeper,Monaco U19,-,in,0,Ligue 1,1993,1993/1994
AS Monaco,Christopher Wreh,18,Centre-Forward,Monaco B,-,in,0,Ligue 1,1993,1993/1994
AS Monaco,Rui Barros,27,Attacking Midfield,Marseille,?,out,NA,Ligue 1,1993,1993/1994
AS Monaco,Stjepan Andrijasevic,26,Right Midfield,Celta de Vigo,?,out,NA,Ligue 1,1993,1993/1994
AS Monaco,Cyril Granon,21,Midfielder,Mulhouse S-A,?,out,NA,Ligue 1,1993,1993/1994
AS Monaco,Youssouf Fofana,26,Left Winger,G. Bordeaux,?,out,NA,Ligue 1,1993,1993/1994
AS Monaco,Marcel Dib,32,Central Midfield,G. Bordeaux,?,out,NA,Ligue 1,1993,1993/1994
AS Monaco,Luiz Henrique,25,Central Midfield,Fluminense,?,out,NA,Ligue 1,1993,1993/1994
AS Monaco,Patrick Revelles,24,Centre-Forward,SM Caen,?,out,NA,Ligue 1,1993,1993/1994
AS Monaco,Angelo Hugues,26,Goalkeeper,Guingamp,?,out,NA,Ligue 1,1993,1993/1994
AS Monaco,Denis Schaer,30,Midfielder,Retired,-,out,0,Ligue 1,1993,1993/1994
Olympique Marseille,Paulo Futre,27,Left Winger,Benfica,£4.05m,in,4.05,Ligue 1,1993,1993/1994
