club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Chelsea FC,Andriy Shevchenko,29,Centre-Forward,AC Milan,£39.49m,in,Summer,39.49,Premier League,2006,2006/2007
Chelsea FC,John Mikel Obi,19,Defensive Midfield,FK Lyn,£18.00m,in,Summer,18,Premier League,2006,2006/2007
Chelsea FC,Khalid Boulahrouz,24,Centre-Back,Hamburger SV,£11.88m,in,Summer,11.88,Premier League,2006,2006/2007
Chelsea FC,Ashley Cole,25,Left-Back,Arsenal,£6.66m,in,Summer,6.66,Premier League,2006,2006/2007
Chelsea FC,Salomon Kalou,20,Left Winger,Feyenoord,£3.60m,in,Summer,3.6,Premier League,2006,2006/2007
Chelsea FC,Ben Sahar,16,Centre-Forward,Hapoel Tel Aviv,£450Th.,in,Summer,0.45,Premier League,2006,2006/2007
Chelsea FC,Henrique Hilário,30,Goalkeeper,Nacional,free transfer,in,Summer,NA,Premier League,2006,2006/2007
Chelsea FC,Michael Ballack,29,Central Midfield,FC Bayern,free transfer,in,Summer,NA,Premier League,2006,2006/2007
Chelsea FC,James Russell,18,Goalkeeper,Chelsea U18,-,in,Summer,0,Premier League,2006,2006/2007
Chelsea FC,Michael Mancienne,18,Centre-Back,Chelsea U18,-,in,Summer,0,Premier League,2006,2006/2007
Chelsea FC,Glen Johnson,22,Right-Back,Portsmouth,"End of loanMay 1, 2007",in,Summer,0,Premier League,2006,2006/2007
Chelsea FC,Joe Keenan,23,Left-Back,Willem II,"End of loanJun 30, 2006",in,Summer,0,Premier League,2006,2006/2007
Chelsea FC,Nuno Morais,22,Defensive Midfield,Marítimo,"End of loanJun 30, 2006",in,Summer,0,Premier League,2006,2006/2007
Chelsea FC,James Russell,19,Goalkeeper,Walton & Hersham FC,"End of loanMay 1, 2007",in,Summer,0,Premier League,2006,2006/2007
Chelsea FC,Joe Tillen,19,Left Midfield,FC Bassin d'Arcachon,"End of loanJun 30, 2006",in,Summer,0,Premier League,2006,2006/2007
Chelsea FC,Juan Sebastián Verón,31,Central Midfield,Inter,"End of loanJun 30, 2006",in,Summer,0,Premier League,2006,2006/2007
Chelsea FC,Damien Duff,27,Right Midfield,Newcastle,£13.95m,out,Summer,13.95,Premier League,2006,2006/2007
