club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Spartak Moscow,Antônio Géder,28,Centre-Back,Saturn,£2.43m,in,Summer,2.43,Premier Liga,2006,2006/2007
Spartak Moscow,Dmitri Torbinski,22,Central Midfield,Spartak II,-,in,Summer,0,Premier Liga,2006,2006/2007
Spartak Moscow,Adrian Iencsi,31,Centre-Back,Ceahlăul,£27Th.,out,Summer,0.027,Premier Liga,2006,2006/2007
Spartak Moscow,Andrii Popov,20,Left Midfield,Metalurg Z.,?,out,Summer,NA,Premier Liga,2006,2006/2007
Spartak Moscow,Gabriel Tamas,22,Centre-Back,Celta de Vigo,loan transfer,out,Summer,NA,Premier Liga,2006,2006/2007
Spartak Moscow,Dmitri Alenichev,33,Central Midfield,Retired,-,out,Summer,0,Premier Liga,2006,2006/2007
FC Moscow,Pablo Barrientos,21,Right Winger,San Lorenzo,£2.70m,in,Summer,2.7,Premier Liga,2006,2006/2007
FC Moscow,Dragan Tresnjic,21,Defensive Midfield,FC Dinamo,?,in,Summer,NA,Premier Liga,2006,2006/2007
FC Moscow,Stanton Fredericks,28,Attacking Midfield,Orlando Pirates,?,out,Summer,NA,Premier Liga,2006,2006/2007
FC Moscow,Dmitri Golubov,21,Centre-Forward,Torpedo Moscow,loan transfer,out,Summer,NA,Premier Liga,2006,2006/2007
Amkar Perm,Erik Lincar,27,Defensive Midfield,FC National,?,out,Summer,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Georgi Bazaev,27,Left Midfield,Alania,free transfer,in,Summer,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Sergey Shtanyuk,32,Centre-Back,Metalurg Z.,?,in,Summer,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Roman Monarev,26,Centre-Forward,KamAZ,?,in,Summer,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Sergey Kuznetsov,20,Central Midfield,Loko Moscow II,loan transfer,in,Summer,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Kirill Makarov,19,Attacking Midfield,Khimki,£203Th.,out,Summer,0.203,Premier Liga,2006,2006/2007
Luch Vladivostok,Oleg Korolev,31,Goalkeeper,Baltika,?,out,Summer,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Willer,26,Attacking Midfield,Spartak Orel,loan transfer,out,Summer,NA,Premier Liga,2006,2006/2007
FK Khimki,Kirill Makarov,19,Attacking Midfield,Luch Vladivostok,£203Th.,in,Summer,0.203,Premier Liga,2006,2006/2007
FK Khimki,Mantas Samusiovas,27,Centre-Back,Torpedo Moscow,£113Th.,in,Summer,0.113,Premier Liga,2006,2006/2007
FK Khimki,Mate Dragicevic,26,Centre-Forward,Hajduk Split,free transfer,in,Summer,NA,Premier Liga,2006,2006/2007
FK Khimki,Dmitri Parfenov,31,Right-Back,Dinamo Moscow,?,in,Summer,NA,Premier Liga,2006,2006/2007
FK Khimki,Bozidar Cosic,23,Centre-Back,Zeleznik Belgr.,?,in,Summer,NA,Premier Liga,2006,2006/2007
FK Khimki,Aleksandr Evstafjev,21,Centre-Forward,Zenit II,loan transfer,in,Summer,NA,Premier Liga,2006,2006/2007
FK Khimki,Aleksandr Kharitonov,23,Left Midfield,Saturn,loan transfer,in,Summer,NA,Premier Liga,2006,2006/2007
FK Khimki,Stanislav Murygin,22,Second Striker,Spartak-MZK,free transfer,out,Summer,NA,Premier Liga,2006,2006/2007
FK Khimki,Anton Brusnikin,20,Central Midfield,Petrotrest,free transfer,out,Summer,NA,Premier Liga,2006,2006/2007
FK Khimki,Aleksey Mikhailov,23,Right Midfield,Ryazan-Agrokompl,free transfer,out,Summer,NA,Premier Liga,2006,2006/2007
FK Khimki,Vladimir Beschastnykh,33,Centre-Forward,Without Club,-,out,Summer,0,Premier Liga,2006,2006/2007
Tom Tomsk,Igor Novakovic,27,attack,HNK Rijeka,£315Th.,in,Summer,0.315,Premier Liga,2006,2006/2007
Tom Tomsk,Atanas Bornosuzov,26,Central Midfield,Levski Sofia,free transfer,out,Summer,NA,Premier Liga,2006,2006/2007
Tom Tomsk,Albert Borzenkov,33,Centre-Back,Shinnik,free transfer,out,Summer,NA,Premier Liga,2006,2006/2007
Tom Tomsk,Denys Onyshchenko,27,Central Midfield,Zorya Lugansk,?,out,Summer,NA,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Illiasu Shilla,23,Centre-Back,Asante Kotoko,£900Th.,in,Summer,0.9,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Igor Lebedenko,23,Centre-Forward,Loko Moscow,£540Th.,in,Summer,0.54,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Baffour Gyan,26,Centre-Forward,Dinamo Moscow,£405Th.,in,Summer,0.405,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Dusan Petkovic,32,Centre-Back,OFK Beograd,free transfer,in,Summer,NA,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Oleg Vlasov,21,Attacking Midfield,Zenit S-Pb,free transfer,in,Summer,NA,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Branislav Fodrek,25,Centre-Forward,Artmedia Brat.,loan transfer,in,Summer,NA,Premier Liga,2006,2006/2007
