club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Olympique Lyon,Kim Källström,23,Central Midfield,Stade Rennais,£7.20m,in,Summer,7.2,Ligue 1,2006,2006/2007
Olympique Lyon,Jérémy Toulalan,22,Defensive Midfield,FC Nantes,£6.30m,in,Summer,6.3,Ligue 1,2006,2006/2007
Olympique Lyon,Alou Diarra,25,Defensive Midfield,Lens,£5.63m,in,Summer,5.63,Ligue 1,2006,2006/2007
Olympique Lyon,Sébastien Squillaci,25,Centre-Back,Monaco,£4.05m,in,Summer,4.05,Ligue 1,2006,2006/2007
Olympique Lyon,Mourad Benhamida,20,Right-Back,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2006,2006/2007
Olympique Lyon,Grégory Bettiol,20,Centre-Forward,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2006,2006/2007
Olympique Lyon,Loïc Rémy,19,Centre-Forward,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2006,2006/2007
Olympique Lyon,Johann Truchet,22,Right-Back,Stade Reims,"End of loanJun 30, 2006",in,Summer,0,Ligue 1,2006,2006/2007
Olympique Lyon,Julien Viale,24,Centre-Forward,FC Istres,"End of loanJun 30, 2006",in,Summer,0,Ligue 1,2006,2006/2007
Olympique Lyon,Pierre-Alain Frau,26,Centre-Forward,Lens,"End of loanJun 30, 2006",in,Summer,0,Ligue 1,2006,2006/2007
Olympique Lyon,Nilmar,21,Centre-Forward,Corinthians,"End of loanJun 30, 2006",in,Summer,0,Ligue 1,2006,2006/2007
Olympique Lyon,Sylvain Idangar,22,Left Winger,Valenciennes FC,"End of loanJun 30, 2006",in,Summer,0,Ligue 1,2006,2006/2007
Olympique Lyon,Yacine Hima,22,Central Midfield,LB Châteauroux,"End of loanJun 30, 2006",in,Summer,0,Ligue 1,2006,2006/2007
Olympique Lyon,Mahamadou Diarra,25,Defensive Midfield,Real Madrid,£23.40m,out,Summer,23.4,Ligue 1,2006,2006/2007
Olympique Lyon,Nilmar,21,Centre-Forward,Corinthians,£7.20m,out,Summer,7.2,Ligue 1,2006,2006/2007
Olympique Lyon,Pierre-Alain Frau,26,Centre-Forward,Paris SG,£4.50m,out,Summer,4.5,Ligue 1,2006,2006/2007
Olympique Lyon,Benoît Pedretti,25,Defensive Midfield,AJ Auxerre,£4.50m,out,Summer,4.5,Ligue 1,2006,2006/2007
Olympique Lyon,Jérémy Clément,21,Defensive Midfield,Rangers,£1.35m,out,Summer,1.35,Ligue 1,2006,2006/2007
Olympique Lyon,Sylvain Monsoreau,25,Centre-Back,Monaco,£1.35m,out,Summer,1.35,Ligue 1,2006,2006/2007
Olympique Lyon,Julien Viale,24,Centre-Forward,FC Istres,£180Th.,out,Summer,0.18,Ligue 1,2006,2006/2007
Olympique Lyon,Johann Truchet,22,Right-Back,Guingamp,free transfer,out,Summer,NA,Ligue 1,2006,2006/2007
Olympique Lyon,Lamine Diatta,31,Centre-Back,Saint-Étienne,free transfer,out,Summer,NA,Ligue 1,2006,2006/2007
Olympique Lyon,Rémy Riou,18,Goalkeeper,FC Lorient,loan transfer,out,Summer,NA,Ligue 1,2006,2006/2007
LOSC Lille,Michel Bastos,22,Left Midfield,Atlético-PR,£2.70m,in,Summer,2.7,Ligue 1,2006,2006/2007
LOSC Lille,Souleymane Youla,24,Centre-Forward,Besiktas,£1.44m,in,Summer,1.44,Ligue 1,2006,2006/2007
LOSC Lille,Dieudonné Owona,20,Left-Back,LOSC Lille B,-,in,Summer,0,Ligue 1,2006,2006/2007
LOSC Lille,Johan Audel,22,Left Winger,FC Lorient,"End of loanJun 30, 2006",in,Summer,0,Ligue 1,2006,2006/2007
LOSC Lille,Dante,22,Centre-Back,RSC Charleroi,"End of loanJun 30, 2006",in,Summer,0,Ligue 1,2006,2006/2007
LOSC Lille,Matt Moussilou,24,Centre-Forward,OGC Nice,£3.60m,out,Summer,3.6,Ligue 1,2006,2006/2007
LOSC Lille,Dante,22,Centre-Back,RSC Charleroi,£90Th.,out,Summer,0.09,Ligue 1,2006,2006/2007
LOSC Lille,Geoffrey Dernis,25,Left Winger,Saint-Étienne,free transfer,out,Summer,NA,Ligue 1,2006,2006/2007
LOSC Lille,Milenko Acimovic,29,Left Midfield,Ittihad,free transfer,out,Summer,NA,Ligue 1,2006,2006/2007
LOSC Lille,Larsen Touré,21,Right Winger,FC Gueugnon,loan transfer,out,Summer,NA,Ligue 1,2006,2006/2007
LOSC Lille,Yohann Lacroix,21,Goalkeeper,Entente SSG,loan transfer,out,Summer,NA,Ligue 1,2006,2006/2007
LOSC Lille,Hicham Aboucherouane,25,Left Winger,Raja Casablanca,"End of loanJun 30, 2006",out,Summer,0,Ligue 1,2006,2006/2007
AS Monaco,Yaya Touré,23,Central Midfield,Olympiacos,£4.95m,in,Summer,4.95,Ligue 1,2006,2006/2007
AS Monaco,Jérémy Ménez,19,Right Winger,FC Sochaux,£3.15m,in,Summer,3.15,Ligue 1,2006,2006/2007
AS Monaco,Bolívar,25,Centre-Back,Internacional,£2.70m,in,Summer,2.7,Ligue 1,2006,2006/2007
AS Monaco,Gonzalo Vargas,24,Centre-Forward,Gimnasia,£2.70m,in,Summer,2.7,Ligue 1,2006,2006/2007
AS Monaco,Leandro Cufré,28,Left-Back,AS Roma,£1.89m,in,Summer,1.89,Ligue 1,2006,2006/2007
AS Monaco,Sylvain Monsoreau,25,Centre-Back,Olympique Lyon,£1.35m,in,Summer,1.35,Ligue 1,2006,2006/2007
AS Monaco,Marco Di Vaio,29,Centre-Forward,Valencia,free transfer,in,Summer,NA,Ligue 1,2006,2006/2007
AS Monaco,Yannick Quesnel,32,Goalkeeper,Benfica,free transfer,in,Summer,NA,Ligue 1,2006,2006/2007
AS Monaco,Jan Koller,33,Centre-Forward,Bor. Dortmund,free transfer,in,Summer,NA,Ligue 1,2006,2006/2007
AS Monaco,Jerko Leko,26,Defensive Midfield,Dynamo Kyiv,free transfer,in,Summer,NA,Ligue 1,2006,2006/2007
AS Monaco,Thomas Mangani,19,Central Midfield,Monaco B,-,in,Summer,0,Ligue 1,2006,2006/2007
AS Monaco,Massamba Sambou,19,Centre-Back,Monaco B,-,in,Summer,0,Ligue 1,2006,2006/2007
AS Monaco,Frédéric Nimani,17,Centre-Forward,Monaco B,-,in,Summer,0,Ligue 1,2006,2006/2007
AS Monaco,Marko Muslin,21,Defensive Midfield,Willem II,"End of loanJun 30, 2006",in,Summer,0,Ligue 1,2006,2006/2007
