club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
AS Roma,David Pizarro,26,Central Midfield,Inter,£11.03m,in,Summer,11.03,Serie A,2006,2006/2007
AS Roma,Mirko Vucinic,22,Centre-Forward,Lecce,Loan fee:£2.93m,in,Summer,2.93,Serie A,2006,2006/2007
AS Roma,Marco Cassetti,29,Right-Back,Lecce,£2.12m,in,Summer,2.12,Serie A,2006,2006/2007
AS Roma,Valerio Virga,20,Right-Back,US Palermo,£450Th.,in,Summer,0.45,Serie A,2006,2006/2007
AS Roma,Júlio Sérgio,27,Goalkeeper,Juventude,£360Th.,in,Summer,0.36,Serie A,2006,2006/2007
AS Roma,Édgar Álvarez,26,Right Midfield,Peñarol,£360Th.,in,Summer,0.36,Serie A,2006,2006/2007
AS Roma,Rodrigo Defendi,20,Centre-Back,Spurs,Loan fee:£338Th.,in,Summer,0.338,Serie A,2006,2006/2007
AS Roma,Ricardo Faty,19,Defensive Midfield,R. Strasbourg,£324Th.,in,Summer,0.324,Serie A,2006,2006/2007
AS Roma,Gilberto Martínez,26,Centre-Back,Brescia,Loan fee:£225Th.,in,Summer,0.225,Serie A,2006,2006/2007
AS Roma,Max Tonetto,31,Left-Back,Sampdoria,free transfer,in,Summer,NA,Serie A,2006,2006/2007
AS Roma,Daniele Magliocchetti,20,Centre-Back,Roma U19,-,in,Summer,0,Serie A,2006,2006/2007
AS Roma,Mido,23,Centre-Forward,Spurs,£6.08m,out,Summer,6.08,Serie A,2006,2006/2007
AS Roma,Cesare Bovo,23,Centre-Back,US Palermo,£3.20m,out,Summer,3.2,Serie A,2006,2006/2007
AS Roma,Leandro Cufré,28,Left-Back,Monaco,£1.89m,out,Summer,1.89,Serie A,2006,2006/2007
AS Roma,Ivan Pelizzoli,25,Goalkeeper,Reggina,£1.80m,out,Summer,1.8,Serie A,2006,2006/2007
AS Roma,Gaetano D'Agostino,24,Central Midfield,Udinese,£1.08m,out,Summer,1.08,Serie A,2006,2006/2007
AS Roma,Samuel Kuffour,29,Centre-Back,AS Livorno,Loan fee:£495Th.,out,Summer,0.495,Serie A,2006,2006/2007
AS Roma,Daniele Corvia,21,Centre-Forward,Siena,£360Th.,out,Summer,0.36,Serie A,2006,2006/2007
AS Roma,Édgar Álvarez,26,Right Midfield,Messina Peloro,Loan fee:£270Th.,out,Summer,0.27,Serie A,2006,2006/2007
AS Roma,Gianluca Galasso,22,Right-Back,Frosinone,Loan fee:£225Th.,out,Summer,0.225,Serie A,2006,2006/2007
AS Roma,Daniele Galloppa,21,Central Midfield,Ascoli,Loan fee:£135Th.,out,Summer,0.135,Serie A,2006,2006/2007
AS Roma,Damiano Tommasi,32,Defensive Midfield,Levante,free transfer,out,Summer,NA,Serie A,2006,2006/2007
AS Roma,Olivier Dacourt,31,Defensive Midfield,Inter,free transfer,out,Summer,NA,Serie A,2006,2006/2007
AS Roma,Alessio Cerci,19,Right Winger,Brescia,loan transfer,out,Summer,NA,Serie A,2006,2006/2007
AS Roma,Adewale Dauda Wahab,21,Central Midfield,Catanzaro,loan transfer,out,Summer,NA,Serie A,2006,2006/2007
AS Roma,Shabani Nonda,29,Centre-Forward,Blackburn,loan transfer,out,Summer,NA,Serie A,2006,2006/2007
AS Roma,Daniele Magliocchetti,20,Centre-Back,Hellas Verona,loan transfer,out,Summer,NA,Serie A,2006,2006/2007
AS Roma,Édgar Álvarez,26,Right Midfield,Peñarol,"End of loanJun 30, 2006",out,Summer,0,Serie A,2006,2006/2007
AS Roma,Houssine Kharja,23,Central Midfield,Ternana,"End of loanJun 30, 2006",out,Summer,0,Serie A,2006,2006/2007
AS Roma,Dimitrios Eleftheropoulos,29,Goalkeeper,AC Milan,"End of loanJun 30, 2006",out,Summer,0,Serie A,2006,2006/2007
FC Internazionale,Zlatan Ibrahimovic,24,Centre-Forward,Juventus,£22.32m,in,Summer,22.32,Serie A,2006,2006/2007
FC Internazionale,Patrick Vieira,30,Defensive Midfield,Juventus,£8.55m,in,Summer,8.55,Serie A,2006,2006/2007
FC Internazionale,Maicon,24,Right-Back,Monaco,£6.12m,in,Summer,6.12,Serie A,2006,2006/2007
FC Internazionale,Fabio Grosso,28,Left-Back,US Palermo,£4.95m,in,Summer,4.95,Serie A,2006,2006/2007
FC Internazionale,Rincón,19,Centre-Back,FC São Paulo B,£1.62m,in,Summer,1.62,Serie A,2006,2006/2007
FC Internazionale,César,31,Left Midfield,Lazio,free transfer,in,Summer,NA,Serie A,2006,2006/2007
FC Internazionale,Olivier Dacourt,31,Defensive Midfield,AS Roma,free transfer,in,Summer,NA,Serie A,2006,2006/2007
FC Internazionale,Hernán Crespo,31,Centre-Forward,Chelsea,loan transfer,in,Summer,NA,Serie A,2006,2006/2007
FC Internazionale,Abdoulaye Diarra,20,Left Midfield,NK Maribor,?,in,Summer,NA,Serie A,2006,2006/2007
FC Internazionale,Mariano González,25,Right Midfield,US Palermo,loan transfer,in,Summer,NA,Serie A,2006,2006/2007
FC Internazionale,Leonardo Bonucci,19,Centre-Back,Inter U19,-,in,Summer,0,Serie A,2006,2006/2007
FC Internazionale,Ibrahim Maaroufi,17,Defensive Midfield,Inter U19,-,in,Summer,0,Serie A,2006,2006/2007
FC Internazionale,Jonathan Biabiany,18,Right Winger,Inter U19,-,in,Summer,0,Serie A,2006,2006/2007
FC Internazionale,Tijani Belaid,18,Attacking Midfield,Inter U19,-,in,Summer,0,Serie A,2006,2006/2007
FC Internazionale,Abdoulaye Diarra,19,Left Midfield,Inter U19,-,in,Summer,0,Serie A,2006,2006/2007
FC Internazionale,Obafemi Martins,21,Centre-Forward,Newcastle,£14.40m,out,Summer,14.4,Serie A,2006,2006/2007
FC Internazionale,David Pizarro,26,Central Midfield,AS Roma,£11.03m,out,Summer,11.03,Serie A,2006,2006/2007
FC Internazionale,Paolo Dellafiore,21,Centre-Back,US Palermo,£1.35m,out,Summer,1.35,Serie A,2006,2006/2007
FC Internazionale,Giovanni Pasquale,24,Left-Back,AS Livorno,£720Th.,out,Summer,0.72,Serie A,2006,2006/2007
FC Internazionale,Ianis Zicu,22,Attacking Midfield,Rapid Bucharest,Loan fee:£158Th.,out,Summer,0.158,Serie A,2006,2006/2007
