club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
PSV Eindhoven,Arouna Koné,22,Centre-Forward,Roda JC,£8.10m,in,Summer,8.1,Eredivisie,2006,2006/2007
PSV Eindhoven,Jan Kromkamp,25,Right-Back,Liverpool,£2.70m,in,Summer,2.7,Eredivisie,2006,2006/2007
PSV Eindhoven,Carlos Salcido,26,Centre-Back,Chivas,£2.03m,in,Summer,2.03,Eredivisie,2006,2006/2007
PSV Eindhoven,Manuel da Costa,20,Centre-Back,AS Nancy,£1.35m,in,Summer,1.35,Eredivisie,2006,2006/2007
PSV Eindhoven,Oscar Moens,33,Goalkeeper,Willem II,free transfer,in,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Patrick Kluivert,30,Centre-Forward,Valencia,free transfer,in,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Edison Méndez,27,Attacking Midfield,LDU Quito,?,in,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Diego Tardelli,21,Centre-Forward,São Paulo,loan transfer,in,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Dirk Marcellis,18,Centre-Back,PSV U19,-,in,Summer,0,Eredivisie,2006,2006/2007
PSV Eindhoven,Lindsay Wilson,27,Left Midfield,Kilmarnock FC,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
PSV Eindhoven,Jordi Hoogstrate,23,Central Midfield,FC Emmen,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
PSV Eindhoven,Tim Janssen,20,Centre-Forward,FC Eindhoven,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
PSV Eindhoven,Johan Vonlanthen,20,Left Midfield,NAC Breda,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
PSV Eindhoven,Csaba Fehér,30,Defensive Midfield,Willem II,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
PSV Eindhoven,Otman Bakkal,21,Attacking Midfield,FC Eindhoven,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
PSV Eindhoven,Jelle ten Rouwelaar,25,Goalkeeper,FC Eindhoven,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
PSV Eindhoven,Arvid Smit,25,Central Midfield,Willem II,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
PSV Eindhoven,Léon Hese,25,Centre-Back,Helmond Sport,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
PSV Eindhoven,Jan Vennegoor of Hesselink,27,Centre-Forward,Celtic,£4.41m,out,Summer,4.41,Eredivisie,2006,2006/2007
PSV Eindhoven,André Ooijer,32,Centre-Back,Blackburn,£2.70m,out,Summer,2.7,Eredivisie,2006,2006/2007
PSV Eindhoven,Theo Lucius,29,Defensive Midfield,Feyenoord,£1.35m,out,Summer,1.35,Eredivisie,2006,2006/2007
PSV Eindhoven,Johan Vonlanthen,20,Left Midfield,RB Salzburg,£720Th.,out,Summer,0.72,Eredivisie,2006,2006/2007
PSV Eindhoven,Gerald Sibon,32,Centre-Forward,1.FC Nuremberg,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Léon Hese,25,Centre-Back,De Graafschap,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Tim Janssen,20,Centre-Forward,RKC Waalwijk,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Edwin Zoetebier,36,Goalkeeper,NAC Breda,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Jordi Hoogstrate,23,Central Midfield,FC Emmen,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Arvid Smit,25,Central Midfield,Marítimo,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Otman Bakkal,21,Attacking Midfield,Twente FC,loan transfer,out,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Jelle ten Rouwelaar,25,Goalkeeper,Austria Vienna,?,out,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Juan Carlos Carrizo,19,Left Winger,Elche CF,loan transfer,out,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,DaMarcus Beasley,24,Left-Back,Man City,loan transfer,out,Summer,NA,Eredivisie,2006,2006/2007
PSV Eindhoven,Lindsay Wilson,27,Left Midfield,Retired,-,out,Summer,0,Eredivisie,2006,2006/2007
PSV Eindhoven,Arouna Koné,22,Centre-Forward,Roda JC,"End of loanJun 30, 2006",out,Summer,0,Eredivisie,2006,2006/2007
Ajax Amsterdam,Jaap Stam,33,Centre-Back,AC Milan,£2.70m,in,Summer,2.7,Eredivisie,2006,2006/2007
Ajax Amsterdam,George Ogararu,26,Right-Back,Steaua Bukarest,£2.70m,in,Summer,2.7,Eredivisie,2006,2006/2007
Ajax Amsterdam,Kenneth Pérez,31,Centre-Forward,AZ Alkmaar,£2.25m,in,Summer,2.25,Eredivisie,2006,2006/2007
Ajax Amsterdam,Gabri,27,Defensive Midfield,Barcelona,free transfer,in,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Roger García,29,Left Midfield,Villarreal,free transfer,in,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Dennis Gentenaar,30,Goalkeeper,Bor. Dortmund,free transfer,in,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Michael Krohn-Dehli,23,Central Midfield,RKC Waalwijk,free transfer,in,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Stanley Aborah,19,Central Midfield,FC Den Bosch,?,in,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Rydell Poepon,18,Centre-Forward,Ajax U19,-,in,Summer,0,Eredivisie,2006,2006/2007
Ajax Amsterdam,Gregory van der Wiel,18,Right-Back,Ajax U19,-,in,Summer,0,Eredivisie,2006,2006/2007
Ajax Amsterdam,Derk Boerrigter,19,Left Winger,Ajax U21,-,in,Summer,0,Eredivisie,2006,2006/2007
Ajax Amsterdam,Jan Vertonghen,19,Centre-Back,Ajax U21,-,in,Summer,0,Eredivisie,2006,2006/2007
Ajax Amsterdam,Victor Sikora,28,Right Winger,NAC Breda,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
Ajax Amsterdam,Rasmus Lindgren,21,Centre-Back,FC Groningen,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
Ajax Amsterdam,Tom De Mul,20,Right Midfield,Vitesse,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
Ajax Amsterdam,Angelos Charisteas,26,Centre-Forward,Feyenoord,£2.25m,out,Summer,2.25,Eredivisie,2006,2006/2007
Ajax Amsterdam,Rasmus Lindgren,21,Centre-Back,FC Groningen,£225Th.,out,Summer,0.225,Eredivisie,2006,2006/2007
Ajax Amsterdam,Nourdin Boukhari,26,Attacking Midfield,FC Nantes,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Stanley Aborah,19,Central Midfield,FCV Dender EH,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Victor Sikora,28,Right Winger,NAC Breda,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Hatem Trabelsi,29,Right-Back,Man City,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Giannis Anastasiou,33,Centre-Forward,Sparta R.,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Hans Vonk,36,Goalkeeper,Ajax Cape Town,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Steven Pienaar,24,Left Winger,Bor. Dortmund,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Tomas Galasek,33,Defensive Midfield,1.FC Nuremberg,free transfer,out,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Emmanuel Boakye,21,Right-Back,Heracles Almelo,loan transfer,out,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Robbert Schilder,20,Centre-Back,Heracles Almelo,loan transfer,out,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Daniël de Ridder,22,Left Winger,Celta de Vigo,?,out,Summer,NA,Eredivisie,2006,2006/2007
Ajax Amsterdam,Juanfran,29,Left-Back,Besiktas,"End of loanJun 30, 2006",out,Summer,0,Eredivisie,2006,2006/2007
AZ Alkmaar,Mousa Dembélé,18,Central Midfield,Willem II,£4.50m,in,Summer,4.5,Eredivisie,2006,2006/2007
AZ Alkmaar,Gijs Luirink,22,Centre-Back,FC Groningen,£3.15m,in,Summer,3.15,Eredivisie,2006,2006/2007
AZ Alkmaar,Ryan Donk,20,Centre-Back,RKC Waalwijk,£2.70m,in,Summer,2.7,Eredivisie,2006,2006/2007
AZ Alkmaar,Joey Didulica,28,Goalkeeper,Austria Vienna,£1.35m,in,Summer,1.35,Eredivisie,2006,2006/2007
AZ Alkmaar,Kemy Agustien,19,Defensive Midfield,Willem II,£450Th.,in,Summer,0.45,Eredivisie,2006,2006/2007
AZ Alkmaar,Julian Jenner,22,Right Winger,NAC Breda,£450Th.,in,Summer,0.45,Eredivisie,2006,2006/2007
AZ Alkmaar,Joey Gudjónsson,26,Central Midfield,Leicester,free transfer,in,Summer,NA,Eredivisie,2006,2006/2007
AZ Alkmaar,Simon Cziommer,25,Central Midfield,FC Schalke 04,free transfer,in,Summer,NA,Eredivisie,2006,2006/2007
AZ Alkmaar,Khalid Sinouh,31,Goalkeeper,Omonia Nikosia,free transfer,in,Summer,NA,Eredivisie,2006,2006/2007
AZ Alkmaar,Ronald Waterreus,35,Goalkeeper,Rangers,free transfer,in,Summer,NA,Eredivisie,2006,2006/2007
AZ Alkmaar,David Mendes da Silva,23,Defensive Midfield,NAC Breda,free transfer,in,Summer,NA,Eredivisie,2006,2006/2007
AZ Alkmaar,Maarten Martens,21,Attacking Midfield,RKC Waalwijk,?,in,Summer,NA,Eredivisie,2006,2006/2007
AZ Alkmaar,Job Bulters,20,Goalkeeper,AZ Alkmaar U21,-,in,Summer,0,Eredivisie,2006,2006/2007
AZ Alkmaar,Jeremain Lens,18,Right Winger,AZ Alkmaar U19,-,in,Summer,0,Eredivisie,2006,2006/2007
AZ Alkmaar,Ruud Vormer,18,Central Midfield,AZ Alkmaar U19,-,in,Summer,0,Eredivisie,2006,2006/2007
AZ Alkmaar,Kees Luijckx,20,Centre-Back,AZ Alkmaar U21,-,in,Summer,0,Eredivisie,2006,2006/2007
AZ Alkmaar,Arjan Wisse,21,Left Winger,Stormv. Telstar,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
AZ Alkmaar,Adil Ramzi,28,Left Midfield,FC Utrecht,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
AZ Alkmaar,Danny Mathijssen,23,Defensive Midfield,RKC Waalwijk,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
AZ Alkmaar,Beau Molenaar,21,Goalkeeper,FC Omniworld,"End of loanJun 30, 2006",in,Summer,0,Eredivisie,2006,2006/2007
