club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
SC Amiens,Saman Ghoddos,24,Centre-Forward,Östersund,£3.60m,in,3.6,Ligue 1,2018,2018/2019
SC Amiens,Juan Ferney Otero,23,Right Winger,Estudiantes,£1.92m,in,1.92,Ligue 1,2018,2018/2019
SC Amiens,Rafal Kurzawa,25,Left Midfield,Górnik Zabrze,Free Transfer,in,0,Ligue 1,2018,2018/2019
SC Amiens,Matthieu Dreyer,29,Goalkeeper,SM Caen,Free Transfer,in,0,Ligue 1,2018,2018/2019
SC Amiens,Alexis Blin,21,Defensive Midfield,Toulouse,Loan,in,0,Ligue 1,2018,2018/2019
SC Amiens,Serhou Guirassy,22,Centre-Forward,1. FC Köln,Loan,in,0,Ligue 1,2018,2018/2019
SC Amiens,Ganso,28,Attacking Midfield,Sevilla FC,Loan,in,0,Ligue 1,2018,2018/2019
SC Amiens,Jack Lahne,17,Left Winger,Brommapojkarna,Loan,in,0,Ligue 1,2018,2018/2019
SC Amiens,Eddy Gnahoré,24,Central Midfield,US Palermo,Loan,in,0,Ligue 1,2018,2018/2019
SC Amiens,Erik Pieters,30,Left-Back,Stoke City,Loan,in,0,Ligue 1,2018,2018/2019
SC Amiens,Emil Krafth,24,Right-Back,Bologna,Loan,in,0,Ligue 1,2018,2018/2019
SC Amiens,Valentin Gendrey,18,Right-Back,SC Amiens B,-,in,0,Ligue 1,2018,2018/2019
SC Amiens,Gauthier Banaziak,21,Goalkeeper,SC Amiens B,-,in,0,Ligue 1,2018,2018/2019
SC Amiens,Cheick Timite,20,Centre-Forward,SC Amiens B,-,in,0,Ligue 1,2018,2018/2019
SC Amiens,Jordan Lefort,24,Centre-Back,Quevilly-Rouen,"End of loanJun 30, 2018",in,0,Ligue 1,2018,2018/2019
SC Amiens,Nathan Dekoke,22,Centre-Back,US Boulogne,"End of loanJun 30, 2018",in,0,Ligue 1,2018,2018/2019
SC Amiens,Tanguy Ndombélé,21,Central Midfield,Olympique Lyon,"End of loanJun 30, 2018",in,0,Ligue 1,2018,2018/2019
SC Amiens,Réda Rabeï,23,Attacking Midfield,Daco-Getica,"End of loanJun 30, 2018",in,0,Ligue 1,2018,2018/2019
SC Amiens,Yannick Mamilonne,26,Centre-Forward,Quevilly-Rouen,"End of loanJun 30, 2018",in,0,Ligue 1,2018,2018/2019
SC Amiens,Brighton Labeau,22,Centre-Forward,US Créteil,"End of loanJun 30, 2018",in,0,Ligue 1,2018,2018/2019
SC Amiens,Tanguy Ndombélé,21,Central Midfield,Olympique Lyon,£7.20m,out,7.2,Ligue 1,2018,2018/2019
SC Amiens,Harisson Manzala,24,Right Midfield,SCO Angers,£900k,out,0.9,Ligue 1,2018,2018/2019
SC Amiens,Guessouma Fofana,25,Central Midfield,Guingamp,£900k,out,0.9,Ligue 1,2018,2018/2019
SC Amiens,Yannick Mamilonne,26,Centre-Forward,Paris FC,Loan,out,0,Ligue 1,2018,2018/2019
SC Amiens,Brighton Labeau,22,Centre-Forward,FC Villefranche,Loan,out,0,Ligue 1,2018,2018/2019
