club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Akhmat Grozny,Damian Szymanski,23,Central Midfield,Wisla Plock,£1.35m,in,1.35,Premier Liga,2018,2018/2019
Akhmat Grozny,Idrissa Doumbia,20,Defensive Midfield,RSC Anderlecht,£1.13m,in,1.13,Premier Liga,2018,2018/2019
Akhmat Grozny,Zoran Nizic,28,Centre-Back,Hajduk Split,£720k,in,0.72,Premier Liga,2018,2018/2019
Akhmat Grozny,Evgeni Kharin,23,Left Midfield,FCI Levadia,Free Transfer,in,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Mikhail Gashchenkov,26,Central Midfield,Amkar Perm,Free Transfer,in,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Aleksandr Sheplyakov,21,Goalkeeper,Dnepr Smolensk,£5k,in,0.005,Premier Liga,2018,2018/2019
Akhmat Grozny,Magomed Musalov,24,Right-Back,Anzhi,Loan,in,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Idris Umaev,19,Centre-Forward,Akhmat II,-,in,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Gabriel Torje,28,Right Winger,Dinamo Bukarest,"End of loanJun 30, 2018",in,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Facundo Píriz,28,Defensive Midfield,Montpellier,"End of loanJun 30, 2018",in,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Idrissa Doumbia,20,Defensive Midfield,Sporting CP,£3.42m,out,3.42,Premier Liga,2018,2018/2019
Akhmat Grozny,Léo Jabá,19,Right Winger,PAOK Salonika,£2.07m,out,2.07,Premier Liga,2018,2018/2019
Akhmat Grozny,Facundo Píriz,28,Defensive Midfield,Montpellier,£900k,out,0.9,Premier Liga,2018,2018/2019
Akhmat Grozny,Gabriel Torje,28,Right Winger,Sivasspor,Free Transfer,out,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Adlan Katsaev,30,Attacking Midfield,Anzhi,Free Transfer,out,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Philipe Sampaio,23,Centre-Back,Feirense,Free Transfer,out,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Roland Gigolaev,28,Left Midfield,Anzhi,Loan,out,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Apti Akhyadov,24,Centre-Forward,Anzhi,Loan,out,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Zaur Sadaev,29,Centre-Forward,Ankaragücü,Loan,out,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Idris Umaev,20,Centre-Forward,FK Palanga,Loan,out,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Ayub Batsuev,21,Central Midfield,Chaika Pes.,Loan,out,0,Premier Liga,2018,2018/2019
Akhmat Grozny,Aleksandr Sheplyakov,21,Goalkeeper,Dnepr Smolensk,"End of loanJun 30, 2018",out,0,Premier Liga,2018,2018/2019
