club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
ADO Den Haag,Mike Havekotte,22,Goalkeeper,Excelsior,free transfer,in,Summer,NA,Eredivisie,2018,2018/2019
ADO Den Haag,Dion Malone,29,Defensive Midfield,FK Qabala,free transfer,in,Summer,NA,Eredivisie,2018,2018/2019
ADO Den Haag,Tomas Necid,29,Centre-Forward,Bursaspor,free transfer,in,Summer,NA,Eredivisie,2018,2018/2019
ADO Den Haag,Yuning Zhang,21,Centre-Forward,West Brom,loan transfer,in,Summer,NA,Eredivisie,2018,2018/2019
ADO Den Haag,Giovanni Troupée,20,Right-Back,FC Utrecht,loan transfer,in,Summer,NA,Eredivisie,2018,2018/2019
ADO Den Haag,Shaquille Pinas,20,Centre-Back,ADO U21,-,in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Robin Polley,19,Right-Back,ADO U21,-,in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Mats van Kins,19,Central Midfield,ADO U21,-,in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Thomas Meißner,27,Centre-Back,Willem II,"End of loanJun 30, 2018",in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Björn Johnsen,26,Centre-Forward,AZ Alkmaar,£2.07m,out,Summer,2.07,Eredivisie,2018,2018/2019
ADO Den Haag,Édouard Duplan,35,Left Winger,Sparta R.,free transfer,out,Summer,NA,Eredivisie,2018,2018/2019
ADO Den Haag,Tyronne Ebuehi,22,Right-Back,Benfica,free transfer,out,Summer,NA,Eredivisie,2018,2018/2019
ADO Den Haag,Tim Coremans,27,Goalkeeper,Sparta R.,free transfer,out,Summer,NA,Eredivisie,2018,2018/2019
ADO Den Haag,Thomas Meißner,27,Centre-Back,Willem II,?,out,Summer,NA,Eredivisie,2018,2018/2019
ADO Den Haag,Hennos Asmelash,19,Right-Back,TOP Oss,loan transfer,out,Summer,NA,Eredivisie,2018,2018/2019
ADO Den Haag,Delano Ladan,18,Centre-Forward,TOP Oss,loan transfer,out,Summer,NA,Eredivisie,2018,2018/2019
AZ Alkmaar,Björn Johnsen,26,Centre-Forward,ADO Den Haag,£2.07m,in,Summer,2.07,Eredivisie,2018,2018/2019
AZ Alkmaar,Albert Gudmundsson,21,Right Winger,PSV Eindhoven,£1.62m,in,Summer,1.62,Eredivisie,2018,2018/2019
AZ Alkmaar,Marko Vejinović,28,Central Midfield,Feyenoord,£1.13m,in,Summer,1.13,Eredivisie,2018,2018/2019
AZ Alkmaar,Henri Weigelt,20,Centre-Back,Arm. Bielefeld,£1.08m,in,Summer,1.08,Eredivisie,2018,2018/2019
